"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Prep",0.000191378478271918,0.000968261762787583,1.14929844150156,0.000166517652300896,"7",1704.36717722794,"3",-0.518978644659026
"Tmem71",0.000192754512031217,0.000880548389354528,1.29024101381722,0.000149394190672134,"8",3031.22519497412,"3",0.879387183370927
"Dpy19l3",0.000192914730503566,0.00127605240779585,0.843299394429178,0.000228761851102891,"6",762.235658418784,"5",-0.640216478745584
"Usp6nl",0.000193080916905406,0.00116054023521909,0.940550500274688,0.000205285007927822,"5",389.772738080255,"2",0.677367065355685
"Arhgap33",0.000194320426036622,0.0014968592982544,0.709151799194074,0.000274018096347581,"3",131.253246702156,"5",-1.38988209059918
"Gtf2ird2",0.000194560449371408,0.00112628183000305,0.980475133768806,0.000198434863537584,"6",896.317327973561,"3",0.430672410979338
"Acat2",0.000195308389173232,0.00112971173330462,0.980475133768806,0.000199197697571885,"6",879.01125340738,"3",-0.570817874189145
"Trbv16",0.000195235310810913,0.00097451516059912,1.16351242010835,0.000167798218082391,"7",1507.6959263375,"2",0.682018540624414
"Klk8",0.000195533419203668,0.00114103368733381,0.970705979902783,0.000201434237814472,"7",1349.01338708032,"4",0.63613329497487
"Myo1d",0.000196200256700857,0.00118810519046239,0.929515830089432,0.00021107790782001,"3",99.5740444194252,"2",-1.68264658026626
"Cln8",0.00019671852210318,0.00114703755116936,0.970705979902783,0.000202655104816478,"5",645.483077456559,"4",-0.533175021789744
"Ccnd3",0.000197122014199742,0.000676269901529197,1.78216786891736,0.000110607994700011,"9",9115.8346618232,"5",-0.533289267532894
"Dusp2",0.000198893449357317,0.000726617570215533,1.65512506482816,0.000120168229932502,"9",60781.0523140239,"1",-0.804975168348424
"Hspbp1",0.000198829071213624,0.00083684404166881,1.40856439351938,0.000141157246433611,"8",2346.57613402978,"5",0.49118923308155
"Trav21-dv12",0.000200432987643005,0.00119381467141402,0.943909024367866,0.000212343544206747,"3",105.516236258411,"4",-1.14809927396866
"Acad10",0.000200658179732608,0.00119895066785227,0.940550500274688,0.000213341207807561,"4",237.27663052695,"2",0.804574022391801
"Gm16150",0.000200919040942685,0.00186287018900929,0.575709049194102,0.000348994064317626,"1",16.6425900932179,"3",3.32015891626326
"Rrp12",0.000201107434658453,0.000824691350438704,1.44871264969737,0.000138818029027677,"8",2346.99342068034,"4",0.478702476956327
"Hif1a",0.000201349451827139,0.000824996019129673,1.44871264969737,0.000138985085737465,"9",5821.07573363972,"4",-0.541155499088522
"Hoxa5",0.000201359324311717,0.00186555496485134,0.575709049194102,0.000349758831468059,"1",10.206408509755,"3",2.71797269117697
"Pafah1b2",0.00020221265348587,0.000830165064454083,1.44466089722412,0.000139972400356663,"8",2880.2365506055,"2",-0.417028276966015
"Sp4",0.000202311183217259,0.00117684332429605,0.970705979902783,0.000208416541574742,"6",1019.19698581933,"4",-0.716835951477449
"Crkl",0.000202995784054871,0.000921615733030609,1.29024101381722,0.00015733167825312,"8",2899.49976454839,"3",-0.421335285167578
"Nhp2",0.000203409759649816,0.00102328794745443,1.14929844150156,0.000176986022345998,"7",1430.36080061824,"3",0.673477339811356
"Gpbp1l1",0.000204039092327761,0.00101598205191293,1.16351242010835,0.000175364773767313,"7",1820.2904792548,"2",-0.42839964279326
"Acsf2",0.000204137875845231,0.00106825837019827,1.09464355582606,0.000186487989408736,"4",259.857582152984,"4",0.871714632978987
"Timm21",0.000205180941520125,0.00118111146988178,0.980475133768806,0.000209266848748565,"6",867.78186084614,"3",0.515425901644781
"Wdr43",0.000205420501289707,0.000930329848639804,1.29024101381722,0.000159210952907135,"9",6024.32800539715,"3",0.476453698726135
"Atp2a3",0.0002056754399157,0.000823367627863952,1.48461991457984,0.000138537438367791,"9",19531.6733302931,"2",-0.375504227532327
"2310009B15Rik",0.000206075833186427,0.00124299831944876,0.929515830089432,0.000221702338481529,"3",91.253336123051,"2",0.822787775187828
"Ncln",0.000206259051137815,0.000824996019129673,1.48461991457984,0.000138930543172855,"9",4951.87362515808,"2",0.572823652695875
"Ptpn18",0.000207221052611376,0.00136902965867763,0.838085428418039,0.000247255286376383,"6",1213.2800646312,"1",0.513907942943564
"Zscan12",0.000208169796965325,0.00106379067608512,1.12320915145725,0.00018533484765081,"4",187.00953986704,"3",1.20560167036788
"Mir703",0.000208677464829512,0.0010876425937269,1.09464355582606,0.000190635082734339,"4",144.327584918292,"4",1.1317880598248
"4930417O13Rik",0.000209484385271855,0.00124361464678178,0.943909024367866,0.000221932813294317,"3",70.2150259561499,"4",1.83242245805774
"Cct2",0.000209868114866596,0.000760580213922131,1.65512506482816,0.000126798946693726,"9",5396.80151359286,"1",0.468298913726092
"Ly9",0.000211696879910037,0.000843603142889019,1.48461991457984,0.000142593318216366,"9",6665.09016362422,"2",0.454643427103754
"Ncoa4",0.000211666667049698,0.00141107716256462,0.828945884587829,0.000255344372877783,"6",1060.09263438502,"2",0.423027814447848
"Stt3a",0.000212240286049864,0.000721022086059541,1.78216786891736,0.000119091074276183,"9",6925.38145747176,"5",-0.382083146471223
"Gbf1",0.000214836201539766,0.000877244049502904,1.44466089722412,0.000148710470361985,"8",3251.86831594624,"2",-0.374625096931066
"Gm11998",0.000216423210076068,0.00174742338141509,0.66710111373111,0.000324423397924805,"2",31.1083485966108,"2",1.65891515026487
"Spin4",0.000217971764097649,0.00196281630420933,0.591218512935802,0.000368682237325875,"2",31.9101259755074,"4",-2.69974922135577
"Rragd",0.000219297429337111,0.00167322511527486,0.709151799194074,0.000309239050914536,"3",74.8436795023824,"5",1.38455252483639
"Katnb1",0.000219392034967537,0.00107796179282928,1.16351242010835,0.000188560114336472,"7",1884.32292719952,"2",-0.575286443453514
"Atp6v0e",0.000220596138608298,0.000876882297989446,1.48461991457984,0.000148587619256561,"9",4291.2045964736,"2",-0.420999287244124
"Srrt",0.000222051441455491,0.000923064674000793,1.40856439351938,0.000157643798520764,"8",3718.44763270421,"5",0.620496368935699
"Slfn10-ps",0.000223182021354338,0.0012707134351597,0.980475133768806,0.00022762639629264,"6",1005.0107372417,"3",-0.481515411688988
"Kctd15",0.000224237171569027,0.00351244964102586,0.31461181304521,0.000712742377339797,"1",11.6756560903038,"5",2.71119570512964
"Cyb5d1",0.000224646020892289,0.00113383181107329,1.12320915145725,0.000200003730917643,"4",154.575470532279,"3",-0.684614302573109
"Sik3",0.000225367216434965,0.00091163445625773,1.44871264969737,0.000155563780354954,"8",2398.87276907822,"4",-0.402713608033848
"Tmem168",0.000225661722583193,0.00110345584349225,1.16351242010835,0.000193948701090941,"7",1803.75023018387,"2",-0.48736147868797
"Zfp715",0.000225906975142428,0.00129612671826061,0.970705979902783,0.000232724408646429,"5",682.548062546298,"4",-0.48131206761411
"Ifrd2",0.0002281268843049,0.00144996169694168,0.866578775263443,0.000263250025060386,"5",627.090794450261,"5",0.78514716102922
"Arhgap26",0.000228908959132146,0.00111799548206505,1.16351242010835,0.000196739592269095,"7",1976.85751495738,"2",-0.792286561566347
"Psmd4",0.00022981880320739,0.00102943150911723,1.29024101381722,0.000178120832267968,"9",5680.96937503343,"3",0.295575611290126
"Fxyd7",0.000230268178058086,0.00230112051721062,0.521450445759427,0.000441591679383319,"1",14.4714929553621,"1",1.89378508252163
"Cpsf2",0.000230456102834802,0.00131964859949085,0.970705979902783,0.000237410820172224,"7",2047.80306591428,"4",-0.573753598295884
"Lnpk",0.000230595661783026,0.00131993295407495,0.970705979902783,0.0002375545907383,"5",611.982610006249,"4",-0.562834760809001
"Psmb6",0.000230774536240583,0.000911304384723002,1.48461991457984,0.000155443513840978,"9",4478.44400014145,"2",0.371487787274884
"Rab11a",0.000232709626079744,0.0010735969718053,1.24065073470077,0.000187570618846142,"7",1670.46934362454,"5",-0.373087097801267
"Kcnj8",0.000233078678045291,0.00147547265574716,0.866578775263443,0.000268964212716189,"5",395.789969707537,"5",-2.37275580753985
"Ern1",0.000233178663410497,0.00118111146988178,1.1130038475254,0.000209503914949562,"4",290.201938724958,"1",-1.22660544704949
"Phb",0.000234115449629479,0.00133695289619625,0.970705979902783,0.000241180598941943,"7",1400.0931220295,"4",0.393863155143682
"Gxylt1",0.000234840801606646,0.00154283493923876,0.828945884587829,0.00028330052175048,"6",739.969450603797,"2",-0.676828042068526
"Trim14",0.000234803168502294,0.00118111146988178,1.12119458807818,0.000209422317052712,"7",1562.82103322897,"1",-0.5981411405913
"Gdi2",0.000235259381073316,0.00084133719757767,1.65512506482816,0.000142139942215026,"9",8217.27797232245,"1",-0.394365065900967
"Eif3i",0.000238179907104266,0.00106086082283108,1.29024101381722,0.000184601097433419,"8",2739.40123866438,"3",0.472678918892477
"Ctr9",0.000241243931163022,0.00107062275815906,1.29024101381722,0.00018697586619828,"8",3291.79863548532,"3",-0.340391328641976
"Mgat1",0.000241707574800454,0.00121057991449171,1.12119458807818,0.000215580397346334,"7",2005.11007732192,"1",-0.82783054482998
"Gm11725",0.000242006387949286,0.00375315120070547,0.31461181304521,0.000769222190377539,"1",12.5767609726228,"5",2.22462083004937
"Oas2",0.000242996403801135,0.00124361464678178,1.09464355582606,0.000221986785111763,"4",248.596272478906,"4",2.33663834507645
"Rsph3a",0.000242914292546639,0.00136799898399726,0.983565577700531,0.000246973153650361,"3",88.3791740209368,"3",-0.881576287880542
"Anapc16",0.000245538716719289,0.00160758851146153,0.828945884587829,0.000296205966257226,"6",1229.48328773812,"2",0.574037046209001
"Ager",0.000247807238036177,0.00197543771560034,0.66710111373111,0.000371468781771606,"2",26.3877083699481,"2",1.39213657731114
"Raly",0.000248855712920817,0.00109885128649821,1.29024101381722,0.000192875369993525,"8",2659.7604963079,"3",0.888038741075819
"Cntn1",0.000249017254695701,0.00245881653930943,0.521450445759427,0.000477547304294732,"1",10.1554750349972,"1",-3.66299016122982
"Osbpl1a",0.000249487289636748,0.00241598561815224,0.533624341798136,0.000467533562648322,"2",33.7462757902708,"1",-1.78832281929825
"Rpl37rt",0.000249699323246906,0.001272915460473,1.09464355582606,0.000228110166015159,"4",189.279581059282,"4",0.832499010798559
"Gar1",0.000250383155403281,0.00146270885350355,0.940550500274688,0.000266209156584529,"5",677.17079640742,"2",0.690391070759043
"Zkscan14",0.000250322579398685,0.00114246547933652,1.24065073470077,0.000201767163309712,"7",1723.27998638528,"5",0.560991839513516
"Zfp2",0.00025153010221539,0.00223166045507187,0.591218512935802,0.000425443548725109,"2",33.5761138896758,"4",2.24774745304098
"Ggt7",0.000251915463699134,0.00148429208626377,0.929515830089432,0.000271017938096758,"3",133.115595652929,"2",1.41771283847104
"1110008L16Rik",0.000252509685356238,0.0012682484593771,1.1130038475254,0.000226872248391284,"4",331.178176652968,"1",0.783975127763392
"Kcnrg",0.000253283386832898,0.00244653678911546,0.533624341798136,0.00047464736331071,"2",46.0566917149016,"1",1.0173725361831
"Zfp710",0.000253457071007874,0.00142743268563281,0.980475133768806,0.000258504333540435,"5",449.487190284512,"3",0.746127643276699
"Leprotl1",0.000253723129710269,0.000900392247747684,1.65512506482816,0.000153295442804868,"9",5411.44381348734,"1",-0.46498623290331
"D030028A08Rik",0.000255076138091584,0.0012682484593771,1.12320915145725,0.000227095850991464,"4",170.730680808198,"3",1.10165684981952
"Rsl24d1",0.000255230570599392,0.00165030595516278,0.838085428418039,0.000304540040841854,"6",1082.20598994643,"1",0.4731197033715
"Jpt2",0.000256849501340036,0.00160800139045313,0.866578775263443,0.00029639486757791,"5",468.782920955491,"5",0.646844779843292
"Fktn",0.000257333683932766,0.00144247595470625,0.983565577700531,0.000261633479014571,"3",123.91574438583,"3",-1.31073311155899
"Ndufv3",0.000257662488159366,0.00117316803782001,1.24065073470077,0.000207683339841418,"7",2024.46122781159,"5",0.459031305068111
"Rapgef4os2",0.000257631103953133,0.00230259073790362,0.582829145953559,0.000442035381623934,"1",12.0175018049032,"2",2.91643328813632
"Rpl21-ps8",0.000257508129494147,0.00227500661563511,0.591218512935802,0.000435554915585177,"2",29.8428118800015,"4",1.41217141719526
"Krt4",0.000258966792337071,0.00207906869826609,0.658951513610591,0.000392998250991359,"2",20.1945420485625,"3",-3.57582660433998
"Cd27",0.000260698557295117,0.0010374895303463,1.44871264969737,0.000179951874755546,"9",5804.2588539664,"4",0.736701103879577
"Exosc2",0.000260726796715486,0.00147458254738405,0.970705979902783,0.000268595024769085,"6",1238.42412476387,"4",0.436313152720455
"Ifi213",0.000261682371083462,0.00118770503535904,1.24065073470077,0.000210923480528608,"7",2003.55895638139,"5",0.551444089820159
"Map3k8",0.000261766598686318,0.00168871494920854,0.838085428418039,0.000312338802000681,"6",975.303745496375,"1",0.637089915853692
"Smc1a",0.000263154353509641,0.00115349306836631,1.29024101381722,0.000203957516999937,"9",5385.26144413071,"3",0.379044093768117
"Wdr6",0.000265587865410579,0.00105523976736633,1.44871264969737,0.000183326807746214,"8",2428.52912647288,"4",-0.656420682131339
"Pgghg",0.00026590221963736,0.00148429495940547,0.980475133768806,0.000271197310854044,"5",718.532663802154,"3",-0.728961781301699
"Pcbp3",0.000266130458958217,0.00132702379884799,1.1130038475254,0.000239110097911987,"4",221.824286302572,"1",0.843455863264437
"Klf12",0.000266398198454439,0.00252782185227816,0.540859862734554,0.000492545697710949,"2",20.4442039991287,"5",-2.50755721705838
"Nr2c1",0.000266736594690422,0.0014878098201518,0.980475133768806,0.000272048301383355,"5",395.765313214158,"3",0.6294543407141
"Shoc2",0.000271835246623576,0.0012682484593771,1.19783614355067,0.000226938590964364,"8",2501.70284414045,"1",-0.469519699345318
"Scyl1",0.000275027306327831,0.00110999389240586,1.40856439351938,0.000195253626737405,"8",3134.00670981917,"5",-0.412418716169552
"Mbd2",0.000275449378093007,0.00106416469859641,1.48461991457984,0.000185535284410462,"9",9434.40732207392,"2",-0.481236300793237
"Zfp580",0.000275959952097288,0.00165434099116879,0.903599528593583,0.00030540072605705,"3",71.2599485883179,"1",1.22534270379008
"Aamp",0.000276571945231856,0.000910183702588579,1.78216786891736,0.000155188492652978,"9",5442.94814210521,"5",0.250895984734179
"Sfpq",0.000277211384644116,0.00109128545645508,1.44871264969737,0.000191350151254649,"9",4720.23191480692,"4",0.560740953586856
"Zdhhc15",0.00028032136476696,0.00161630952745807,0.940550500274688,0.000298039674302541,"5",519.121095468858,"2",-0.724599672958715
"Trbv17",0.000281276004176335,0.00156052461120064,0.980475133768806,0.000286877243990014,"6",800.123235078631,"3",0.8008033233692
"Selenoi",0.000285073190777447,0.00144996169694168,1.08270810690998,0.000263296440617812,"5",702.301339283968,"1",-0.716015425984926
"P4ha1",0.000285365224717559,0.00111890688948963,1.44871264969737,0.000196978486228563,"8",2328.17361896204,"4",0.621692452565776
"Sh2d2a",0.000285770589222377,0.00124227525884526,1.29024101381722,0.000221486207741076,"9",19758.18040129,"3",-0.727827605046865
"Nhlrc3",0.000286037549247009,0.00158452263512386,0.980475133768806,0.00029173360893664,"5",702.735522212667,"3",-0.554803386768213
"Pabpc1",0.000286893234063598,0.00124519534997804,1.29024101381722,0.000222356312496078,"9",11701.2209871627,"3",0.684080232542681
"Cox18",0.000287312276796539,0.00177773479555493,0.866578775263443,0.000331547788842618,"5",627.694767305541,"5",0.444516995506919
"Alpk2",0.000287430321101827,0.00255861150839819,0.575709049194102,0.000499263163405513,"1",19.6061190620845,"3",-3.06207180678544
"Arl4c",0.000288198587001726,0.00112866686028016,1.44871264969737,0.000198934265578428,"8",2142.21349404469,"4",0.451146768133436
"Ulk1",0.0002893075004705,0.00139269761014316,1.14929844150156,0.000251725304780297,"7",1495.8782587229,"3",0.647791659711066
"Lgals3bp",0.000291461397093397,0.00101923284015401,1.65512506482816,0.000176096298271972,"9",5127.0009171941,"1",-0.567830739621394
"Park7",0.000292768415310378,0.00102312457556887,1.65512506482816,0.000176885977701494,"9",4741.10272879723,"1",0.376597642733691
"Trbc2",0.00029517478444569,0.00102986215110456,1.65512506482816,0.00017833986731168,"9",19798.9636866592,"1",0.58950935428944
"Cpeb4",0.000295923488500935,0.0014503157657224,1.12320915145725,0.000263462497716481,"4",335.514327636045,"3",-0.592411371106906
"Gm47917",0.000295758796911332,0.002308591123667,0.66710111373111,0.000443349277678683,"2",34.9154018621971,"2",2.0416738462333
"Gstk1",0.000295833825694664,0.00132941608257196,1.2345213664931,0.00023963443138699,"4",139.4926920459,"5",0.883777099235612
"Ccdc136",0.000296498584928741,0.00256917263912068,0.591218512935802,0.000501504229724512,"2",39.5331546185969,"4",-3.14016200626626
"Mdh1",0.000296963113177538,0.00103484370012664,1.65512506482816,0.000179420346829422,"9",7199.85055788286,"1",0.371803272200185
"Kctd13",0.000297436690821949,0.00164453524066421,0.980475133768806,0.000303359749347896,"5",487.760586331031,"3",-0.472619768413855
"Rrp1",0.000300453890368862,0.00129641138738817,1.29024101381722,0.000232866485525801,"9",9505.13995448781,"3",0.329047787418266
"Aurka",0.000300792489679411,0.00150047778524634,1.09464355582606,0.00027478578581904,"4",304.626332063947,"4",0.646296353046571
"Ankrd29",0.000301499138736499,0.00260875174586303,0.591218512935802,0.000509962276450632,"2",37.9265819462713,"4",-1.78500314375905
"Kank3",0.000301851095677836,0.00147480970700761,1.12320915145725,0.000268739882760228,"4",149.533213050144,"3",-1.32582737399235
"Erh",0.000302083599081417,0.00186142841398282,0.866578775263443,0.000348593350892517,"5",501.167279977319,"5",0.597193282181343
"Dennd3",0.000302592252376761,0.00167049882627181,0.980475133768806,0.000308617977096104,"5",653.956526415208,"3",-0.765074585039158
"Itfg2",0.000304344130594737,0.00169386286916951,0.970705979902783,0.000313528645023097,"6",933.309401491708,"4",0.417928388464676
"Adam10",0.000305940030511623,0.00116453288033861,1.48461991457984,0.000206072966896855,"9",6025.27390430475,"2",-0.502779300811172
"Lin7c",0.000306052016748492,0.00118864896703354,1.44871264969737,0.000211257917028904,"8",3185.37744438063,"4",-0.449271084376246
"Nme2",0.000307055869235391,0.00175547095553383,0.940550500274688,0.000326463990126756,"4",248.328291740439,"2",0.70670590268191
"Aifm2",0.000308028953403045,0.00227258973972134,0.709151799194074,0.000434362507086789,"3",68.0666640511572,"5",-1.86233757258684
"Stoml1",0.000308406821570977,0.00155066776295088,1.08270810690998,0.000284847614608855,"5",636.292683297861,"1",0.714420797505888
"Gm46519",0.000309145499908822,0.00242256925227962,0.658951513610591,0.000469147567800432,"2",21.4226388806491,"3",-2.80028339959824
"E430014B02Rik",0.000310172035094704,0.00172368512941498,0.970705979902783,0.000319532424355486,"6",902.826209653471,"4",2.10092082787118
"Nolc1",0.000310377163989077,0.00101021033743316,1.78216786891736,0.000174157086659646,"9",4469.46696481578,"5",0.440651651127641
"Ap5b1",0.000313142483424041,0.00157207669345345,1.08270810690998,0.000289221519101525,"5",366.030553362289,"1",-1.14884581691896
"Mrpl46",0.000315270610018512,0.00174804905094153,0.970705979902783,0.000324784864362416,"7",1295.41497515114,"4",0.376168153046972
"Ctsf",0.00031838590433944,0.00233234363973026,0.709151799194074,0.000448967209420147,"3",59.6622622956866,"5",1.99952591040366
"Pdp1",0.000318638302033533,0.00176339188464384,0.970705979902783,0.000328254186778004,"5",680.70176030304,"4",-0.618287344035569
"Alg9",0.000318898689834911,0.00176416793861735,0.970705979902783,0.000328522432577214,"6",946.918568849902,"4",-0.523232330125933
"Ranbp1",0.00031889628617554,0.00146270885350355,1.19783614355067,0.000266226969266645,"8",3032.50357670012,"1",0.461176364946763
"Ccdc162",0.000319172887617019,0.00297397728933567,0.540859862734554,0.000590121230300398,"2",23.2067845943703,"5",1.95408509562488
"Oxct1",0.000320409389382478,0.00150315287751726,1.16351242010835,0.000275381150940047,"7",2109.23715738832,"2",0.529554076069541
"Arl15",0.000320893086017264,0.00182523939708282,0.940550500274688,0.000341175817697771,"5",538.63639149597,"2",-0.578495139737432
"Anxa6",0.000321498626583795,0.00103963815511963,1.78216786891736,0.000180397499130708,"9",30246.7229438369,"5",-0.417517130659293
"Tpgs2",0.000322095340017392,0.00203771152217039,0.838085428418039,0.000384322801823886,"6",1028.89192817198,"1",-0.501789894935062
"Tor3a",0.000322824764530869,0.00203045421845271,0.843299394429178,0.000382811569252206,"6",977.696507443628,"5",-0.573340273972684
"Kcnh2",0.000323627132673223,0.00236423661847443,0.709151799194074,0.000456358050619083,"3",69.3764518686211,"5",2.24292957742478
"Rpl31-ps8",0.000324588207126039,0.002502536147297,0.66710111373111,0.000486565230435025,"2",32.7169574686663,"2",1.46393983928934
"Smpdl3a",0.000324927032044991,0.0012862461918433,1.40856439351938,0.000230679572435551,"8",2903.20533462579,"5",-0.693920160733608
"Comt",0.000326506298689919,0.00200067625652463,0.866578775263443,0.000376776247018812,"5",693.290536588086,"5",-0.668017497209638
"Btrc",0.000326672901911092,0.00178446266427598,0.980475133768806,0.000333178160934493,"6",732.285439705093,"3",-0.524274205262987
"Slc25a23",0.000327337669352922,0.00145906091764253,1.2345213664931,0.00026515350664427,"4",213.301462977627,"5",0.98934138032016
"Gm4814",0.000328606985335332,0.00488065084591873,0.31461181304521,0.00104448393769661,"1",13.0248620043626,"5",2.98208700607472
"Hist1h4d",0.000328657920696216,0.00146270885350355,1.2345213664931,0.000266222950543037,"4",240.594841369269,"5",-0.784964768787589
"Ids",0.000334878607917182,0.00158318662035289,1.14929844150156,0.00029137654400685,"7",1705.91396610951,"3",-0.808366409963686
"Krtcap2",0.000335601680219172,0.00129429562204877,1.44466089722412,0.000232304813443779,"8",2521.62222126092,"2",-0.450154550581172
"Chmp4b",0.000336488345969787,0.00185240148419182,0.970705979902783,0.000346642910352202,"5",637.907129078574,"4",0.742250675440289
"Zfp81",0.000337008993001311,0.00190973796603449,0.940550500274688,0.000358310364943602,"5",370.839919275886,"2",-0.556969544318115
"Nid1",0.000337763373737329,0.00297623662429039,0.571587801543923,0.000590921242239587,"1",14.3014927856039,"4",-3.45355386911588
"Atp13a1",0.000338432555611101,0.00144560147799104,1.29024101381722,0.000262301811821838,"9",9794.92386176944,"3",0.341535007964742
"Pdia4",0.000339502865546739,0.00108730680515982,1.78216786891736,0.000190499936323609,"9",5469.10013354707,"5",-0.483888710172447
"Cklf",0.000341159244588781,0.00216920247227906,0.828945884587829,0.000411557920645704,"6",945.072579656298,"2",-0.424895676058394
"Racgap1",0.000345591444296725,0.00132443507909781,1.44871264969737,0.000238550719060068,"9",4813.15393743123,"4",0.733536130571311
"Lysmd1",0.000346590848413501,0.0019814236433967,0.929515830089432,0.00037287245380227,"3",132.525176650587,"2",0.704735042976812
"H2afz",0.000347430265268608,0.00132992786636903,1.44871264969737,0.000239819998355908,"9",4070.94517381022,"4",0.398363545886495
"Gadd45a",0.000350017574556057,0.00218280321805723,0.843299394429178,0.000415057305706926,"6",816.139075603724,"5",0.638688783844457
"Fiz1",0.00035083468009254,0.00154060411624297,1.24065073470077,0.000282782793158266,"7",1534.07005951079,"5",0.44097518750031
"Kat2b",0.00035103415294894,0.0022221288627297,0.828945884587829,0.000423470529832575,"6",830.489232089646,"2",0.423937971544739
"Gpx8",0.000351169629030158,0.00308095770998823,0.571587801543923,0.000614375653367005,"1",15.3444132507622,"4",-2.47265090106181
"Ntng2",0.000354097297692405,0.0032647614076954,0.540859862734554,0.000654693243277678,"2",24.2273836350861,"5",-1.96575293221559
"Gba",0.000355665319656038,0.00139645263284,1.40856439351938,0.000252501995146553,"8",2628.0542910699,"5",-0.300517994865371
"Gm47230",0.000357816285352415,0.00339924925891346,0.521450445759427,0.000686194226627423,"1",17.2663291288406,"1",2.19141998989284
"Fbxo45",0.000357989973354419,0.00226199663822362,0.828945884587829,0.000431861693278591,"6",822.720384231774,"2",-0.546250165677368
"Tle3",0.000359029269198906,0.00121714168511524,1.65512506482816,0.000216919722157782,"9",4862.79322877585,"1",-0.498352390273733
"Pi4k2b",0.00036291994223716,0.00220003102418171,0.866578775263443,0.000418796250954602,"5",406.992109996036,"5",-0.965416020631681
"Slc27a6",0.000365210295388398,0.00197534424239028,0.983565577700531,0.000371312603519757,"3",58.4893832520227,"3",1.17182355339168
"Man2a1",0.00036635465189321,0.00170046270124006,1.16351242010835,0.000314869566978144,"7",1606.67210113118,"2",-0.492209239814216
"Gm14230",0.000368341364817577,0.00283609717675466,0.658951513610591,0.000558980982985114,"2",22.561837373497,"3",1.70791110909351
"Ly6e",0.000371025405532512,0.00156365737724788,1.29024101381722,0.000287562867370664,"9",27722.9909076888,"3",-0.532022191182631
"Ebp",0.000372480523880975,0.0017806561049494,1.12119458807818,0.000332217554242244,"7",1422.70212523395,"1",-0.453329367099815
"Trbj1-7",0.000373587008872987,0.00201613666727223,0.983565577700531,0.000379829283723402,"3",129.681645745323,"3",0.930550299352663
"Nfil3",0.000375229483542572,0.00126806796168329,1.65512506482816,0.000226707631656541,"9",4399.04214968257,"1",-0.93855111187161
"Pdia3",0.000375730427421319,0.0012682484593771,1.65512506482816,0.000227010293908109,"9",17994.4099096569,"1",-0.390919151788059
"Adprh",0.000376487953423299,0.00143445988637655,1.44871264969737,0.000259877590978407,"8",3140.85915606935,"4",-0.592021407349408
"Arhgap27",0.000377271937816042,0.00147101211127063,1.40856439351938,0.000267841455848112,"8",3665.82358599284,"5",-0.460639703752527
"Asxl2",0.000378946210506691,0.00175226747670294,1.16351242010835,0.000325691590358271,"7",2122.51040006042,"2",-0.44632241557412
"Tmem141",0.000379952597222595,0.00347156436348694,0.540859862734554,0.000702497307346081,"2",40.8279367755867,"5",1.70391117502663
"Cog4",0.000381951662626118,0.00208083547815177,0.970705979902783,0.000393478221556203,"7",1513.55381385779,"4",0.332501959922317
"Sfrp2",0.000382078984484519,0.00359475904153004,0.521450445759427,0.000732723478504403,"1",11.5247905321546,"1",2.71932366665359
"5031434O11Rik",0.000382283833162061,0.00186343879559293,1.09464355582606,0.000349231337568672,"4",234.0451133333,"4",0.942466256311482
"Ampd3",0.000382899993752226,0.00183978593306333,1.1130038475254,0.000344023962364144,"4",151.416888434372,"1",1.6376911305505
"Jarid2",0.000387097080093317,0.00130153339271636,1.65512506482816,0.000233877843021794,"9",4032.25224868159,"1",0.542719847065162
"Gbp2",0.000387927917464901,0.00144118275739567,1.48461991457984,0.000261297799965648,"9",3994.940012695,"2",0.664531450787748
"Haspin",0.000387988135559331,0.00232796890793532,0.866578775263443,0.000447724023059971,"5",398.05985720717,"5",-0.97023322067595
"Fbxo21",0.0003890350826525,0.00181159284455418,1.14929844150156,0.000338497877143404,"7",1841.67519128795,"3",-0.327201526060399
"Ddt",0.000389435465651129,0.00217992192328759,0.940550500274688,0.000414050564576165,"4",218.484686579531,"2",0.639376967904669
"Anxa4",0.00038968010329557,0.00218048581923911,0.940550500274688,0.000414310665064517,"5",719.620801500007,"2",-2.1047255106677
"Arl13b",0.000390333147033546,0.00218280321805723,0.940550500274688,0.000415004985824312,"5",441.329117314287,"2",-0.619498359647226
"Camta2",0.000391133465423301,0.00175547095553383,1.19783614355067,0.000326533363957352,"8",3110.53377233445,"1",-0.419601732913732
"Ndrg3",0.000391034543332387,0.00148314860481295,1.44466089722412,0.000270675661038345,"8",3744.64349117685,"2",0.368534585195728
"Stim2",0.000394650826911989,0.00176725762045582,1.19783614355067,0.000329469793541336,"8",2578.61472781532,"1",-0.314776146978357
"Cyb5a",0.000395358282521038,0.00171968426235192,1.24065073470077,0.000318670090995749,"7",2028.97595406522,"5",0.5819214565958
"Dsp",0.000395606163913227,0.00340286733462802,0.575709049194102,0.000687163358760837,"1",15.6184725875249,"3",-3.34113998597572
"Spats2l",0.000395569757664722,0.00298410417450845,0.66710111373111,0.000592968216545604,"2",29.9727379725217,"2",2.5507865204784
"Eid2",0.000395962315125803,0.00172955307775462,1.2345213664931,0.000320741565008803,"4",358.839664434209,"5",0.52505838528949
