"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Ifngr2",1.20126044311219e-113,1.60199979478454e-109,1.06868701799913,1.12405262053364e-113,"8",3598.60539814065,"1",-4.33606674985456
"Cish",2.05652987693346e-75,1.46548319030279e-71,1,2.05652987693346e-75,"9",4449.46976186538,"4",3.55727255010877
"Ift80",1.55320119664822e-57,6.97924883265612e-54,1.05724001657859,1.4691093529307e-57,"6",1072.96828963742,"1",-2.70356315648631
"B4galnt4",1.32333551012144e-55,4.7150444225627e-52,1,1.32333551012144e-55,"6",1248.11466218159,"2",5.19105157365143
"Nsg2",2.13300781949499e-55,4.79806474449379e-52,1.267162035624,1.68329523733293e-55,"8",2386.29764612853,"5",-3.40921120143601
"Trim13",1.97241119135395e-54,4.68513404986276e-51,1,1.97241119135395e-54,"6",1079.79378183194,"3",-1.97198196113838
"Gdpd5",1.80597989440134e-51,3.67697506500113e-48,1,1.80597989440134e-51,"6",742.031026275785,"2",2.02054703391303
"Capg",4.04919807532371e-51,7.21364637118918e-48,1,4.04919807532371e-51,"9",4088.14037098215,"3",2.52414269077695
"Ccr7",2.52926571503382e-48,4.005232774518e-45,1,2.52926571503382e-48,"9",42305.1295023598,"3",-3.97409051809812
"Jaml",5.79502283871909e-48,6.56779850024013e-45,1.2575091256896,4.60833461987099e-48,"9",5580.89091825285,"1",2.1482638794371
"Sqle",5.35628041521793e-46,6.26818247142496e-43,1.10714576536761,4.83791798945233e-46,"7",1408.27932329333,"5",1.86864610368521
"Itga1",1.13448343644172e-44,1.06331165507478e-41,1.267162035624,8.95294685721119e-45,"9",4129.82422552331,"5",7.52680731742327
"Galnt3",2.14637623479354e-44,2.35308877679058e-41,1,2.14637623479354e-44,"5",457.038486025809,"2",4.30794667021249
"Il6st",3.8640966365359e-44,3.93365037599355e-41,1,3.8640966365359e-44,"9",5501.66323122755,"2",-2.48494834291035
"Car2",1.65575800132625e-42,1.4771672648511e-39,1.05724001657859,1.56611363111715e-42,"6",1068.60208864614,"1",2.10145362665628
"Mfhas1",1.83602523942694e-42,1.4771672648511e-39,1.10714576536761,1.65834102144384e-42,"7",1718.0059201915,"5",-1.7396290069183
"Rapgef4",3.35534035451689e-42,2.59195975634063e-39,1.08526355317674,3.0917285895166e-42,"5",665.549533722214,"5",-3.93647357360494
"Cdh1",1.09754812702043e-40,6.91059968682011e-38,1.2575091256896,8.7279535758323e-41,"9",10288.2202850254,"1",3.74294974151471
"Abtb2",3.11232978585202e-40,1.85650736472424e-37,1.2575091256896,2.47499578513616e-40,"9",6802.38574983847,"1",-1.56255203187836
"Ptk2",2.06004822647526e-38,1.50630167000556e-35,0.92815807807568,2.21950147839719e-38,"4",258.021584925541,"5",-3.47830383210732
"Als2cl",2.18579816866904e-38,1.22920331512815e-35,1.267162035624,1.72495553624494e-38,"9",5073.67561282678,"5",-2.19203702063025
"Ppic",2.80070538728636e-38,1.81434787180024e-35,1,2.80070538728636e-38,"5",688.451946433616,"2",-3.04938485041602
"Gm43698",5.0472433320017e-38,3.12753530294297e-35,1,5.0472433320017e-38,"5",383.393582248796,"2",-5.89972783214151
"Ccdc50",1.74124296276956e-37,9.7802589431952e-35,1.05724001657859,1.64697035248867e-37,"7",1299.0086219146,"1",1.68549972113841
"Rab3ip",1.31869626295115e-36,7.51762365583192e-34,1,1.31869626295115e-36,"8",2524.99154691957,"4",-1.82239272450085
"Crmp1",3.74069029532924e-36,1.93945910153001e-33,1.05724001657859,3.53816563568483e-36,"6",845.212107630861,"1",2.61946886510031
"Bambi-ps1",4.87640003273913e-35,2.57401678765178e-32,1,4.87640003273913e-35,"4",328.847549426996,"4",-3.89256580952274
"A630023P12Rik",7.23967728051267e-35,3.68499573578095e-32,1,7.23967728051267e-35,"4",269.169170337561,"3",-3.72028328056457
"Igfbp4",1.42893049639354e-34,7.02245428779334e-32,1,1.42893049639354e-34,"9",6532.25017526097,"2",-5.91485714445654
"Zfp281",3.50038734078027e-34,1.66291734602668e-31,1,3.50038734078027e-34,"9",4206.14088913161,"2",-1.4463758383945
"Tdrp",1.13294395070059e-32,5.20861844689834e-30,1,1.13294395070059e-32,"8",3323.15844247546,"4",-3.81469947395628
"Slc1a4",1.32790688714229e-32,5.91416529860997e-30,1,1.32790688714229e-32,"4",288.025009279775,"4",3.65328553634064
"Krt83",5.63199914293562e-32,2.43234096318541e-29,1,5.63199914293562e-32,"4",317.058489236299,"4",3.66509534186266
"Tcrg-C2",8.9054322342839e-32,3.73294765302983e-29,1,8.9054322342839e-32,"7",1903.95773174629,"2",3.32546200662977
"Ephx1",2.06176849005921e-31,8.39552129152111e-29,1,2.06176849005921e-31,"6",1244.58625215442,"4",-2.60573945459775
"Smad1",2.98902737394208e-30,1.11925646719071e-27,1.05724001657859,2.82719848574695e-30,"6",1140.03089224015,"1",-1.75472971191624
"L1cam",4.08766327393584e-30,1.47332537557508e-27,1.06868701799913,3.8249395801486e-30,"8",2554.8260668474,"1",3.01018566710892
"Pitpnm2",1.94035197667494e-29,7.27734115041347e-27,1,1.94035197667494e-29,"5",676.083574001403,"4",-2.28845585874565
"Ppp2r2c",1.27493013142481e-28,4.4068066800294e-26,1.05724001657859,1.20590415745963e-28,"5",581.837564782206,"1",4.35749296438233
"Ext1",1.6290222513674e-28,5.80420628162205e-26,1,1.6290222513674e-28,"6",925.714850014492,"2",-1.31094616843479
"Pdk1",2.29941037836993e-28,7.9929748079337e-26,1,2.29941037836993e-28,"9",4683.60498828135,"3",-1.9614469174942
"1810041H14Rik",3.1009920267091e-28,1.05226996106329e-25,1,3.1009920267091e-28,"4",276.136251638233,"2",-2.45353492591796
"Ccr8",4.03924141260927e-28,1.33877368866296e-25,1,4.03924141260927e-28,"5",520.450170139385,"2",2.87659642492544
"Fntb",6.08977196351441e-28,1.81756080794541e-25,1.08526355317674,5.61133002733639e-28,"5",629.441143838999,"5",-1.9254556456893
"Dgka",1.35184502403723e-27,4.28144339612857e-25,1,1.35184502403723e-27,"9",23356.1799500957,"2",-1.07208161803533
"Lgals1",1.87757967652295e-27,4.62599556728614e-25,1.2575091256896,1.4930942751555e-27,"9",9025.48824693449,"1",2.17741409424071
"Art4",2.39806075910393e-27,7.27173658271259e-25,1,2.39806075910393e-27,"4",335.432674776801,"3",-3.92460259643107
"Mdfic",3.3654797650552e-27,9.99267033574308e-25,1,3.3654797650552e-27,"6",773.832622938938,"3",2.95661144866101
"Pacsin1",3.55880535372427e-27,1.03510395716894e-24,1,3.55880535372427e-27,"6",834.792090866745,"4",-2.45294186937595
"Adgrg1",4.35117491987956e-27,1.17005556524761e-24,1,4.35117491987956e-27,"8",2409.39885710564,"4",3.15178781983949
"Gm49751",4.28255918201116e-27,1.15203867272077e-24,1.05724001657859,4.05069720674237e-27,"5",494.92311375517,"1",2.7208019898757
"Itsn1",4.22412793415478e-27,1.15773598687642e-24,1,4.22412793415478e-27,"7",1338.17652807283,"3",3.84664608658192
"Nrp1",5.22388458825172e-27,1.15203867272077e-24,1.267162035624,4.12250717855453e-27,"8",3061.10417872491,"5",3.19969889651146
"Asns",8.24535834414221e-27,2.05834418054968e-24,1.05724001657859,7.79894651625616e-27,"6",764.812240346559,"1",3.9163794606237
"Utp14b",9.70595795301793e-27,2.38562688767061e-24,1.05426310651072,9.20639059934631e-27,"4",234.89926761573,"1",-4.03240760658462
"Rbpj",1.36023339771702e-26,3.4617939971898e-24,1,1.36023339771702e-26,"7",1838.5450618073,"4",1.90854526506373
"Atp1b1",1.57809738430596e-26,4.7707570148052e-24,0.827079888349012,1.9080350115345e-26,"6",844.501400073581,"5",-3.48145137991165
"Mapkapk3",2.98465926379068e-26,5.78775881848199e-24,1.267162035624,2.35538879786665e-26,"9",7166.52814662096,"5",1.93789768399939
"Cxcr6",3.23710200622608e-26,7.68919629878901e-24,1,3.23710200622608e-26,"9",16583.9383654202,"4",3.25482222498241
"Lef1",3.68388315834592e-26,7.02259295310978e-24,1.267162035624,2.90719186242967e-26,"9",13002.0693177998,"5",-2.29781243758012
"Nedd4l",1.28283985554678e-25,2.99721862643487e-23,1,1.28283985554678e-25,"6",1138.44145888083,"4",-1.40159475792442
"Amigo2",1.39445869824116e-25,3.20545570440854e-23,1,1.39445869824116e-25,"5",367.903665434023,"4",-2.76194630691766
"Nme4",1.94244720616471e-25,4.16807456140893e-23,1.05426310651072,1.84246910867782e-25,"4",156.374294836403,"1",-5.46164022719833
"Trib2",4.61228097095662e-25,8.10549314014224e-23,1.267162035624,3.63985097508492e-25,"8",3570.99429676713,"5",-1.71161871056808
"Smc4",4.79078641956796e-25,8.28966755051053e-23,1.267162035624,3.78072123760303e-25,"9",9386.68141542746,"5",-1.729825599288
"Tmlhe",6.42489874577044e-25,1.31227414733456e-22,1.05724001657859,6.0770483948976e-25,"5",449.994307597143,"1",-2.10563069305894
"Pecam1",6.90721094443808e-25,1.37484328442915e-22,1.06868701799913,6.4632683172013e-25,"8",2458.45161300719,"1",-2.13816599982952
"Clic4",8.9249423737979e-25,1.87056292222599e-22,1,8.9249423737979e-25,"8",3102.40026713188,"3",1.62025302923992
"Dglucy",3.32705141974839e-24,6.87204881655856e-22,1,3.32705141974839e-24,"5",525.141583806277,"2",-1.5310418014263
"St14",3.8315622969328e-24,7.80106083655517e-22,1,3.8315622969328e-24,"6",745.597112473825,"2",2.59054436881855
"AA467197",4.87736163760371e-24,9.7904447970603e-22,1,4.87736163760371e-24,"5",416.459796721107,"3",3.88122842531083
"Drc1",7.23535313576971e-24,1.4321979568193e-21,1,7.23535313576971e-24,"4",242.977173621873,"2",-3.70756243185016
"Hey1",1.33344128942313e-23,2.60331578861074e-21,1,1.33344128942313e-23,"4",176.366662121881,"4",-2.72070806239084
"Tjp1",1.89709467126052e-23,3.65370179118985e-21,1,1.89709467126052e-23,"5",593.287202285436,"3",8.04936415512416
"1500009L16Rik",2.43390192941941e-23,4.98305495115702e-21,0.92815807807568,2.622292459562e-23,"4",150.440152254296,"5",3.11994174726605
"Tubb2a",3.09689164484621e-23,5.80748680557214e-21,1,3.09689164484621e-23,"7",1756.15663926012,"2",-2.12912722649121
"Patj",3.965002878548e-23,7.24477192629052e-21,1,3.965002878548e-23,"7",1583.15364567049,"2",-2.10222938202137
"Arhgef1",4.83228525287178e-23,7.11256922251079e-21,1.2575091256896,3.84274368603235e-23,"9",57958.2228039799,"1",-0.7146106406935
"Ikbke",5.59901608604752e-23,1.01009085137151e-20,1,5.59901608604752e-23,"9",6622.32105791811,"3",-1.58872990919751
"Pfkp",6.17851295307707e-23,1.10070208259068e-20,1,6.17851295307707e-23,"9",12217.6406344777,"3",0.943534525377945
"St6gal1",1.08149727277462e-22,1.90290112735604e-20,1,1.08149727277462e-22,"7",1491.30658762024,"2",-3.42767251461364
"Pkp4",1.19086549087748e-22,2.06978231414461e-20,1,1.19086549087748e-22,"6",1000.85490650557,"2",-2.93279506293496
"Rgs1",1.72987533097104e-22,2.34412287980017e-20,1.267162035624,1.36515716407111e-22,"9",19362.1641183268,"5",1.50107677592598
"Tmie",2.7227186651815e-22,4.61954600192462e-20,1,2.7227186651815e-22,"5",448.792810616057,"2",-2.77503195713084
"Qpct",3.17612208960583e-22,4.81004647924113e-20,1.10714576536761,2.86874790019293e-22,"7",2089.4388481253,"5",2.4146494715441
"Adamts14",3.83430119646032e-22,6.35423961069215e-20,1,3.83430119646032e-22,"4",313.715540105309,"4",2.43246758204931
"Id3",6.2495475431246e-22,1.21000432560563e-19,0.827079888349012,7.55615948490747e-22,"6",1074.0253491235,"5",-2.42019980546481
"Cacna2d4",6.65995094487369e-22,1.09100713639471e-19,1,6.65995094487369e-22,"4",199.944006727197,"4",-3.36321554963071
"Spryd3",7.75112464203105e-22,1.17464687697993e-19,1.06868701799913,7.25294170461926e-22,"8",2422.04510107189,"1",1.05528638476435
"Itgb1",8.53046349351288e-22,1.35084628566162e-19,1,8.53046349351288e-22,"9",35779.9921436804,"3",2.45399807861684
"Dkkl1",9.68980139881441e-22,1.51757197292201e-19,1,9.68980139881441e-22,"6",759.932648848617,"2",3.93542731140412
"Idh2",1.29070118994853e-21,1.9994644955594e-19,1,1.29070118994853e-21,"7",1314.96957266815,"3",-1.53311671541113
"Gm48876",1.39378254794721e-21,2.13593428745631e-19,1,1.39378254794721e-21,"3",96.2395405048837,"3",-3.16379683384988
"Endod1",1.86940916597218e-21,2.68088839664913e-19,1.05724001657859,1.76819751112137e-21,"7",1410.65565536182,"1",1.7314236789442
"Lypd6b",3.68358153058604e-21,5.09198689161882e-19,1.08526355317674,3.39418155138779e-21,"5",474.140510382699,"5",-2.28811971990967
"Whrn",6.31353974637801e-21,9.37297588181035e-19,1,6.31353974637801e-21,"4",145.658629929469,"4",-3.09256639577744
"Satb1",1.04861199045152e-20,1.54070289566135e-18,1,1.04861199045152e-20,"9",24467.1300592783,"4",-2.77558473461207
"Ralgps2",1.18934854899842e-20,1.63600750727569e-18,1.05724001657859,1.1249560462603e-20,"6",913.235540580899,"1",-2.21108569052842
"Aff3",1.63555907682373e-20,2.7904433813441e-18,0.827079888349012,1.97751039514282e-20,"6",1167.29696646811,"5",-1.67613639956227
"Ndfip1",1.63007268266353e-20,1.85189106194661e-18,1.267162035624,1.28639640143639e-20,"9",16030.3214224081,"5",0.902147332920085
"Vim",2.05596962658429e-20,2.33013649916939e-18,1.2575091256896,1.63495404095523e-20,"9",20743.1658918478,"1",1.42624036251462
"Gabrr2",2.25949930047695e-20,3.15709647356837e-18,1,2.25949930047695e-20,"4",224.699071798054,"3",-3.67061419003933
"Slc25a24",2.62223143069882e-20,3.62835362624462e-18,1,2.62223143069882e-20,"6",1161.3666389276,"3",2.22851433618811
"Xcr1",3.14539389737066e-20,4.31039940628141e-18,1,3.14539389737066e-20,"4",208.421663887607,"3",2.87109377123149
"Ly6a",5.09358610765005e-20,6.913694210117e-18,1,5.09358610765005e-20,"9",4169.14568948285,"3",2.02993080962907
"Camk2n1",6.33968915537807e-20,8.36604165207855e-18,1,6.33968915537807e-20,"3",116.147630527562,"4",2.98333410911773
"Trgv2",6.47007664203562e-20,8.15131860318382e-18,1.05724001657859,6.11978031532886e-20,"5",715.710094980601,"1",3.18804603410667
"Txk",6.47325071274948e-20,8.14407646197088e-18,1.06868701799913,6.05719972613607e-20,"8",3403.63483252872,"1",-1.96081870898585
"S100a4",1.29878467384459e-19,1.69819074969111e-17,1,1.29878467384459e-19,"5",374.500435979263,"4",3.4370838618993
"Ildr1",1.78215150878197e-19,2.30902030028733e-17,1,1.78215150878197e-19,"6",988.813969558334,"2",1.99557978057068
"Vsig10l",2.11598960374527e-19,2.57701742814775e-17,1.05426310651072,2.00707924869773e-19,"4",250.12699826195,"1",2.11669154326803
"Limd2",2.47146340748353e-19,3.1449371860228e-17,1,2.47146340748353e-19,"9",20154.9652153319,"2",-0.897395124354823
"Tnfsf8",2.5311800737637e-19,3.19242286825489e-17,1,2.5311800737637e-19,"5",670.905705983563,"3",-2.12649989494468
"Pde4a",3.15344972031306e-19,3.94236538718436e-17,1,3.15344972031306e-19,"5",491.915580358325,"4",3.00559587086243
"Chst12",4.68748628117366e-19,5.43584981457912e-17,1.06868701799913,4.38621055765225e-19,"8",2323.81044228086,"1",1.61331067880185
"Socs2",4.73986522489081e-19,5.82349648147791e-17,1,4.73986522489081e-19,"5",406.346072393051,"3",3.83592176772236
"Pqlc3",6.76569006361234e-19,7.44384373316425e-17,1.10714576536761,6.11092981181741e-19,"7",1453.0869293749,"5",1.72710582554022
"Bach2",7.07618774420312e-19,8.54659557037143e-17,1,7.07618774420312e-19,"7",1824.16214511344,"3",-1.59358515339577
"Il6ra",1.59652279517346e-18,1.89613690640101e-16,1,1.59652279517346e-18,"7",2098.90363736626,"4",-2.5859507807869
"Rras2",1.63543131290274e-18,1.92629479929668e-16,1,1.63543131290274e-18,"8",2639.24371451187,"2",-1.65302636354601
"Gm19705",1.7617051872213e-18,1.85730038966449e-16,1.13600419605301,1.55079109156662e-18,"3",110.719206785209,"1",-3.52334004652534
"Dapl1",1.8771391976512e-18,2.19286785614138e-16,1,1.8771391976512e-18,"8",2843.6811110305,"4",-4.64295278700025
"Pard6g",2.2827585387751e-18,2.50889028236194e-16,1.05426310651072,2.16526455746926e-18,"4",227.189517882632,"1",-3.03151060337266
"Man1a",2.47103864843987e-18,2.84010022722299e-16,1,2.47103864843987e-18,"9",4605.40535185379,"4",-0.803796458813239
"Gm26780",3.15354826657661e-18,3.59554959161999e-16,1,3.15354826657661e-18,"3",101.169639863742,"2",3.65257315570635
"Rgs10",4.06335565661929e-18,4.15131130458888e-16,1.10714576536761,3.6701180492436e-18,"7",1795.68782361073,"5",-1.73450477112777
"Adap1",4.41620085715164e-18,4.95455684993248e-16,1,4.41620085715164e-18,"6",839.670015182543,"2",2.43544348749014
"Hmgn1",4.56938087441112e-18,5.04828032729514e-16,1,4.56938087441112e-18,"8",2549.21588091207,"2",-1.65808418469393
"Fam129a",4.67998877117281e-18,5.13070768975037e-16,1,4.67998877117281e-18,"9",4023.11251263113,"2",2.94879157328806
"Gm20324",5.44334705453591e-18,5.92202917719433e-16,1,5.44334705453591e-18,"4",272.245358265894,"3",-1.91615803088277
"Dennd2d",5.59564452655674e-18,4.95455684993248e-16,1.2575091256896,4.44978442879145e-18,"9",4805.49271116694,"1",-1.37440485922645
"Gm14085",6.46301946809726e-18,6.97810253479714e-16,1,6.46301946809726e-18,"8",2604.44310691073,"2",-6.90224732939181
"Dph5",7.15122681778006e-18,7.66310410578958e-16,1,7.15122681778006e-18,"7",1788.84142665034,"3",-1.31652498048525
"Csrp1",7.91577488037628e-18,8.41907638769573e-16,1,7.91577488037628e-18,"7",1819.84543697278,"3",-0.877780233413812
"Vmp1",9.4439617407466e-18,9.97002538734226e-16,1,9.4439617407466e-18,"8",3099.47972216218,"3",0.67213967043343
"Osgin1",1.25127836156912e-17,1.20824671065075e-15,1.08526355317674,1.15297188218146e-17,"5",636.0370296758,"5",2.76311402930698
"Rab8b",1.25202845038247e-17,1.29303691846746e-15,1,1.25202845038247e-17,"9",6408.51928307673,"3",1.0701617672632
"Vipr1",1.24948743461509e-17,1.29303691846746e-15,1,1.24948743461509e-17,"7",1630.29334456483,"3",-2.08882523597516
"Plcd1",1.3874270961213e-17,1.34554303494252e-15,1.05724001657859,1.31231042560349e-17,"5",372.629711912763,"1",3.06293632746668
"Gzmb",1.84206850936637e-17,1.87522574253497e-15,1,1.84206850936637e-17,"9",9249.58749905734,"2",2.87882756973994
"Chsy1",3.03234005156512e-17,3.06502910744014e-15,1,3.03234005156512e-17,"8",3799.37135450959,"4",1.19914029194807
"Acsbg1",3.79283054749892e-17,3.80671978612356e-15,1,3.79283054749892e-17,"8",3375.15884607585,"2",1.38742015132379
"Golim4",4.25989300250532e-17,4.24559406095845e-15,1,4.25989300250532e-17,"7",1443.241610154,"2",1.21938582864835
"Carmil2",4.73024518999814e-17,4.64934168605887e-15,1,4.73024518999814e-17,"9",5679.13512504457,"4",-1.57538671187811
"Stard3nl",5.09893806278685e-17,4.55814624264878e-15,1.10714576536761,4.60548034620701e-17,"7",1680.45054254868,"5",1.07750260446924
"Gng2",7.16449175657631e-17,6.48810881680234e-15,1.06868701799913,6.70401308887442e-17,"8",2581.66500966905,"1",1.49927208808168
"Grk6",8.52246230224562e-17,6.48810881680234e-15,1.267162035624,6.72562944805146e-17,"9",15662.3217449388,"5",-0.822147381812182
"Ptger4",8.53760739542587e-17,6.48810881680234e-15,1.267162035624,6.73758142637347e-17,"9",4636.07287857785,"5",1.14092104492864
"Arl5c",9.46495060607189e-17,8.17717126564576e-15,1.10714576536761,8.548965187912e-17,"7",1670.10581676349,"5",-1.73342709098843
"Dgkh",9.76638611991284e-17,9.27936899873319e-15,1,9.76638611991284e-17,"6",835.583216710553,"4",1.58893075921149
"AU020206",1.0460350268095e-16,9.87290808085361e-15,1,1.0460350268095e-16,"7",1716.33624506263,"4",2.00526609999592
"Cd82",1.07843558340251e-16,1.01117525885872e-14,1,1.07843558340251e-16,"9",13815.6986615105,"4",1.16138903637983
"Mapre2",1.62784475495e-16,1.50649632776282e-14,1,1.62784475495e-16,"9",4399.5430336627,"2",1.39329971335216
"Dusp10",1.91324332230721e-16,1.41724013826221e-14,1.2575091256896,1.52145482145747e-16,"9",10277.344223722,"1",-2.1939414031932
"Ybx3",2.54861036896319e-16,2.32838429349124e-14,1,2.54861036896319e-16,"8",3771.68314470097,"3",1.50556734773716
"Glrx",2.57719682972112e-16,2.24139351526486e-14,1.05724001657859,2.43766485311573e-16,"7",1559.95463635483,"1",1.72153746547031
"Tbc1d2",2.94612256248551e-16,2.53675171424827e-14,1.05426310651072,2.79448511883931e-16,"4",194.150995138942,"1",3.04066306914973
"Sec24d",2.99767435177936e-16,2.68697200387166e-14,1,2.99767435177936e-16,"7",1598.04660073132,"4",1.34964194653031
"Soat2",3.1149297080187e-16,2.58899826441996e-14,1.08526355317674,2.87020576605637e-16,"5",383.509838388644,"5",2.73857359219112
"Tmem108",3.25155630526838e-16,2.74724948737297e-14,1.05426310651072,3.08419813345267e-16,"4",149.414313358399,"1",-3.74409349536167
"Gm15340",3.97024779160247e-16,3.51453239291419e-14,1,3.97024779160247e-16,"4",167.943381181831,"3",-3.59908835123966
"Ttc28",4.44223279233332e-16,3.90806800965027e-14,1,4.44223279233332e-16,"5",445.280174447723,"4",-2.29174867316446
"Prss16",5.48429841197297e-16,5.16639179626897e-14,0.92815807807568,5.90879780235646e-16,"4",173.501034560076,"5",3.71935242392809
"Tcf12",7.34657367663856e-16,6.38435170972273e-14,1,7.34657367663856e-16,"8",2379.69438928537,"4",-0.856867603097877
"Car12",8.83702235028477e-16,6.67872779849755e-14,1.13600419605301,7.77904023681303e-16,"3",113.005266548989,"1",-2.46069041026107
"Aplp1",9.37190168715434e-16,7.5650791084116e-14,1.05724001657859,8.86449769228695e-16,"5",557.160272633459,"1",1.8834648715407
"Plp2",9.98365511592675e-16,7.80406510340558e-14,1.08526355317674,9.19929088810088e-16,"5",655.411105556653,"5",1.67066651663695
"Wnt5b",9.92527281581121e-16,6.57671843081746e-14,1.30354213523051,7.61407901406737e-16,"3",99.9158659268062,"5",-3.63286632998343
"Rundc3a",1.81563856120502e-15,1.45234401079038e-13,1.05426310651072,1.7221873268564e-15,"4",160.597838362306,"1",-2.21670390774398
"Acoxl",2.06534589019489e-15,1.85460125462042e-13,0.92815807807568,2.22520919548198e-15,"4",174.655071435785,"5",-2.63305020621181
"Ccl4",2.20829594438741e-15,1.85133139996525e-13,1,2.20829594438741e-15,"9",5722.58724193707,"4",2.77277433667875
"Il2ra",2.57210873608119e-15,2.11894183275313e-13,1,2.57210873608119e-15,"5",566.066178111621,"2",2.89574883820092
"Rnf122",2.75876249602882e-15,2.25964845364383e-13,1,2.75876249602882e-15,"4",358.003033646775,"2",-1.67668412031917
"Adam19",3.21815344372227e-15,2.11894183275313e-13,1.2575091256896,2.55914917671669e-15,"9",5990.95153345861,"1",1.4908716939025
"Prr13",3.87595780495996e-15,2.49106266414063e-13,1.267162035624,3.05877046186227e-15,"9",7196.47670327009,"5",1.44133566510918
"Pacsin2",4.12468665244414e-15,2.6358576612898e-13,1.267162035624,3.25505857695064e-15,"8",2326.6830907005,"5",0.95871453454743
"Id2",4.45719681599937e-15,3.56876230458557e-13,1,4.45719681599937e-15,"9",21671.8061693573,"2",1.74029014603249
"Sh3pxd2a",5.62766105496091e-15,3.4762052112532e-13,1.30354213523051,4.31720686494398e-15,"3",61.5422330482271,"5",-4.19850339395834
"Farp1",5.81465585136997e-15,4.62963548568295e-13,1,5.81465585136997e-15,"4",304.612943776653,"2",2.22767672948669
"Fuca2",6.35943744277454e-15,5.03526124635682e-13,1,6.35943744277454e-15,"7",1655.6365504956,"4",1.44822538143013
"A930005H10Rik",7.29662280512367e-15,5.29399975483986e-13,1.08526355317674,6.7233648303818e-15,"5",420.580257199973,"5",-1.33609196225192
"B4galt5",7.2836602441054e-15,5.70366625269177e-13,1,7.2836602441054e-15,"7",2096.51070133015,"2",1.73404234613623
"Gm32633",7.75555246660285e-15,6.50752005680499e-13,0.92815807807568,8.35585300586102e-15,"4",145.920790377418,"5",-3.21469581654746
"Filip1l",9.4716888532284e-15,7.33644073566365e-13,1,9.4716888532284e-15,"7",1680.41352304955,"4",-1.50966618693986
"Gpr18",1.38186897301839e-14,1.0645619785653e-12,1,1.38186897301839e-14,"8",3577.8735363793,"4",-1.32328863589435
"Trgj2",1.90334758509732e-14,1.28381084288173e-12,1.13600419605301,1.67547584041539e-14,"3",62.1897035400254,"1",3.62248065980571
"Bcl2a1d",1.95540985697811e-14,1.4902941861846e-12,1,1.95540985697811e-14,"4",358.014899943693,"2",1.9255667852409
"Tmem171",2.1647465157504e-14,1.64106209268483e-12,1,2.1647465157504e-14,"3",135.959711073048,"4",3.76046365382078
"Raver2",3.55365420445101e-14,2.53463590270908e-12,1.05724001657859,3.36125586312108e-14,"5",429.872894839827,"1",-2.4356137090263
"Fam169b",4.11995871430681e-14,2.87663510914612e-12,1.06868701799913,3.85515931691628e-14,"8",3887.91951390848,"1",-0.705673539217222
"Tmem109",4.13360626577443e-14,3.05244334195944e-12,1,4.13360626577443e-14,"8",2479.95858547974,"3",1.01320440008605
"Ier5l",4.25494598177898e-14,2.95541247455665e-12,1.06868701799913,3.98147063650629e-14,"8",2689.34181060614,"1",1.74767508148858
"Gpaa1",4.44567894914564e-14,2.65185127482529e-12,1.2575091256896,3.53530551653666e-14,"9",5109.89246036357,"1",1.04786009150064
"Rflnb",5.27989954846063e-14,3.83528167983084e-12,1,5.27989954846063e-14,"8",3139.41756701764,"4",-2.08458016152225
"Ighm",5.46850889030229e-14,3.93622165174688e-12,1,5.46850889030229e-14,"9",10502.4361943101,"3",-1.73020183106223
"Fam204a",5.65307775826139e-14,3.73182576041237e-12,1.10714576536761,5.10599230480222e-14,"7",1655.17886386578,"5",0.821618762105847
"Runx2",5.97990261960842e-14,4.2826920670683e-12,1,5.97990261960842e-14,"7",1806.12907690903,"3",2.33967847819568
"Selenom",6.34403462465102e-14,3.57531700625539e-12,1.30354213523051,4.86676606240209e-14,"3",129.787733049953,"5",3.15066005422176
"St8sia1",6.55677926125555e-14,4.41939467699233e-12,1.05724001657859,6.20178876928477e-14,"7",1345.09038491072,"1",-1.48272688467046
"Aars",6.6665144348832e-14,3.83528167983084e-12,1.2575091256896,5.30136465707743e-14,"9",6016.24585759211,"1",1.03812392773274
"Cdc42ep3",7.44417245619294e-14,4.99255190987268e-12,1.05724001657859,7.04113762197873e-14,"7",1842.58905002304,"1",1.11203724786186
"Smim3",7.73886544964577e-14,6.53695479569536e-12,0.827079888349012,9.35685362280278e-14,"6",862.577457018364,"5",1.65899277424806
"Il18r1",8.60934117453702e-14,6.07427378314364e-12,1,8.60934117453702e-14,"8",2524.9925049873,"4",1.75669440047353
"Plcb2",9.23960541909493e-14,6.48684021837147e-12,1,9.23960541909493e-14,"8",2756.24810602193,"4",-1.21791731026991
"Gpr83",1.22106779051385e-13,8.40708123207891e-12,1,1.22106779051385e-13,"4",145.653366689825,"4",-5.82808245074741
"Nle1",1.21526952940373e-13,8.40708123207891e-12,1,1.21526952940373e-13,"5",686.576240919871,"4",-0.936670130691767
"Tcrg-C3",1.26316417051082e-13,6.73684689363411e-12,1.30354213523051,9.69024426883941e-14,"3",61.3127770796091,"5",4.84949701058526
"Tspan9",1.30526079605928e-13,8.90075448107024e-12,1,1.30526079605928e-13,"5",673.07350324043,"2",-2.96563147598637
"Cmah",1.32259677626701e-13,8.93348305941108e-12,1,1.32259677626701e-13,"8",3489.3575065583,"4",-1.53590055425376
