"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Ifngr2",3.86087986300931e-167,5.31748973035048e-163,1.03479766953837,3.73104808472529e-167,"8",3598.60539814065,"1",5.29113776186233
"Gdpd5",1.6051304426576e-78,1.1438159534378e-74,1,1.6051304426576e-78,"6",742.031026275785,"4",-2.60413555470824
"Cish",1.11808746575667e-73,5.13304292263977e-70,1.03479766953837,1.08048896771817e-73,"9",4449.46976186538,"1",-3.5226477007237
"Chsy1",3.13478482467519e-70,1.09321379683905e-66,1.02168837995027,3.06823967678654e-70,"8",3799.37135450959,"2",-2.59984541601902
"Als2cl",4.08057218130703e-68,1.0963056408991e-64,1.06095075238859,3.84614664923905e-68,"9",5073.67561282678,"5",2.96096788235994
"Ccdc50",1.20176380577735e-67,2.6993906892726e-64,1.05749406264185,1.13642605498426e-67,"7",1299.0086219146,"3",-2.33698379902471
"Car2",9.99076035694553e-66,1.9909385763721e-62,1.02168837995027,9.77867670123821e-66,"6",1068.60208864614,"2",-2.67963329717515
"Rab3ip",1.21461099275313e-64,2.15025301192328e-61,1.00631389496545,1.20699018351012e-64,"8",2524.99154691957,"3",2.45117426717382
"Tcrg-C2",1.12080797720086e-60,1.67836563977808e-57,1.05749406264185,1.05987165015455e-60,"7",1903.95773174629,"3",-4.91651809723723
"Gm49751",3.190274220546e-60,5.90125007964809e-57,0.7704772307147,4.14064698263267e-60,"5",494.92311375517,"1",-4.83786129134834
"Trim13",8.27780808912955e-60,9.44485930191253e-57,1.13554144414917,7.28974546176241e-60,"6",1079.79378183194,"5",2.06908990451734
"Adgrg1",3.65291909173036e-59,4.08920982572375e-56,1.06095075238908,3.44306187964391e-59,"8",2409.39885710564,"5",-5.10577575769373
"Ift80",4.45209337744825e-59,4.77725333120282e-56,1.02168837995027,4.35758443065091e-59,"6",1072.96828963742,"2",2.74677719953592
"Ccr7",7.54099576434814e-58,7.15267662608512e-55,1.07326726614623,7.02620493721525e-58,"9",42305.1295023598,"2",4.39783274655207
"Crmp1",1.42346108775463e-54,9.52205936560729e-52,1.42036273483403,1.00218138144899e-54,"6",845.212107630861,"1",-3.33446298399321
"Itgb1",3.51980115944369e-54,2.9551445962179e-51,1.06095075238859,3.31759146361819e-54,"9",35779.9921436804,"5",-4.02177646943028
"Nsg2",1.0871338902134e-52,8.5904260142208e-50,1.06095075238908,1.02467893798592e-52,"8",2386.29764612853,"5",3.33604993659039
"Igfbp4",2.78411837540311e-52,2.13027447320243e-49,1.03479766953837,2.69049540539179e-52,"9",6532.25017526097,"1",7.42953794591038
"Galnt3",7.30815652654858e-52,7.11492365512316e-49,0.7704772307147,9.48523361263963e-52,"5",457.038486025809,"1",-7.21251982556897
"Rapgef4",1.4369326660403e-51,9.0173566371903e-49,1.13554144414917,1.26541631170226e-51,"5",665.549533722214,"5",4.40614213319004
"Endod1",1.9207626684969e-51,1.1479612694042e-48,1.13554144414917,1.69149499421051e-51,"7",1410.65565536182,"5",-2.8075799268353
"Cdh1",2.80368745760495e-51,1.69229023232375e-48,1.07326726614623,2.61229196682027e-51,"9",10288.2202850254,"2",-4.27002735079042
"Sqle",8.66518050780232e-51,5.25541646981439e-48,1.02168837995027,8.4812362339132e-51,"7",1408.27932329333,"2",-1.97071955393928
"Gm43698",1.24430968472573e-50,9.59032322206596e-48,0.7704772307147,1.61498566748234e-50,"5",383.393582248796,"1",6.90629183338489
"Ppic",7.1713965836658e-50,4.0882697644162e-47,1,7.1713965836658e-50,"5",688.451946433616,"4",3.51940037765028
"Amigo2",9.30010852775486e-49,6.61653590257063e-46,0.7704772307147,1.20705819160003e-48,"5",367.903665434023,"1",3.90199391121578
"B4galnt4",6.62028706695809e-48,3.49453078808469e-45,1,6.62028706695809e-48,"6",1248.11466218159,"4",-4.67255400090014
"Ext1",8.39595901188522e-48,4.04119823271001e-45,1.05749406264185,7.93948572241653e-48,"6",925.714850014492,"3",1.71987033777871
"Itga1",6.05087938301761e-47,2.77069312931807e-44,1.07326726614623,5.63781228951895e-47,"9",4129.82422552331,"2",-7.74865898841424
"Tmie",6.38753218152387e-46,2.5729632264776e-43,1.17938087512306,5.41600454633231e-46,"5",448.792810616057,"2",4.10707215063244
"A630023P12Rik",2.51515975140123e-45,1.15632441216033e-42,1,2.51515975140123e-45,"4",269.169170337561,"4",4.30389554439962
"Trgv2",7.95130454456709e-45,3.54131226153657e-42,1,7.95130454456709e-45,"5",715.710094980601,"4",-5.90286028277937
"Zfp281",1.03801529707556e-44,4.48296788300632e-42,1,1.03801529707556e-44,"9",4206.14088913161,"4",1.66536432961253
"Pfkp",1.29812028623766e-43,5.06995319011207e-41,1.07326726614623,1.209503287004e-43,"9",12217.6406344777,"2",-1.34485829675596
"Bambi-ps1",1.58828196164136e-43,6.4674841478036e-41,1,1.58828196164136e-43,"4",328.847549426996,"4",4.40348594102789
"Plcd1",2.48610201339568e-43,1.24289152308005e-40,0.7704772307147,3.22670406637397e-43,"5",372.629711912763,"1",-6.32349981379348
"Il6st",3.00807257462749e-43,1.1508167676853e-40,1.03479766953837,2.90691858242146e-43,"9",5501.66323122755,"1",2.4645460526004
"Lgals1",3.74037524115051e-43,1.40283757728624e-40,1,3.74037524115051e-43,"9",9025.48824693449,"4",-2.78082417646551
"Jaml",7.90551604268639e-43,2.79181083877178e-40,1.03479766953837,7.63967321864296e-43,"9",5580.89091825285,"1",-2.02342545361531
"Ppp2r2c",1.0564072045122e-42,3.19148711758129e-40,1.17938087512306,8.95730316469628e-43,"5",581.837564782206,"2",-7.09911884246278
"Runx2",7.72053661742064e-42,2.53782403640104e-39,1.05749406264185,7.30078483668557e-42,"7",1806.12907690903,"3",-4.39318560070298
"Nrp1",2.89528558837709e-41,9.61611122271721e-39,1.02168837995027,2.83382452535871e-41,"8",3061.10417872491,"2",-4.07190546617985
"Dgka",3.63919099563558e-41,1.12383958052907e-38,1.07326726614623,3.3907593294099e-41,"9",23356.1799500957,"2",1.33199265307969
"Gzmb",4.02131494384028e-41,1.22771058391348e-38,1.06095075238859,3.79029369156562e-41,"9",9249.58749905734,"5",-4.67890163864836
"Ccl4",7.92432281305406e-41,2.33839339192475e-38,1.07326726614623,7.38336392342223e-41,"9",5722.58724193707,"2",-4.84327286970311
"Tdrp",3.68650253798377e-40,1.10376616561993e-37,1.03479766953837,3.56253463503485e-40,"8",3323.15844247546,"1",4.30252853850912
"Asns",4.57012647323305e-40,1.31047348104796e-37,1.05749406264185,4.3216568628441e-40,"6",764.812240346559,"3",-5.08042964288219
"Mdfic",8.15621761507918e-40,2.29005252363052e-37,1.05749406264185,7.71277863698182e-40,"6",773.832622938938,"3",-3.71906362889082
"Slc25a24",1.21394149063442e-39,3.5308355356167e-37,1,1.21394149063442e-39,"6",1161.3666389276,"4",-3.25547138869671
"L1cam",2.55566021681452e-39,7.23894792514837e-37,1.00631389496545,2.53962528948511e-39,"8",2554.8260668474,"3",-3.5075033429804
"Trib2",2.74364711899408e-39,7.40932164637607e-37,1.03479766953837,2.6513850965842e-39,"8",3570.99429676713,"1",2.17758235902154
"Mapre2",3.67762579166842e-39,1.00795236120881e-36,1,3.67762579166842e-39,"9",4399.5430336627,"4",-2.25328137901525
"Dkkl1",7.58065423051455e-39,1.79516198413727e-36,1.13554144414917,6.67580586298593e-39,"6",759.932648848617,"5",-5.81756678775191
"Ccr5",1.62530681764168e-38,4.14535729435074e-36,1.03479766953837,1.57065179550196e-38,"8",2171.01669832577,"1",-4.10331361706844
"Fntb",2.11596945245493e-38,7.11643863739171e-36,0.7704772307147,2.74631016739085e-38,"5",629.441143838999,"1",2.27723734600405
"Ephx1",5.49366231719852e-38,1.39813705972702e-35,1,5.49366231719852e-38,"6",1244.58625215442,"4",2.89392174990003
"Fasl",1.0230222647308e-37,2.41096451578811e-35,1.06095075238859,9.64250472915538e-38,"9",7265.35878519852,"5",-4.71006317152739
"Smad1",1.27073429343385e-37,2.74979033484238e-35,1.13554144414917,1.11905584774669e-37,"6",1140.03089224015,"5",1.96790538914218
"Ptk2",5.37828823218167e-37,1.27752273141755e-34,1,5.37828823218167e-37,"4",258.021584925541,"4",3.43325114776967
"St14",6.09254727503852e-37,1.27752273141755e-34,1.13554144414917,5.36532357002918e-37,"6",745.597112473825,"5",-3.32670987464253
"Lypd6b",1.35796820721554e-36,3.17274801462884e-34,1,1.35796820721554e-36,"5",474.140510382699,"4",3.07708938507208
"Fhl2",1.73930912901442e-36,3.99816672688927e-34,1,1.73930912901442e-36,"5",411.459056262025,"4",-3.00741686889048
"Pdcd1",1.97772603519165e-36,4.32360442817187e-34,1.03479766953837,1.91122003209955e-36,"9",6270.14702394271,"1",-4.57791348622225
"1500009L16Rik",3.10721509323174e-36,5.90881246588252e-34,1.1355414441497,2.73632909590406e-36,"4",150.440152254296,"5",-4.40858679162934
"Pde4a",3.10309448333931e-36,5.90881246588252e-34,1.13554144414917,2.73270033368475e-36,"5",491.915580358325,"5",-4.61143614234666
"Cldnd1",3.63586893123708e-36,5.70039288393091e-34,1.42036273483403,2.55981718054714e-36,"7",1722.78232640889,"1",-1.37490933366146
"Clic4",7.25890912907496e-36,1.49216527378063e-33,1.03479766953837,7.01481008583372e-36,"8",3102.40026713188,"1",-1.98174142402359
"Mfhas1",7.91981851124834e-36,1.56965494584001e-33,1.05749406264185,7.48923213002531e-36,"7",1718.0059201915,"3",1.58562625461722
"Arhgef1",8.79325960634272e-36,1.69226641015425e-33,1.07326726614623,8.19298219903474e-36,"9",57958.2228039799,"2",0.909580031276994
"Capg",2.67096188695374e-35,5.06684455342077e-33,1.07326726614623,2.48862699087464e-35,"9",4088.14037098215,"2",-2.07176314275586
"Bspry",4.66045950110318e-35,8.84643448650708e-33,1.05749406264185,4.40707864539715e-35,"5",433.619572440957,"3",-5.16598257840198
"Idh2",1.64980067323248e-34,3.19636480276862e-32,1.02168837995027,1.61477873841805e-34,"7",1314.96957266815,"2",1.97341869691908
"Vmp1",3.8188925589913e-34,7.25691423343253e-32,1,3.8188925589913e-34,"8",3099.47972216218,"4",-0.970397679507307
"Nbeal2",3.91089728599309e-34,7.25691423343253e-32,1.04633614725804,3.7377063730826e-34,"9",12079.7085606677,"3",-1.56971100331616
"Rbpj",4.27883694028182e-34,7.25691423343253e-32,1.13554144414917,3.76810283968793e-34,"7",1838.5450618073,"5",-2.18993701725189
"Abtb2",7.34752723950138e-34,1.28379459324605e-31,1.07326726614623,6.84594366311393e-34,"9",6802.38574983847,"2",1.4184155997173
"Aplp1",1.191976590143e-33,1.87067668586393e-31,1.17938087512306,1.01067993833513e-33,"5",557.160272633459,"2",-2.93979919241277
"Pacsin1",1.75806624122055e-33,2.26160718968474e-31,1.42036273483403,1.23775863594871e-33,"6",834.792090866745,"1",2.7523351442636
"Tmlhe",3.01978088807174e-32,5.15164842511707e-30,1.05749406264185,2.85560079697059e-32,"5",449.994307597143,"3",2.4183575507152
"Rab8b",3.40531217285027e-32,5.79791078787669e-30,1.04633614725804,3.25451068643092e-32,"9",6408.51928307673,"3",-1.50705838790436
"Rgs1",3.80346713351076e-32,6.2353750185954e-30,1.07326726614623,3.54382105322921e-32,"9",19362.1641183268,"2",-1.82356432708536
"Prdm1",4.6179230991721e-32,7.85579611984351e-30,1.02168837995027,4.51989392244715e-32,"7",1673.78612282531,"2",-3.75842028371834
"Ikbke",7.90922061541942e-32,1.28007726960286e-29,1.06095075238859,7.45484236437255e-32,"9",6622.32105791811,"5",1.89498429942465
"Pdk1",9.09156656625325e-32,1.43723361620174e-29,1.07326726614623,8.4709250463757e-32,"9",4683.60498828135,"2",2.0854820020991
"Ybx3",1.39775805413215e-31,2.2089895748621e-29,1.06095075238908,1.31745799791804e-31,"8",3771.68314470097,"5",-2.17846061989537
"Bach2",1.47469809872836e-31,2.41579279345709e-29,1,1.47469809872836e-31,"7",1824.16214511344,"4",2.11061392850458
"Patj",1.67131307846076e-31,2.41579279345709e-29,1.13554144414917,1.4718204140167e-31,"7",1583.15364567049,"5",2.48877989550551
"Gpr160",2.77676941433085e-31,4.49710428330037e-29,1,2.77676941433085e-31,"5",694.468309079419,"4",-3.9674678948906
"Pecam1",3.26364966887578e-31,5.05049445951359e-29,1.03479766953837,3.15390125523933e-31,"8",2458.45161300719,"1",2.42087171563207
"Vsig10l",4.8766806070431e-31,6.00492326138777e-29,1.28602720331324,3.79205089478599e-31,"4",250.12699826195,"3",-2.84357532555253
"Farp1",5.40485732372276e-31,7.17735742881343e-29,1.17938087512253,4.58279207144276e-31,"4",304.612943776653,"2",-3.51589632116662
"Bcl2a1d",9.41013186339967e-31,1.13353136133928e-28,1.28602720331324,7.31721058400319e-31,"4",358.014899943693,"3",-3.04640764562694
"Cd38",1.42719025527861e-30,1.53983954045414e-28,1.42036273483403,1.00480688508444e-30,"6",772.097628457373,"1",-3.13079957194879
"Smc4",1.42355208586968e-30,2.06276661144936e-28,1.04633614725804,1.36051123685265e-30,"9",9386.68141542746,"3",1.92550514341076
"Slc1a4",2.18643530368513e-30,2.88858964557921e-28,1.1355414441497,1.92545619092075e-30,"4",288.025009279775,"5",-3.4946446423899
"Dglucy",4.03599682277197e-30,5.99177361647355e-28,1,4.03599682277197e-30,"5",525.141583806277,"4",1.71646766388599
"Ndfip1",5.68644104286159e-30,8.35496471575912e-28,1,5.68644104286159e-30,"9",16030.3214224081,"4",-1.11582733037925
"Spryd3",6.35327146593792e-30,8.92877149212599e-28,1.03479766953837,6.13962676275854e-30,"8",2422.04510107189,"1",-1.25934337075492
"Ikzf3",1.18209025031791e-29,1.60396921761374e-27,1.06095075238859,1.11418013292002e-29,"9",4997.54803176621,"5",-1.5579836376879
"5430427O19Rik",2.8426191545994e-29,3.53240205410747e-27,1.13554144414917,2.50331607819853e-29,"5",420.627638933947,"5",-2.92943473689127
"Nedd4l",3.44754737128677e-29,3.45928852754084e-27,1.42036273483403,2.42723023262759e-29,"6",1138.44145888083,"1",1.4986388018014
"Lef1",3.49396216303989e-29,4.66576231010111e-27,1.04633614725804,3.33923488373781e-29,"9",13002.0693177998,"3",2.44526570440393
"Dapk2",7.29307992687018e-29,9.54270776928856e-27,1.05749406264185,6.89656820261523e-29,"6",928.319522024179,"3",-4.40998687710797
"1810041H14Rik",1.0444397456169e-28,1.11295014242479e-26,1.28602720331324,8.12144364385196e-29,"4",276.136251638233,"3",2.48332647521931
"Gm32633",1.11509920592715e-28,1.17692792055954e-26,1.28602720331324,8.67088350117536e-29,"4",145.920790377418,"3",4.71220256993379
"Aff3",3.00425957365959e-28,4.03931202299966e-26,1,3.00425957365959e-28,"6",1167.29696646811,"4",1.99435191236755
"Ptger4",3.92846503645139e-28,5.05661031531074e-26,1.03479766953837,3.79636053703515e-28,"9",4636.07287857785,"1",-1.53329379518177
"Hopx",6.65739266392252e-28,6.18524578259766e-26,1.42036273483403,4.6871073850726e-28,"7",2091.39393371808,"1",-2.06552549550435
"AA467197",8.38622252319334e-28,1.09309575589715e-25,1,8.38622252319334e-28,"5",416.459796721107,"4",-4.33930473678769
"Tspan9",9.95013929344383e-28,1.09309575589715e-25,1.17938087512306,8.43674804579617e-28,"5",673.07350324043,"2",4.50391770724847
"Galnt6",1.37594868353365e-27,1.69201646982609e-25,1.03479766953837,1.32967895467669e-27,"9",7824.9292390068,"1",0.955046581753622
"Wnt5b",1.67510133608745e-27,1.64355947719792e-25,1.30860475776088,1.28006667112664e-27,"3",99.9158659268062,"2",5.05120893181867
"Krt83",1.9564101381093e-27,1.91870019438793e-25,1.28602720331324,1.5212820794684e-27,"4",317.058489236299,"3",-3.22050630306165
"Cdc42ep3",2.05679456790969e-27,2.57135405103937e-25,1,2.05679456790969e-27,"7",1842.58905002304,"4",-1.66197269677217
"Capn2",3.082622623754e-27,3.69184018555983e-25,1.03479766953837,2.97896169898527e-27,"9",5159.52317320961,"1",-1.41767304093964
"Socs2",5.45856264820254e-27,6.34188242022491e-25,1.05749406264185,5.16179035044968e-27,"5",406.346072393051,"3",-4.92479919728749
"Plscr1",6.88545479945141e-27,7.38617501767228e-25,1.13554144414917,6.06358740575117e-27,"6",855.648484153611,"5",-2.983814196669
"Itsn1",1.25779063121967e-26,1.4365615036125e-24,1.05749406264185,1.18940680203673e-26,"7",1338.17652807283,"3",-3.84855515305922
"Dgkh",1.46084099458009e-26,1.74957192056769e-24,1,1.46084099458009e-26,"6",835.583216710553,"4",-2.06917535663232
"Ifitm10",2.27681615045672e-26,2.6248225759848e-24,1.02168837995027,2.22848394396689e-26,"7",1761.62351495867,"2",-2.41802126561596
"Lamc1",2.95769720859634e-26,2.47314175357704e-24,1.42036273483403,2.08235342709265e-26,"6",953.986747668338,"1",-3.86938888713018
"Nme4",3.5696912957081e-26,4.17010166774032e-24,1,3.5696912957081e-26,"4",156.374294836403,"4",5.61950692807101
"Pdgfb",3.62988145761741e-26,5.37153530011267e-24,0.7704772307147,4.71121184755882e-26,"4",274.521905392,"1",-3.1540770811355
"Cobll1",4.68740735906401e-26,5.37153530011267e-24,1,4.68740735906401e-26,"6",1192.48186843004,"4",-3.6635975242378
"A930005H10Rik",5.34306332489698e-26,5.24936707147997e-24,1.17938087512306,4.53039678495675e-26,"5",420.580257199973,"2",1.827174200383
"Art4",5.64644901467779e-26,5.6244193038739e-24,1.1355414441497,4.97247286197104e-26,"4",335.432674776801,"5",3.86286140541493
"Atp1b1",6.44914302164989e-26,7.08362638678536e-24,1.02168837995027,6.31224074601278e-26,"6",844.501400073581,"2",3.47320218251732
"Rflnb",6.94107137440869e-26,7.56438979840345e-24,1.02168837995027,6.79372645380046e-26,"8",3139.41756701764,"2",2.95153685253768
"Gng2",7.17803571184523e-26,7.76199330933249e-24,1.02168837995027,7.02566051714771e-26,"8",2581.66500966905,"2",-1.90879119429128
"Tubb2a",8.30603219208344e-26,8.61089183043516e-24,1.05749406264185,7.85444806312497e-26,"7",1756.15663926012,"3",2.2587806444144
"S100a4",9.08169995595816e-26,1.27265070676384e-23,0.7704772307147,1.17871101103584e-25,"5",374.500435979263,"1",-4.15768892726402
"Soat2",1.2412157919755e-25,1.14497954877449e-23,1.17938087512306,1.05242998098132e-25,"5",383.509838388644,"2",-3.68207254173997
"44085",1.66755510248298e-25,1.70778477459678e-23,1.04633614725804,1.59370877786537e-25,"9",7566.73421006654,"3",-1.63771444555976
"Acsbg1",1.79457510827746e-25,1.89670236401307e-23,1.00631389496545,1.78331544188712e-25,"8",3375.15884607585,"3",-1.73512035742472
"Mapkapk3",2.46520921999796e-25,2.46899073210905e-23,1.04633614725804,2.35603943002267e-25,"9",7166.52814662096,"3",-1.89907171832491
"Rhoq",2.79111873473555e-25,2.29123799103603e-23,1.28602720331324,2.17034190843295e-25,"4",247.635878023276,"3",-1.99890812234617
"Ccdc92",2.92525519433819e-25,2.66046467636156e-23,1.13554144414917,2.57608844609806e-25,"7",1619.99297929174,"5",-1.27546866932686
"Plekhf1",3.15273931208776e-25,2.55031105403511e-23,1.28602720331324,2.45153392087293e-25,"4",216.82166691776,"3",-5.06894996210723
"Cacna2d4",3.78550332276026e-25,5.00163045570506e-23,0.7704772307147,4.91319298202855e-25,"4",199.944006727197,"1",3.66954839885483
"Gm19705",6.12110050966221e-25,4.79603152626985e-23,1.30860475776088,4.67757775857079e-25,"3",110.719206785209,"2",4.21903493050822
"St3gal6",8.1928613376145e-25,8.1653608240337e-23,1,8.1928613376145e-25,"8",2207.92340862157,"4",-1.63222068035307
"Gabrr2",8.36549585301111e-25,7.16958979347807e-23,1.17938087512253,7.09312490092905e-25,"4",224.699071798054,"2",4.15540259989268
"Klrc2",9.19581426082207e-25,7.82570691817374e-23,1.17938087512253,7.79715396001032e-25,"4",217.960603214815,"2",-4.8115174833256
"Fam129a",1.09765304894334e-24,1.0863716148292e-22,1,1.09765304894334e-24,"9",4023.11251263113,"4",-3.55525299265145
"Pkp4",1.88771495843742e-24,1.63395931768606e-22,1.13554144414917,1.66239195245915e-24,"6",1000.85490650557,"5",3.08411785289655
"Prr13",2.47069615827087e-24,2.31484745477948e-22,1.03479766953837,2.3876127971694e-24,"9",7196.47670327009,"1",-1.88834950667397
"Rere",2.53738299041065e-24,2.18125275431923e-22,1.13554144414917,2.23451376740532e-24,"6",810.536497340386,"5",1.51861562819509
"Wdr95",2.75548058725641e-24,2.33672962510653e-22,1.13554144414917,2.42657861714683e-24,"5",426.104860397958,"5",-3.5379159433782
"Chst12",2.81463832379092e-24,2.53756348815317e-22,1.06095075238908,2.65293965573128e-24,"8",2323.81044228086,"5",-1.84566609814682
"Dph5",3.03831806430632e-24,2.88680727016625e-22,1,3.03831806430632e-24,"7",1788.84142665034,"4",1.55978540299283
"Cxcr3",3.53001483843096e-24,3.33177294551775e-22,1,3.53001483843096e-24,"9",9728.77638541077,"4",-4.00637176373928
"Spry1",5.23385664204048e-24,4.90742926726058e-22,1,5.23385664204048e-24,"6",928.794381444749,"4",-2.12019200938594
"Pitpnm2",8.20581533806631e-24,6.48114952940983e-22,1.17938087512306,6.95773139208325e-24,"5",676.083574001403,"2",2.04528131410803
"Tjp2",1.04545345634517e-23,1.23174570086833e-21,0.7704772307147,1.35689078751282e-23,"4",227.876873366684,"1",-3.96508303755753
"Tjp1",1.30257013501019e-23,1.12531574189523e-21,1.05749406264185,1.23175172421875e-23,"5",593.287202285436,"3",-8.01775255316436
"Adap1",1.45737259210501e-23,9.49568766278601e-22,1.42036273483403,1.02605662368022e-23,"6",839.670015182543,"1",-2.85359841545676
"Cpm",1.60769328510364e-23,1.04075389255314e-21,1.42036273483403,1.13188923200769e-23,"7",1470.51438334151,"1",2.3601042971577
"Gm43481",1.85257313874122e-23,1.65017952333374e-21,1,1.85257313874122e-23,"6",906.005535507504,"4",2.17028894794508
"Il6ra",1.96071548865758e-23,1.24518544859078e-21,1.42036273483403,1.38043292785113e-23,"7",2098.90363736626,"1",2.9675582347644
"Stard3nl",1.95335063034442e-23,1.54189892967715e-21,1.13554144414917,1.72019316459912e-23,"7",1680.45054254868,"5",-1.29674008137951
"Ank",3.29191762058223e-23,2.75563034481788e-21,1.05749406264185,3.1129419415919e-23,"7",1634.6749172127,"3",-1.89918559429358
"Ly6a",3.88201855762615e-23,3.39426555112196e-21,1,3.88201855762615e-23,"9",4169.14568948285,"4",-2.20330130886586
"Osbpl3",3.91954935145706e-23,3.25013732405021e-21,1.06095075238908,3.69437444917299e-23,"8",3698.76657149844,"5",-4.829493445229
"Lrig1",4.06020021166427e-23,3.52841301320971e-21,1,4.06020021166427e-23,"7",1776.06255647113,"4",1.95247768566288
"Crybg3",4.33076897873323e-23,4.85508768476752e-21,0.7704772307147,5.62089158003537e-23,"5",520.272028314059,"1",-3.25094405431581
"Bhlhe40",6.20794783412485e-23,5.150629874784e-21,1.03479766953837,5.99919000290586e-23,"9",19607.9399329298,"1",-3.75096748174609
"Plekhg3",6.92772084552483e-23,5.20651030697442e-21,1.13554144414917,6.10080845681117e-23,"5",596.584073185081,"5",-2.84132377604304
"Il18r1",1.13674747950854e-22,9.08940189993001e-21,1.06095075238908,1.07144226718232e-22,"8",2524.9925049873,"5",-2.33520670110491
"Syne3",1.45629386397353e-22,1.58458705255566e-20,0.7704772307147,1.89011927402795e-22,"5",638.72004791669,"1",-2.87408213172922
"Casp3",1.53148266774631e-22,1.13736066880561e-20,1.13554144414917,1.3486805573123e-22,"6",1091.36679558971,"5",-1.90398652302649
"Fut8",3.37252102913438e-22,2.77833350908805e-20,1,3.37252102913438e-22,"7",1908.1959040856,"4",-0.987814384333752
"Actn2",3.4811046716667e-22,2.46004303415955e-20,1.17938087512306,2.95163737609657e-22,"5",454.685118111804,"2",2.3906062909729
"Hrh2",3.5988599845953e-22,2.52847251046712e-20,1.17938087512306,3.05148240106894e-22,"5",614.210434679816,"2",-1.34112729420505
"Nqo2",3.97050413997033e-22,4.1730058175619e-20,0.7704772307147,5.15330496695829e-22,"5",444.093259464251,"1",-2.12264948231062
"Limd2",4.81434588954898e-22,3.71679518189344e-20,1.06095075238859,4.53776565850027e-22,"9",20154.9652153319,"5",0.967264026239344
"Fam204a",5.72778652687092e-22,4.10791642305826e-20,1.13554144414917,5.04410169825425e-22,"7",1655.17886386578,"5",-1.07393321823747
"Ttc28",6.19657763043433e-22,4.23058437668819e-20,1.17938087512306,5.25409370385777e-22,"5",445.280174447723,"2",2.7368521998149
"AU020206",7.55671484341998e-22,5.32826548992283e-20,1.13554144414917,6.6547239489634e-22,"7",1716.33624506263,"5",-2.3400556859277
"Dennd4c",8.50716906641789e-22,6.62963154795637e-20,1.02168837995027,8.32657905616187e-22,"8",3373.36971409525,"2",-1.95013932806379
"Pqlc3",1.82581866794882e-21,1.43178265041026e-19,1,1.82581866794882e-21,"7",1453.0869293749,"4",-1.85252569052092
"Elovl6",1.94829649737798e-21,1.30798955933995e-19,1.17938087512306,1.65196548330894e-21,"5",590.49961252747,"2",1.41102651695197
"Rgs10",2.09548271089424e-21,1.43716230117619e-19,1.13554144414917,1.84535995730594e-21,"7",1795.68782361073,"5",1.90068668333925
"Gpr83",2.10839678071635e-21,1.43816046452233e-19,1.1355414441497,1.85673256716326e-21,"4",145.653366689825,"5",7.76421855177538
"Ildr1",2.21950316828472e-21,1.70985725158886e-19,1,2.21950316828472e-21,"6",988.813969558334,"4",-2.10532226079259
"Myo1f",2.29204298023412e-21,1.75624712657509e-19,1,2.29204298023412e-21,"9",12300.8428381262,"4",-2.27286560680005
"Slamf7",2.59699993844011e-21,1.43178265041026e-19,1.42036273483403,1.82840613510151e-21,"7",1435.89122205609,"1",-3.46868905162613
"Fam241a",2.84489992549647e-21,2.1108943832501e-19,1.02168837995027,2.7845084482951e-21,"8",2915.64443773014,"2",2.29728286120368
"Rras2",2.96982495558981e-21,2.23946800354847e-19,1,2.96982495558981e-21,"8",2639.24371451187,"4",1.78098668631097
"Mars",3.28177844066966e-21,2.37889913490296e-19,1.03479766953837,3.17142040156864e-21,"9",4342.9586358486,"1",-0.826258218661102
"Ggt1",3.35043616872371e-21,1.7977789292752e-19,1.42036273483403,2.35885952690473e-21,"7",1329.94936189919,"1",2.29592308451179
"Siah1a",3.46180660851126e-21,2.44268413320619e-19,1.05749406264185,3.27359436880706e-21,"6",1203.44165833683,"3",1.13993484206217
"Ralgps2",6.10661349929889e-21,3.19135964420624e-19,1.42036273483403,4.29933378955654e-21,"6",913.235540580899,"1",2.23428141717866
"Gpr183",6.83407626658926e-21,4.87688914399163e-19,1.03479766953837,6.60426329490867e-21,"9",9290.68961205063,"1",-1.29776638560095
"Aars",7.38101022746519e-21,5.42237926607391e-19,1,7.38101022746519e-21,"9",6016.24585759211,"4",-1.31976040200588
"Evl",9.71977292781043e-21,6.72039001202775e-19,1.04633614725804,9.28934067056881e-21,"9",8488.52008243778,"3",1.13731547151002
"Gm20324",1.04259943426905e-20,6.67627531690491e-19,1.1355414441497,9.18151811755096e-21,"4",272.245358265894,"5",2.06959436076023
"Il12rb2",1.07061164071762e-20,7.25064698071279e-19,1.05749406264185,1.01240439879445e-20,"5",400.417745370508,"3",-2.23421453606471
"Actn1",1.19561244956617e-20,8.03047106232134e-19,1.06095075238908,1.1269254928882e-20,"8",2539.39020402541,"5",2.06675348398671
"Golim4",1.2215041822739e-20,6.28545745567061e-19,1.42036273483403,8.59994529789341e-21,"7",1443.241610154,"1",-1.35592304683193
"Gm48876",1.26830374459373e-20,7.04732193496776e-19,1.29541758068266,9.79069424027236e-21,"3",96.2395405048837,"1",3.11893416894088
"Dennd2d",1.41201670263447e-20,9.43679161789262e-19,1.06095075238859,1.33089749873451e-20,"9",4805.49271116694,"5",1.47694563922892
"Itgae",1.40670524074989e-20,9.59118146040843e-19,1.03479766953837,1.35940124544099e-20,"9",12091.7007051636,"1",2.78868526992813
