"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"HES4",707.587178880419,-3.6810644239189,0.536704149652252,4.92831483321807e-13,2.45465044995349e-12,"HES4"
"AGRN",4523.42343589847,-0.584143839765491,0.164121929362838,0.000298170725062377,0.000696173460071688,"AGRN"
"LOC100288175",71.3470006834874,-2.1244979605804,0.447798536959529,3.39765085639846e-07,1.08201346965498e-06,"LOC100288175"
"ACAP3",7205.59965940413,-1.41588650492273,0.156907097064641,5.45135731399515e-20,3.95167704956685e-19,"ACAP3"
"ANKRD65",513.795817992509,-3.85613042537332,0.277344853562798,3.8433497135775e-45,7.49170414098309e-44,"ANKRD65"
"TMEM88B",140.746428195703,-6.24762572866352,0.728471177883466,3.51557489974415e-19,2.46284250334572e-18,"TMEM88B"
"TMEM240",331.560385932408,-4.62270756746478,0.298036540650381,1.04803894633394e-55,2.87145706636297e-54,"TMEM240"
"FNDC10",253.533436444855,-4.27398530376254,0.337966142582602,5.21875367105936e-38,8.04654696842943e-37,"FNDC10"
"GNB1",17987.1042107102,-2.25200593053928,0.171517179187644,3.67654520295077e-40,6.04823448694931e-39,"GNB1"
"GABRD",1279.66081078666,-9.08457073733037,0.597910344725965,3.1865024719594e-53,8.18576482404612e-52,"GABRD"
"PRKCZ",1665.54523074846,-3.00507422328017,0.351842301232733,1.64551066060521e-18,1.10964526995704e-17,"PRKCZ"
"PLCH2",1173.00705745208,-0.962455332867579,0.396886028501905,0.00822375331798512,0.0155198892677808,"PLCH2"
"HES5",65.8434662460896,-3.87332253990758,0.684741316238037,8.99111039621792e-10,3.57287283737539e-09,"HES5"
"PRXL2B",1047.08814502402,-1.8687175557676,0.169951937224889,7.72105565321206e-29,8.29176604111427e-28,"PRXL2B"
"PRDM16-DT",1289.98384400036,-5.86377822828136,0.501461460519296,4.69863563258192e-33,5.99469563726438e-32,"PRDM16-DT"
"PRDM16",571.73346574333,-3.47347814581043,0.495893051388042,2.09355245069359e-13,1.06644812765895e-12,"PRDM16"
"TP73",27.7565225521643,-0.981595619949432,0.47848678917605,0.0210818428965515,0.0369392976494843,"TP73"
"AJAP1",775.988277005735,-5.40741183900355,0.368628267863628,3.20047392331789e-50,7.43207614494864e-49,"AJAP1"
"NPHP4",809.018797847306,-1.04264124231583,0.275962624892118,7.79559049471068e-05,0.000195174834088545,"NPHP4"
"KCNAB2",5435.29321420485,-3.86091635574405,0.390978176738107,3.37047328160808e-24,2.9747453496742e-23,"KCNAB2"
"CHD5",654.234315540133,-7.7083003987605,0.46712746129441,2.58928113532574e-62,8.67850696919354e-61,"CHD5"
"ICMT",3689.96718299599,-1.40217591734656,0.200496025438965,8.21069706286887e-13,4.03151180361686e-12,"ICMT"
"ACOT7",1655.50722286915,-2.31995930012954,0.298988338693015,1.33728092947388e-15,7.75022599929252e-15,"ACOT7"
"PLEKHG5",2236.82185290922,-1.81882238796496,0.3249455868108,4.35378755854609e-09,1.63741322733272e-08,"PLEKHG5"
"CAMTA1",2692.28428945085,-2.34692105141916,0.206040641849364,7.5112849288484e-31,8.74460519400933e-30,"CAMTA1"
"VAMP3",5528.23795773347,-1.09884445607085,0.121537739001966,7.11328876604805e-20,5.13191022579176e-19,"VAMP3"
"PARK7",7730.26198201486,-0.557627845414187,0.119236911046407,2.40380956771705e-06,7.08698143019502e-06,"PARK7"
"SLC45A1",425.608716439029,-5.77113599003236,0.445097575621101,6.40989019126037e-40,1.04713203462268e-38,"SLC45A1"
"ENO1",28744.2580892845,-1.03249081568722,0.212687677698427,6.0436989778649e-07,1.87929553744244e-06,"ENO1"
"SLC2A5",473.502265003384,-4.07558411299166,0.431007933550913,1.67201849573413e-22,1.36389257053633e-21,"SLC2A5"
"TMEM201",756.761169552953,-1.11759325048566,0.185484626686114,7.55873118463609e-10,3.01982511149105e-09,"TMEM201"
"CLSTN1",7369.37827757308,-3.83249638949214,0.244950775414077,2.31780765391683e-56,6.46672580511759e-55,"CLSTN1"
"CTNNBIP1",1642.76636667256,-0.659606848585195,0.237940444008149,0.00412714908582036,0.0081767363244693,"CTNNBIP1"
"LZIC",763.119790168821,-0.772544930955976,0.173245790467194,5.59241127810388e-06,1.58925468155947e-05,"LZIC"
"RBP7",2532.42279316828,-1.66335774044876,0.412282192559007,1.28075342989537e-05,3.50842606982756e-05,"RBP7"
"KIF1B",8863.22503553096,-2.65365504880397,0.129476532179743,3.72660641760879e-94,2.97221250589757e-92,"KIF1B"
"CENPS",327.302840065136,-0.67665303661258,0.205589001215373,0.000736226496307848,0.00162894790581054,"CENPS"
"CORT",734.244874323957,-4.82971717440293,0.270609879065787,9.90612889687973e-73,4.45805065142149e-71,"CORT"
"C1orf127",23.4109398684842,-2.41317118869864,0.557723828811371,2.0656595931757e-06,6.12500737958969e-06,"C1orf127"
"DISP3",266.347686373652,-8.59110715695758,0.63145944322457,3.00650154707021e-43,5.52134313650321e-42,"DISP3"
"FBXO2",2929.37732164946,-3.09786371573534,0.346760093365988,4.85954393406389e-20,3.53777120762544e-19,"FBXO2"
"FBXO44",3948.82000259047,-1.61153185799184,0.214368200330227,1.33876134945436e-14,7.34258182427111e-14,"FBXO44"
"DRAXIN",53.2676899301818,-3.93531509137514,0.589792835260242,1.44299195574747e-12,6.98389768320225e-12,"DRAXIN"
"NPPB",27.4881519860418,-4.35745385256934,1.0112795279031,6.48540580450009e-07,2.00946668001326e-06,"NPPB"
"TNFRSF8",355.982389230343,-5.05893999268141,0.588543044291988,2.59336018417583e-19,1.82855599933545e-18,"TNFRSF8"
"VPS13D",4637.17135952493,-0.77242236933493,0.130060470880272,1.95901245878574e-09,7.5838923229765e-09,"VPS13D"
"LRRC38",13.1062319449286,-6.14825227709696,1.71787670142271,7.53384949364079e-06,2.11104380136811e-05,"LRRC38"
"PDPN",425.991108473936,-5.16300435982689,0.474602483362724,4.5154583710941e-29,4.89930449402151e-28,"PDPN"
"PRDM2",3187.61859998562,-1.13922635543707,0.136936640387524,3.84202664440026e-17,2.41899205982522e-16,"PRDM2"
"KAZN",1574.99045530806,-2.34552259354666,0.352344900386388,4.25889955396282e-12,1.99901236651649e-11,"KAZN"
"TMEM51-AS1",47.3301061526801,-1.30532424074088,0.559687331736879,0.00713342804683101,0.0136003850001752,"TMEM51-AS1"
"TMEM51",306.57104965843,-1.3084350184721,0.437278870681265,0.000984631751444064,0.00214062905460584,"TMEM51"
"PLEKHM2",5320.20636082569,-1.6451934306555,0.0839980327238962,4.67611969651637e-86,3.10386359027809e-84,"PLEKHM2"
"SRARP",74.1483603053618,-8.85695188228144,0.825678535000201,5.62750123813851e-28,5.81393964809651e-27,"SRARP"
"FAM131C",104.103072826661,-5.76365791857569,0.849976186125671,3.61624297059409e-13,1.81838710323635e-12,"FAM131C"
"CPLANE2",142.067437112893,-1.01242224493647,0.242329388828717,1.51014927704788e-05,4.10361380876005e-05,"CPLANE2"
"LINC01772",112.834849202922,-1.26223914157463,0.437025751479288,0.0014577154037922,0.00308782696289627,"LINC01772"
"CROCCP3",412.691806579868,-1.54088435325675,0.284705257168765,1.62884758453761e-08,5.85144432945495e-08,"CROCCP3"
"CROCC",2048.87944807111,-0.606760173385816,0.205518401853655,0.00245476984532552,0.00502752573793579,"CROCC"
"ATP13A2",2414.81455170173,-3.00342412046942,0.209967968192956,2.7455404196038e-47,5.77682182072299e-46,"ATP13A2"
"PADI2",3012.42486665133,-6.64414835010109,0.424082467779968,1.22130647982795e-56,3.43895975239538e-55,"PADI2"
"IGSF21",309.38945707632,-6.28507638369307,0.526034405491316,2.63140296582925e-34,3.50550739658591e-33,"IGSF21"
"PAX7",12.652162536823,-5.3380181446504,1.08993956474664,2.78539569673505e-08,9.79938229704698e-08,"PAX7"
"CAPZB",7649.13534719512,-0.67297556830498,0.144951274740573,2.57769055466434e-06,7.5725097029176e-06,"CAPZB"
"MICOS10",2585.37119927671,-1.44206191397541,0.110398911585646,1.56435144935344e-39,2.52041753608943e-38,"MICOS10"
"HTR6",85.2606282676444,-8.33363056839413,0.936107311249426,3.56009772494068e-20,2.60421362270751e-19,"HTR6"
"OTUD3",981.156005616988,-0.899557841346804,0.130514775795594,3.25245482930228e-12,1.53870405721044e-11,"OTUD3"
"PLA2G5",390.133855434028,-1.13956737850966,0.454983755348956,0.00535812762211554,0.0104184105088387,"PLA2G5"
"CAMK2N1",9259.33303449338,-2.52823725390251,0.1845967867672,1.69316216119759e-43,3.13209299120868e-42,"CAMK2N1"
"FAM43B",261.179390327256,-4.91452301844434,0.419695697470028,3.66145137095857e-33,4.68318383371095e-32,"FAM43B"
"PINK1",2208.70159270822,-1.95593045864406,0.214730594159684,1.51940106274578e-20,1.13127058110156e-19,"PINK1"
"KIF17",454.530586440315,-2.80764238908788,0.377189776493336,1.29346035866537e-14,7.09795690696287e-14,"KIF17"
"SH2D5",1052.66125974876,-8.68018435583898,0.576540280920466,2.63096702446202e-52,6.55418416470028e-51,"SH2D5"
"EIF4G3",4168.13581615221,-1.03196249314176,0.191044426080255,3.30925636583586e-08,1.15556577304208e-07,"EIF4G3"
"RAP1GAP",9894.90389441342,-4.32981961763043,0.320532164131732,5.95733385299617e-43,1.084241878729e-41,"RAP1GAP"
"EPHA8",28.7918390500937,-5.20130085525709,0.699303613446461,3.1320784817268e-15,1.77567984932583e-14,"EPHA8"
"C1QC",2214.04478756697,-1.41914005202946,0.56497278283951,0.00381097270389962,0.00758980947638317,"C1QC"
"C1QB",2276.64212276871,-1.05784992694101,0.544572846987669,0.0250893462354111,0.0433037112935797,"C1QB"
"EPHB2",371.124528749978,-4.3725311160278,0.448748108641283,8.17540227027007e-24,7.08620145002328e-23,"EPHB2"
"LUZP1",1972.86700351235,-1.9694792848748,0.118879780917897,2.20122933808659e-62,7.40230179287903e-61,"LUZP1"
"HTR1D",137.592839555919,-8.20829011383491,0.917816486815235,2.43298154308838e-20,1.79177299186062e-19,"HTR1D"
"HNRNPR",4707.30748914474,-0.990106698940865,0.135557334613799,1.48025992471412e-13,7.61294380929527e-13,"HNRNPR"
"ZNF436",1389.46119634251,-1.04215895195786,0.258584816423208,2.7530753309655e-05,7.2703429061737e-05,"ZNF436"
"ZNF436-AS1",433.141962812757,-0.738217531598188,0.293535963147451,0.00814961777381854,0.0153904670374344,"ZNF436-AS1"
"PITHD1",3056.24768933196,-1.1238251473505,0.159266498534989,7.59085532771028e-13,3.73559343029154e-12,"PITHD1"
"STPG1",420.184490268548,-2.50256027688698,0.199073937965254,4.80402142257048e-37,7.12928011112785e-36,"STPG1"
"NIPAL3",3053.93656499146,-4.43816141378586,0.17802965669762,1.40232236413599e-138,3.28650426677933e-136,"NIPAL3"
"RCAN3",469.134452378574,-1.27288994888826,0.199437325596546,6.33054196237766e-11,2.73035988063081e-10,"RCAN3"
"CLIC4",12823.8451125827,-0.599963945742092,0.235511986570032,0.00840510228380456,0.0158376059917542,"CLIC4"
"TMEM50A",3911.26576844209,-1.67466609824642,0.136146553995792,2.01833368595625e-35,2.8143053734567e-34,"TMEM50A"
"SELENON",4331.47691635155,-1.1826518550562,0.173870643618948,4.23133260516874e-12,1.98699153023545e-11,"SELENON"
"STMN1",3616.61272549701,-4.12713938813066,0.296156375633225,1.91978543144078e-45,3.78576716761853e-44,"STMN1"
"EXTL1",266.339937682508,-8.35332732652472,0.711087529757636,5.49108794172733e-33,6.99694589379367e-32,"EXTL1"
"FAM110D",515.088633191965,-2.60754390966193,0.46985882521849,3.78667002581668e-09,1.43137066596224e-08,"FAM110D"
"SH3BGRL3",4568.36368783195,-1.40655099022974,0.255830993224078,1.17779877890664e-08,4.2754671031751e-08,"SH3BGRL3"
"UBXN11",1431.47695230505,-0.927118816965179,0.23377386384636,4.16575664357947e-05,0.000107585070492444,"UBXN11"
"SFN",80.8315257168514,-1.49682921811156,0.362091281851361,9.95850376278322e-06,2.75522824319575e-05,"SFN"
"TRNP1",685.419873987856,-4.08235020650835,0.353751350687984,4.29952407612908e-32,5.27137223450401e-31,"TRNP1"
"TENT5B",258.583162820215,-0.908582075338518,0.446900923970849,0.0238709588050647,0.0413671862757469,"TENT5B"
"SLC9A1",1952.28610882522,-3.0083668723255,0.242837531218691,3.95799795010107e-36,5.64287896797985e-35,"SLC9A1"
"WDTC1",4138.75320032323,-0.639791057124178,0.134461882078823,1.50899919751409e-06,4.53086415203132e-06,"WDTC1"
"GPR3",73.1204600339461,-4.5273091613156,0.519116886846831,1.04847085783203e-19,7.51264384420707e-19,"GPR3"
"WASF2",6758.04374685467,-0.836474500411883,0.193559721599468,9.82560323355701e-06,2.72018767575449e-05,"WASF2"
"IFI6",2498.71688664023,-1.9355980505847,0.281882424276164,1.20778352653689e-12,5.8650845876633e-12,"IFI6"
"STX12",3882.22999426126,-1.88611871687602,0.144203358512444,8.20367029425688e-40,1.33373117852254e-38,"STX12"
"PPP1R8",1636.03629041859,-1.17124429523881,0.127681296371477,1.90926356405354e-20,1.41256758149634e-19,"PPP1R8"
"RPA2",1624.3732917947,-0.92639562326931,0.14417723025154,7.54339535271802e-11,3.23696656635577e-10,"RPA2"
"SMPDL3B",16.8861147069236,-1.37873045110724,0.679778097002103,0.0144111436718119,0.0260201679654553,"SMPDL3B"
"PTAFR",327.462932101094,-1.03852283303875,0.413657557211071,0.00593385132230391,0.0114603263541447,"PTAFR"
"DNAJC8",3676.93067400014,-0.883625796128576,0.10924436900733,3.65258582181055e-16,2.18631301047351e-15,"DNAJC8"
"OPRD1",179.002565630842,-4.46030307389784,0.406635989255729,2.12114004460931e-29,2.32714345477537e-28,"OPRD1"
"TMEM200B",731.758551973234,-0.840745887897464,0.312067783428874,0.00436432589519036,0.00861358535005278,"TMEM200B"
"MATN1",14.1906103187311,-2.37054276455999,0.554108578996388,2.63024662181223e-06,7.71946092156375e-06,"MATN1"
"LINC01778",15.8272179333486,-1.18602655810831,0.647461813258794,0.0281203674962944,0.0480587444050935,"LINC01778"
"SDC3",6674.93797661267,-4.12534860123546,0.321810803067857,6.40848765680104e-39,1.01427217371302e-37,"SDC3"
"NKAIN1",266.545679838401,-9.50600255255223,0.971047269283938,8.12801170097772e-24,7.04712955303609e-23,"NKAIN1"
"ZCCHC17",1347.71332457133,-1.86451271211389,0.119061860381944,5.47880553355648e-56,1.51472566416393e-54,"ZCCHC17"
"FABP3",707.183776405146,-3.51084322487317,0.498738675715632,1.58352790162803e-13,8.13032433078886e-13,"FABP3"
"HCRTR1",20.8068598995915,-1.88436962624573,0.735196822611023,0.00206896918579929,0.00428723962346099,"HCRTR1"
"COL16A1",5631.81666308556,-2.81851867688797,0.38929814283495,5.85042282891355e-14,3.08009041521529e-13,"COL16A1"
"ADGRB2",4356.92622483732,-9.19026818150683,0.473826099279342,7.09432385722051e-85,4.54081438987263e-83,"ADGRB2"
"SPOCD1",137.231815194742,-3.24584645748501,0.717906992102483,5.16838669656074e-07,1.61917981988808e-06,"SPOCD1"
"PTP4A2",12006.1186296729,-2.04541237562698,0.169122694140302,1.99027289876783e-34,2.66539096293448e-33,"PTP4A2"
"KHDRBS1",4780.63986624567,-0.795427222225802,0.191808041357663,2.23202953582493e-05,5.95892427865213e-05,"KHDRBS1"
"CCDC28B",233.548027143302,-1.42318794227168,0.211567920534078,5.17667278885652e-12,2.41490874074555e-11,"CCDC28B"
"IQCC",156.369112408756,-0.754764304479102,0.190409310289359,5.09065762978363e-05,0.000130191442967026,"IQCC"
"MARCKSL1",5127.60763282221,-3.34513737782819,0.387011578181243,5.34238315345891e-19,3.70681820852727e-18,"MARCKSL1"
"ZBTB8B",34.9857765228902,-4.6725962649913,0.560089740862752,2.57646401891796e-18,1.72142827334153e-17,"ZBTB8B"
"SYNC",123.038872989541,-2.70450184493974,0.487202253747222,3.59336135513264e-09,1.36117046384218e-08,"SYNC"
"YARS1",4824.46741177813,-1.05424553590382,0.327162866337137,0.000616893009546969,0.0013789346531084,"YARS1"
"S100PBP",1988.52604033655,-0.599330294250424,0.139035714783854,1.29784806692137e-05,3.55333726230172e-05,"S100PBP"
"HPCA",18864.5475901552,-14.3272954242488,0.757456744770083,1.56771747873632e-82,9.2565210125309e-81,"HPCA"
"TMEM54",501.328023020171,-1.54278198023972,0.194758256703929,6.05725955976671e-16,3.58621311712811e-15,"TMEM54"
"AZIN2",790.101537068985,-2.99446782500367,0.23718896205002,2.03972681834039e-37,3.06885713453712e-36,"AZIN2"
"TRIM62",425.397268525933,-2.03074366500084,0.186177509608861,1.87085008236148e-28,1.97297298232285e-27,"TRIM62"
"ZNF362",1770.13119722131,-0.633875423858766,0.185951055451459,0.000501106656907228,0.00113578459425625,"ZNF362"
"ZSCAN20",110.06170363514,-0.931575781771193,0.285513837889547,0.000621373707856049,0.00138823735112196,"ZSCAN20"
"CSMD2",337.841303326173,-6.52856616512354,0.519602869502799,1.45814246666711e-37,2.20691637019109e-36,"CSMD2"
"DLGAP3",1858.85766265834,-7.75594477247011,0.261296307127212,1.00450661172248e-194,7.28673879508308e-192,"DLGAP3"
"NCDN",25593.4883363366,-6.19347910465302,0.282111386815984,3.24322089685344e-108,3.68698548747887e-106,"NCDN"
"TFAP2E",175.202987894827,-3.92651829841957,0.422354821205381,8.59405965448548e-22,6.7885718302621e-21,"TFAP2E"
"C1orf216",1657.59993131494,-2.77050513433364,0.239854959475672,1.06345024538475e-31,1.27861636251527e-30,"C1orf216"
"AGO1",2467.79675372095,-0.965798577073402,0.138820311140007,1.89658291546865e-12,9.11263076574411e-12,"AGO1"
"TEKT2",26.8515091335672,-2.80136303811682,0.500109588160709,2.57404271699182e-09,9.86829740261605e-09,"TEKT2"
"MAP7D1",8072.98503277697,-3.27821886883658,0.157376027848811,2.56377205117668e-97,2.2640708140058e-95,"MAP7D1"
"SH3D21",189.504990648762,-0.982395457730974,0.270265032312251,0.000147814642433352,0.000357986384023604,"SH3D21"
"OSCP1",367.635110478585,-3.30112009889145,0.25943840314407,4.64076170922104e-38,7.16988270764896e-37,"OSCP1"
"GRIK3",451.433134845424,-5.82226149121034,0.394111716398456,7.54057845134081e-51,1.78646037073873e-49,"GRIK3"
"MEAF6",2394.04688354074,-1.16645811474637,0.230236538279083,1.70262116727348e-07,5.58382767527676e-07,"MEAF6"
"EPHA10",279.741434722344,-6.85073098234214,0.379362489708904,3.62087139147781e-74,1.7050554665248e-72,"EPHA10"
"MANEAL",272.483256417645,-0.949412124443046,0.31228960721874,0.00130044647638946,0.00277845040646267,"MANEAL"
"C1orf122",2345.12343801699,-0.584701830310289,0.183065233534137,0.00111752287615282,0.00241061805917219,"C1orf122"
"MTF1",889.635530413679,-0.730811799770849,0.180903511849147,3.78559201029702e-05,9.82332269633927e-05,"MTF1"
"POU3F1",112.589377265389,-6.32113537935647,0.658817903640029,3.203972143908e-23,2.69581384447515e-22,"POU3F1"
"RRAGC",1979.71814369331,-0.662836114015329,0.142163891166953,2.3642617682894e-06,6.97443486584752e-06,"RRAGC"
"LOC105378663",45.302625486735,-1.76424186376175,0.308340670691504,2.20528291500956e-09,8.50700868214691e-09,"LOC105378663"
"GJA9",11.7240444562274,-1.55852769213501,0.601510159465147,0.00260824238548968,0.00531931995171793,"GJA9"
"RHBDL2",144.855611494165,-3.5851202293017,0.353393123290997,2.84605889039853e-25,2.61098693808407e-24,"RHBDL2"
"AKIRIN1",2783.76048527855,-0.516715939346975,0.226236776376105,0.0183066366540773,0.0324498661240268,"AKIRIN1"
"NDUFS5",5119.03631928057,-1.07926802913953,0.155563286218463,1.87644178587554e-12,9.02012494324235e-12,"NDUFS5"
"MACF1",19268.2431419809,-1.07092154782173,0.217948193499085,4.25868267959125e-07,1.3437167067016e-06,"MACF1"
"OXCT2P1",12.7237494491238,-1.1060944277996,0.585283680606161,0.0268766335537284,0.0460960591354112,"OXCT2P1"
"PPIEL",26.1478379458781,-0.687364182758098,0.264809255093255,0.00679363695914955,0.0129948353361633,"PPIEL"
"HEYL",896.959592647957,-1.15915661249161,0.464259840501401,0.00535376103940759,0.0104112489683814,"HEYL"
"NT5C1A",10.4616243480433,-5.08966367663006,1.23733185711938,1.12747682124457e-06,3.42822717693198e-06,"NT5C1A"
"HPCAL4",2091.10952340675,-9.60090774791731,0.570871038469419,1.38558855990095e-64,4.94317642324383e-63,"HPCAL4"
"BMP8B",207.874969561959,-1.42467329206566,0.305280704817324,9.23453145239236e-07,2.82847561837778e-06,"BMP8B"
"CAP1",11190.0426815724,-1.65531406220896,0.246028242622437,3.95484750293471e-12,1.86088554242335e-11,"CAP1"
"PPT1",4141.16653707057,-3.28085910237081,0.175315593469397,4.23234536711149e-79,2.29035286500507e-77,"PPT1"
"COL9A2",2155.61147763875,-6.12714672358139,0.344828159478646,4.84226002440837e-72,2.16318381471627e-70,"COL9A2"
"ZFP69B",50.8198236654904,-2.29667244184984,0.35455067501513,1.43796584287379e-11,6.4981467420403e-11,"ZFP69B"
"ZFP69",245.146090664795,-1.2366999117322,0.188671708147087,2.12359203298309e-11,9.50903563622809e-11,"ZFP69"
"RIMS3",1551.9822843116,-6.52470125231022,0.399375111610488,2.46334496297375e-61,8.02681614833383e-60,"RIMS3"
"KCNQ4",362.879130800697,-2.87710038673435,0.280698496142488,1.62170685791629e-25,1.50544006216135e-24,"KCNQ4"
"FOXO6",133.033757666425,-4.00480512823624,0.28394845598116,1.99598488698175e-46,4.08132023836731e-45,"FOXO6"
"HIVEP3",502.155438384265,-0.925208989161126,0.269947860056497,0.000346528290223961,0.000802987330259616,"HIVEP3"
"RIMKLA",545.637448451285,-5.3227435543819,0.36032567724267,6.91973543756992e-51,1.64320794681561e-49,"RIMKLA"
"CCDC30",162.257658777955,-1.74370283795212,0.272988816007468,3.5807606102487e-11,1.57129531200413e-10,"CCDC30"
"PPIH",513.889971575936,-0.804814895225015,0.192588770614309,1.92151086606387e-05,5.15612749307452e-05,"PPIH"
"SVBP",462.970001802523,-1.2817351342726,0.239181142039049,3.01553659473244e-08,1.05712062399854e-07,"SVBP"
"SLC2A1",2612.08419070754,-5.72228142084437,0.46527428364696,3.03681758281938e-36,4.345830027983e-35,"SLC2A1"
"SLC2A1-AS1",21.4049547374647,-4.89287858680432,0.606749617797303,2.4094037224982e-17,1.53443359559684e-16,"SLC2A1-AS1"
"TMEM125",477.145875677782,-4.99241615499874,0.397602459218433,1.16220458666934e-37,1.766029283893e-36,"TMEM125"
"MPL",16.0820072648147,-1.20735550067907,0.504624775178938,0.00676603825841059,0.0129493616193854,"MPL"
"ELOVL1",3327.62183093842,-0.709420687592665,0.224230670234528,0.00111241658011351,0.00240028299903104,"ELOVL1"
"IPO13",3510.92995638529,-2.17867716030521,0.154560209455109,6.79259675563982e-46,1.36510584006648e-44,"IPO13"
"SLC6A9",546.093881056339,-2.88503418794512,0.441449940704525,7.77288977908323e-12,3.57999445048116e-11,"SLC6A9"
"ERI3",2758.85699696388,-1.07290660465409,0.136057712670823,1.48681687343013e-15,8.58583200962773e-15,"ERI3"
"RNF220",3811.10302764536,-1.38505730779858,0.117550888155468,1.49295657484979e-32,1.86341286218552e-31,"RNF220"
"PTCH2",864.419152919005,-1.21579079157416,0.26000152208442,1.15140418937062e-06,3.49818821674856e-06,"PTCH2"
"ZSWIM5",366.901319491383,-2.45450423639342,0.245125702973714,2.07738729222416e-24,1.8500952537911e-23,"ZSWIM5"
"HPDL",30.5913710224842,-4.46016413384072,0.521755909133045,4.94497424776781e-19,3.43655406949685e-18,"HPDL"
"CCDC163",174.689963007885,-0.928675064175862,0.31399626259371,0.00174512871430681,0.00365145501948943,"CCDC163"
"PIK3R3",2414.73410216973,-2.41005786197393,0.26055138773848,3.50903577554514e-21,2.70042417210239e-20,"PIK3R3"
"LURAP1",90.893913940161,-3.48951396396251,0.70688280405516,5.87333595974173e-08,2.00496276398265e-07,"LURAP1"
"RAD54L",52.1399496719877,-3.90178697417384,0.462835331012674,2.08190338314792e-18,1.39804607393361e-17,"RAD54L"
"UQCRH",3602.972574911,-1.66216458167503,0.191833989018129,1.03090486910368e-18,7.04386154899793e-18,"UQCRH"
"ATPAF1",4154.03733025605,-1.2454426715664,0.119116476552992,5.1802798355423e-26,4.90452410657139e-25,"ATPAF1"
"EFCAB14",6771.7553124234,-1.1946424503714,0.143809512869221,3.9493958260329e-17,2.48453938946406e-16,"EFCAB14"
"CYP4X1",815.712280292453,-0.828302824704595,0.349628365036456,0.0110978865815755,0.0204747069444629,"CYP4X1"
"TAL1",546.972192784179,-1.34420422759359,0.409831699178736,0.000352035998187523,0.000815130016475092,"TAL1"
"FOXE3",15.4418206174862,-3.28735159449593,0.824359349568086,5.11626823865029e-06,1.46089357476062e-05,"FOXE3"
"SPATA6",634.807553962787,-1.96499751441426,0.215213541305495,1.23776755464606e-20,9.25197843164908e-20,"SPATA6"
"AGBL4",77.7804731632892,-2.20945952702608,0.451447763420676,1.53253741460288e-07,5.04612746252092e-07,"AGBL4"
"BEND5",248.665407720793,-3.63391915998176,0.374347214204473,2.17709188385236e-23,1.84813202633964e-22,"BEND5"
"ELAVL4",76.6913969805617,-5.97270390313653,0.60956370332051,3.9137391737766e-24,3.44226014455692e-23,"ELAVL4"
"CDKN2C",1207.92967984007,-1.60869123503888,0.33052863712076,2.76905581918005e-07,8.89267667787063e-07,"CDKN2C"
"RNF11",6507.2604153383,-1.18637682829244,0.162071128527981,1.00996793825201e-13,5.24381274279548e-13,"RNF11"
"TTC39A",120.096227233283,-2.0721220717594,0.371837949235283,4.23441595476606e-09,1.59409305441564e-08,"TTC39A"
"EPS15",4808.70079263689,-1.36404048972985,0.0999969607977495,7.31726057536419e-43,1.32699391636679e-41,"EPS15"
"RAB3B",290.267812969399,-8.00305402880135,0.787535734979791,1.95910440616525e-25,1.81422595570324e-24,"RAB3B"
"BTF3L4",1822.21251976163,-0.595907301835732,0.197809373481067,0.00203699220810955,0.00422586419749924,"BTF3L4"
"ZFYVE9",1479.29311280472,-1.85249893242949,0.155306094998657,1.64373705553919e-33,2.13014618762707e-32,"ZFYVE9"
"GPX7",230.022472523966,-0.914715506226948,0.270106167548266,0.000407307705596103,0.000935361714509419,"GPX7"
"LOC100507564",13.7959416483605,-1.3941781376657,0.573266587942471,0.00491264164999468,0.00960923556435465,"LOC100507564"
"LRP8",540.954699924859,-4.71398839768027,0.310847021305084,2.06369381106359e-53,5.32384075712739e-52,"LRP8"
"GLIS1",64.5050252601677,-3.79544495273956,0.52699081995473,3.85326802501819e-14,2.04882228478585e-13,"GLIS1"
"TCEANC2",701.093000693651,-1.08854480602147,0.223110779532079,4.96506690214617e-07,1.55804607382519e-06,"TCEANC2"
"ACOT11",160.258752973152,-3.17461907848901,0.632470680129406,4.80924288049511e-08,1.65376075440231e-07,"ACOT11"
"PRKAA2",530.880492083534,-2.81816502455874,0.417110912515849,1.80888121461817e-12,8.71047636569810e-12,"PRKAA2"
"LINC01748",91.1639136922738,-8.04064200061741,0.908644952128168,5.5023255766668e-20,3.9876154458684e-19,"LINC01748"
"LOC101926964",25.3531423856197,-5.64808041579465,1.29399560251873,3.36828961870021e-07,1.07311178304862e-06,"LOC101926964"
"TM2D1",1004.7381071149,-0.584308142354803,0.118526313215543,6.65594974446567e-07,2.06105113186945e-06,"TM2D1"
"L1TD1",23.6323801002615,-1.73464927187611,0.724006776509694,0.00383338003168117,0.00763094344496767,"L1TD1"
"DOCK7",1713.53878645744,-1.36039635062441,0.238116139520629,3.59937285718926e-09,1.36327813078052e-08,"DOCK7"
"ATG4C",787.79720855381,-1.13346349067708,0.146217450161906,3.9644546515872e-15,2.2342774670719e-14,"ATG4C"
"ITGB3BP",361.020940774309,-0.55144782360399,0.186591225082376,0.00253609333150346,0.00518154208227708,"ITGB3BP"
"EFCAB7",344.297076567585,-1.81819272981548,0.245936017585791,2.86237814628198e-14,1.5353534327953e-13,"EFCAB7"
