"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"MTND1P23",695.859858933689,-1.3001458653757,0.298352263969566,3.3114476557753e-06,9.23054672721921e-06,"MTND1P23"
"MTND2P28",44444.1594230053,-1.36802604044856,0.197950210158441,1.06120722538455e-12,4.80199027711141e-12,"MTND2P28"
"MTCO1P12",5582.84884654574,-2.790900382282,0.289500805151029,8.90089403892141e-23,6.73747922195822e-22,"MTCO1P12"
"MTCO2P12",759.09056907109,-2.00818771004767,0.335734838068469,2.96781767037399e-10,1.14819683762901e-09,"MTCO2P12"
"MTATP8P1",168.281675797858,-2.10298449052586,0.279879392797275,7.90007027360239e-15,4.04523430295536e-14,"MTATP8P1"
"MTATP6P1",138965.718479552,-2.5444821577553,0.179902039463935,3.48876064431812e-46,6.38774462442549e-45,"MTATP6P1"
"MTCO3P12",2263.89668316403,-1.83189031970593,0.459689709779772,9.7153034496963e-06,2.58896309106881e-05,"MTCO3P12"
"LINC01409",127.37951448022,-1.51318060689623,0.226503705793158,4.29223706781946e-12,1.87566819772312e-11,"LINC01409"
"LINC01128",2049.04231887523,-1.32174161287729,0.294848519099295,1.7928034543017e-06,5.11867143118827e-06,"LINC01128"
"LINC00115",147.211427234023,-1.38283821815562,0.16356867372675,5.99960534355581e-18,3.61387852910468e-17,"LINC00115"
"LINC02593",73.1070010451966,-0.996774961183106,0.399723127151236,0.00516512603502262,0.00988168884829099,"LINC02593"
"SAMD11",150.534627572405,-1.05871354602539,0.360145083183311,0.00122325769883543,0.00256179490723255,"SAMD11"
"NOC2L",2640.66987263434,-0.5873335335557,0.115194302449812,2.48540080021547e-07,7.67122947828636e-07,"NOC2L"
"KLHL17",605.373548577151,-0.779882647837521,0.132654716594062,2.38534768596789e-09,8.62399287390338e-09,"KLHL17"
"PLEKHN1",26.7631470689575,-0.674527209501942,0.228598147751969,0.00204453939841133,0.00415217849962658,"PLEKHN1"
"LOC100288175",71.3470006834874,-1.61248656234576,0.364995399033099,1.68543561398595e-06,4.82432984322716e-06,"LOC100288175"
"SDF4",6501.59115211929,-0.848280898923465,0.118859931742497,5.03715595781276e-13,2.32561040410185e-12,"SDF4"
"B3GALT6",1012.8372169705,-0.780528759748423,0.13143268530608,1.66040388361182e-09,6.07220323154501e-09,"B3GALT6"
"C1QTNF12",53.5336528745885,-1.2025984749764,0.353747955453959,0.000200662039138527,0.000463746517972653,"C1QTNF12"
"UBE2J2",2099.75268832951,-0.852220740746792,0.101924570424745,3.26085932736676e-17,1.89019408536688e-16,"UBE2J2"
"SCNN1D",1379.18420146953,-2.05624346590175,0.195681841036008,1.12017102930159e-26,1.00229811306113e-25,"SCNN1D"
"ACAP3",7205.59965940413,-0.533001836838267,0.122302148412227,1.00520593705887e-05,2.67379162601472e-05,"ACAP3"
"PUSL1",352.063161253317,-0.858096694314105,0.175579189558091,5.27012313946882e-07,1.57694796395793e-06,"PUSL1"
"CPTP",2577.85319821192,-2.08441539092329,0.13396886277354,2.01712136320048e-55,4.92827879491813e-54,"CPTP"
"TAS1R3",69.2887327355258,-1.40715165739844,0.308542103701443,1.09450894062564e-06,3.18464367243255e-06,"TAS1R3"
"DVL1",5343.5421472261,-1.07583321921935,0.0977125470651885,1.24896492966704e-28,1.20954273719535e-27,"DVL1"
"AURKAIP1",4004.20750173034,-1.56895531418712,0.118871398654813,1.46347828480299e-40,2.23162126642105e-39,"AURKAIP1"
"CCNL2",15510.4649897767,-0.772415161550021,0.172683519349014,4.47454655219574e-06,1.23126815214729e-05,"CCNL2"
"MRPL20-AS1",1354.17999351966,-2.35532873739716,0.168366983238121,2.91269226219337e-45,5.19256846999681e-44,"MRPL20-AS1"
"MRPL20",2296.19026783939,-0.704081426680691,0.0987321963532844,6.35413148273424e-13,2.91377669904371e-12,"MRPL20"
"TMEM88B",140.746428195703,-1.20967049421394,0.609786719554294,0.0146892612634044,0.0261519150886543,"TMEM88B"
"VWA1",4573.23035909364,-0.932304495354028,0.244644225186962,6.32218103209463e-05,0.000154837531756292,"VWA1"
"ATAD3C",340.851614419353,-2.79572691756136,0.27058184339117,8.43771792791697e-26,7.27630773025322e-25,"ATAD3C"
"ATAD3B",1259.69885456197,-0.988272239690913,0.158258597361919,1.79569759966898e-10,7.05747146144412e-10,"ATAD3B"
"ATAD3A",1143.6958895839,-1.58827290600007,0.14022226275234,1.56142510368949e-30,1.63197045056973e-29,"ATAD3A"
"SSU72",5727.33143844881,-0.774125366694589,0.129096244323361,1.17493375908957e-09,4.34109954380085e-09,"SSU72"
"MIB2",3451.89051431167,-1.18380610518263,0.142996098265882,3.74916951395905e-17,2.16378002617523e-16,"MIB2"
"MMP23A",19.1940216017098,-2.35570637439131,0.751800153330927,0.000188431772704401,0.000436839964920482,"MMP23A"
"CDK11A",1348.01903524731,-0.50310251326034,0.124133770966327,3.98156095447297e-05,9.9774812962599e-05,"CDK11A"
"NADK",5633.12471849532,-1.75745970968938,0.193569413196563,1.57589944261144e-20,1.07435507536458e-19,"NADK"
"CALML6",94.9510425690571,-2.54027883740231,0.361194693118535,2.95843881801468e-13,1.3824348998229e-12,"CALML6"
"TMEM52",181.313784366056,-3.49614460718347,0.310655609663652,2.79215354317863e-30,2.88857528013662e-29,"TMEM52"
"CFAP74",184.679000530663,-4.71051268637406,0.58120316168492,1.20419235193558e-17,7.12944585822411e-17,"CFAP74"
"PRKCZ",1665.54523074846,-4.16161346908012,0.279557890466047,2.36326594593189e-51,5.13930218234882e-50,"PRKCZ"
"PRKCZ-AS1",147.883767395206,-1.19660871050464,0.273352805090444,3.56600725735889e-06,9.90839426447361e-06,"PRKCZ-AS1"
"FAAP20",1576.73857320524,-0.65476695095349,0.130824272782704,3.76658724228326e-07,1.14219780542096e-06,"FAAP20"
"MORN1",295.995940134582,-0.859731623760673,0.148017588395822,3.25896513468164e-09,1.16648132939786e-08,"MORN1"
"LOC100129534",116.985645611436,-0.645834180318496,0.195136438177961,0.000627779932007692,0.00136238843140383,"LOC100129534"
"RER1",4971.92470064865,-1.21638479120121,0.10359027990811,2.18833920743739e-32,2.47208493262866e-31,"RER1"
"PEX10",951.639386672119,-0.777530102436506,0.212304884999957,0.000142926448039659,0.00033623195833714,"PEX10"
"PLCH2",1173.00705745208,-3.67897722714785,0.319838862825829,1.36241257806488e-31,1.49904745452881e-30,"PLCH2"
"ARHGEF16",367.853632917024,-0.647693396535078,0.271038499379763,0.0110752311137121,0.0201197940696123,"ARHGEF16"
"TPRG1L",6018.46988924225,-0.971558370381473,0.159459458984262,4.81891158196404e-10,1.83499286548804e-09,"TPRG1L"
"TP73",27.7565225521643,-2.66160545290423,0.433279745380851,1.12626513841057e-10,4.49135078166948e-10,"TP73"
"SMIM1",100.085503500574,-3.57248641416778,0.188424542993523,4.57287483063494e-81,2.11413926350462e-79,"SMIM1"
"LRRC47",3071.91770449512,-0.774107421793641,0.118231617392533,3.41762267865857e-11,1.41224345789625e-10,"LRRC47"
"DFFB",599.791340238215,-0.648839765268895,0.206804223498827,0.00113766121191964,0.0023910819635455,"DFFB"
"LINC01134",32.0568050144093,-3.35398221270169,0.429799623290402,7.64447476459574e-16,4.13023962853233e-15,"LINC01134"
"RNF207-AS1",12.3223858043185,-1.32398026408057,0.345776068187484,3.1624624176154e-05,8.00255336191764e-05,"RNF207-AS1"
"RNF207",816.33821438607,-1.53087210123553,0.17538274641735,4.47259920915507e-19,2.85375246293879e-18,"RNF207"
"ACOT7",1655.50722286915,-0.868733221565118,0.231484737630351,8.78659379575166e-05,0.000211939793504209,"ACOT7"
"ESPN",2358.31773439092,-8.22037616284023,0.264428087469505,9.74372037669723e-215,3.3355272889532e-212,"ESPN"
"NOL9",1163.63053963013,-0.544607714972214,0.128323056620466,1.66180468541825e-05,4.33477768412995e-05,"NOL9"
"ZBTB48",1653.76002497036,-1.72253171195772,0.132727757831915,2.37965463924282e-39,3.49570578080091e-38,"ZBTB48"
"ERRFI1",19542.1702703755,-2.75292672240433,0.2596970989144,4.99101176062333e-27,4.53507770089207e-26,"ERRFI1"
"LINC01714",14.5448529136877,-6.66693378865223,1.35773931685345,2.07765581053588e-09,7.54378972465696e-09,"LINC01714"
"GPR157",609.471591136111,-2.19794719416609,0.244855623015169,4.02422981787213e-20,2.69464197496946e-19,"GPR157"
"H6PD",10835.4731521398,-1.23381251240796,0.222034747578677,7.61536785840891e-09,2.64769385532516e-08,"H6PD"
"SLC25A33",1071.26604205217,-1.05859930425178,0.289105429406722,9.34529884979254e-05,0.00022475783079936,"SLC25A33"
"NMNAT1",438.401430238956,-0.797314784439341,0.117307681654728,6.05565552845593e-12,2.62480661524352e-11,"NMNAT1"
"CENPS",327.302840065136,-0.76560973513098,0.163324381520415,1.62002525052019e-06,4.6436456211872e-06,"CENPS"
"CORT",734.244874323957,-1.40656686737836,0.222694216184045,5.60624076491367e-11,2.28593866949444e-10,"CORT"
"PEX14",1620.7400374822,-1.37618232621957,0.116146604490731,4.6699945783855e-33,5.39759957586005e-32,"PEX14"
"MASP2",3921.14191406477,-5.55570493244772,0.22886570205567,1.98779797058323e-132,2.34737367324649e-130,"MASP2"
"FBXO2",2929.37732164946,-5.35156539501477,0.277660052031127,6.88413310183889e-85,3.44965268443627e-83,"FBXO2"
"FBXO44",3948.82000259047,-1.77997264509385,0.168758663358134,7.43901902026185e-27,6.70546131628159e-26,"FBXO44"
"FBXO6",564.244528215613,-1.82257161729103,0.179088112722445,3.53561651997909e-25,2.95527101547882e-24,"FBXO6"
"MAD2L2",1072.40862808317,-0.886371957803078,0.153521517433155,3.8502275289731e-09,1.36926441140683e-08,"MAD2L2"
"NPPA",111.993771046139,-1.62636527653726,0.287759413783141,2.57490245859032e-09,9.29166803338519e-09,"NPPA"
"KIAA2013",3376.9128788742,-1.24043889569785,0.0769795781290516,5.50467100321793e-59,1.48154427080425e-57,"KIAA2013"
"PLOD1",5185.34707106458,-0.769511490399503,0.142575981493668,3.96057674788919e-08,1.30309818334708e-07,"PLOD1"
"MFN2",7782.20352825803,-0.653760875909043,0.123244461368163,7.62743435739886e-08,2.45780055596902e-07,"MFN2"
"DHRS3",9947.59810290343,-1.88649569726306,0.196202667780733,9.60394727621932e-23,7.25883060443002e-22,"DHRS3"
"CTRC",41.2519129541441,-1.57593638129827,0.515657955445589,0.000418269916140928,0.000928821394684086,"CTRC"
"CELA2A",19.8530609161046,-3.47727144295645,0.886988890363317,5.81991579503467e-06,1.58402156983492e-05,"CELA2A"
"CASP9",944.365786833967,-0.942243182804123,0.192065710660041,4.21440851511572e-07,1.27343433730071e-06,"CASP9"
"DNAJC16",1343.93965946083,-1.35768277265284,0.089369499169171,8.78984988778807e-53,1.99108071770438e-51,"DNAJC16"
"AGMAT",1072.23887755141,-9.25719798146038,0.249165604525214,4.14837830734035e-304,3.24073440742919e-301,"AGMAT"
"DDI2",3762.56251670139,-1.40248909793069,0.193957920690861,1.00100530243715e-13,4.8225219084998e-13,"DDI2"
"SLC25A34",397.587048487967,-0.878513399370931,0.391805985088438,0.0120645369334497,0.0217600193435598,"SLC25A34"
"TMEM82",1005.61351199339,-13.5129932739081,1.05557478237578,3.51980130284225e-39,5.13099455950693e-38,"TMEM82"
"UQCRHL",276.030785377949,-0.898307844647295,0.259364600331829,0.000255424815671935,0.000583054458610687,"UQCRHL"
"CPLANE2",142.067437112893,-1.10114251794929,0.195377826199305,6.06440182146575e-09,2.12543575629354e-08,"CPLANE2"
"CROCCP2",4814.1780188612,-2.43150048382947,0.10995473725419,3.97774669120467e-109,3.17251330997206e-107,"CROCCP2"
"MST1L",2181.85700387898,-7.10234035291237,0.240424779726934,1.2084942312703e-194,3.28742801286717e-192,"MST1L"
"LOC112267871",26.6948722899056,-1.43560863261418,0.44806778730037,0.00029354022466174,0.000664928626376894,"LOC112267871"
"LOC105376805",62.1079772155393,-1.27473762621721,0.194427243609534,1.41880285738205e-11,5.99288321861345e-11,"LOC105376805"
"SDHB",3853.69031549546,-1.714325099283,0.140099110815419,2.90650519111789e-35,3.66373577400863e-34,"SDHB"
"PADI1",220.47042690738,-5.16742261538899,0.782681099418965,4.33678209097356e-13,2.00895149712166e-12,"PADI1"
"PADI4",67.6009784354527,-1.90825359295419,0.437760941156569,1.79165238786342e-06,5.11586441434252e-06,"PADI4"
"ARHGEF10L",9688.72262704861,-2.39618205518292,0.178847053906292,1.00917684651092e-41,1.59639620886024e-40,"ARHGEF10L"
"KLHDC7A",346.49167376105,-3.84910807537525,0.696333631332506,2.15487612380814e-09,7.81299665167949e-09,"KLHDC7A"
"ALDH4A1",16854.0116672909,-4.75833789416552,0.301963340989085,1.31647492138743e-57,3.43399327310881e-56,"ALDH4A1"
"MRTO4",1555.53190822862,-0.888412101643718,0.128184185552254,2.07899976660386e-12,9.26171748634594e-12,"MRTO4"
"AKR7L",1861.06268554862,-6.29113902483874,0.274275352984123,4.20781332241441e-119,3.95677310166666e-117,"AKR7L"
"AKR7A3",2499.87878310028,-6.64612988849562,0.241323130299017,9.31068840715509e-170,1.76191766273785e-167,"AKR7A3"
"AKR7A2",2038.09648821751,-0.894301051314869,0.130865360898079,4.07053963535395e-12,1.78134345116818e-11,"AKR7A2"
"SLC66A1",1270.13242726941,-2.3085393379792,0.148451274125058,2.50031596407236e-55,6.08443502215595e-54,"SLC66A1"
"LOC117779438",129.408961992209,-6.92733917629312,0.942745331717929,3.40919979359372e-16,1.87826564396781e-15,"LOC117779438"
"UBXN10",341.485613897963,-2.36864042534879,0.46882588064744,5.55254929858478e-08,1.80698055415491e-07,"UBXN10"
"CAMK2N1",9259.33303449338,-2.27461513785665,0.145153609233831,3.78687977022265e-56,9.43375845947452e-55,"CAMK2N1"
"CDA",926.221868094247,-4.90781825399028,0.22231733184871,9.04743518405014e-110,7.37027293455764e-108,"CDA"
"SH2D5",1052.66125974876,-1.10548013849675,0.474107912549321,0.00690389739862228,0.0129600149133595,"SH2D5"
"ALPL",2366.36524204035,-3.1689555180004,0.327571744814294,5.87810481891008e-23,4.47832506921064e-22,"ALPL"
"RAP1GAP",9894.90389441342,-5.597958732433,0.25559954603204,1.30648239248218e-108,1.03388568965596e-106,"RAP1GAP"
"CELA3A",96.6094295786649,-6.62919593812615,1.46470599287691,1.45950470755447e-08,4.97613360844472e-08,"CELA3A"
"LINC00339",735.563828089174,-0.545358823448889,0.129747010729818,1.98977097877511e-05,5.13922960413201e-05,"LINC00339"
"TCEA3",3548.37900761986,-3.1131287693414,0.193887474426754,8.66841197055273e-59,2.31870507029702e-57,"TCEA3"
"ELOA",2038.32156207216,-0.624493850442245,0.0917148705999334,6.87558437346452e-12,2.96795734069628e-11,"ELOA"
"ELOA-AS1",52.2174083740625,-0.795375483298461,0.17578698818134,3.40238487028854e-06,9.4744959183878e-06,"ELOA-AS1"
"LYPLA2",2510.04403364659,-1.64176716360041,0.123446953791709,3.58285050234065e-41,5.5721646888623e-40,"LYPLA2"
"GALE",1782.45921002337,-3.60530471567913,0.130120661429216,6.97456282257876e-170,1.33644028626105e-167,"GALE"
"HMGCL",6484.00666693622,-3.71567775753505,0.154612206168647,1.3899371626361e-128,1.53989874669215e-126,"HMGCL"
"FUCA1",1359.73826576786,-0.653438604907583,0.127522985751989,2.01912627977584e-07,6.28941011818123e-07,"FUCA1"
"CNR2",13.0945255802286,-2.33543667270671,0.569014827892824,4.81514447965705e-06,1.31986510896726e-05,"CNR2"
"IL22RA1",275.97754786584,-4.91751181234795,0.328575261325709,2.00639732630415e-52,4.4980800103391e-51,"IL22RA1"
"IFNLR1",465.630215159167,-6.70678190227336,0.376263896040913,7.23162065849051e-74,2.79956526813507e-72,"IFNLR1"
"GRHL3",22.1778556754341,-3.4168949428308,0.405540189706404,4.4909792355602e-18,2.7207529204576e-17,"GRHL3"
"NCMAP",135.432937146747,-5.6608609560504,0.523857819463894,1.57423658500259e-29,1.58762879957875e-28,"NCMAP"
"RSRP1",6999.28448757587,-0.54779107370592,0.125689526290891,9.89623081939477e-06,2.6348725366993e-05,"RSRP1"
"RHCE",45.054140754233,-2.18386911291798,0.278141739964925,5.76754198892349e-16,3.1333755666286e-15,"RHCE"
"MACO1",2018.39201745531,-1.50816441989956,0.0952073451721338,2.85129986540597e-57,7.34945456847071e-56,"MACO1"
"LDLRAP1",2098.30654729252,-0.95191311899503,0.124919751416268,1.14082343452696e-14,5.78616074242267e-14,"LDLRAP1"
"MTFR1L",4410.48888926767,-1.7082034147261,0.129056295978224,7.97264641534909e-41,1.22492495378941e-39,"MTFR1L"
"AUNIP",30.3486725405703,-2.13010955387464,0.358797172195079,3.86709262736801e-10,1.48274239967306e-09,"AUNIP"
"PAFAH2",810.700874719545,-1.30665710704762,0.0889020416291244,1.59739172295408e-49,3.26191244123606e-48,"PAFAH2"
"PDIK1L",539.009005847641,-1.20966067708453,0.181683340022684,7.98717414406002e-12,3.43513882901011e-11,"PDIK1L"
"CNKSR1",164.027405368406,-1.59476136024367,0.178106282884799,5.55311060267879e-20,3.68919800985204e-19,"CNKSR1"
"ZPLD2P",262.285764758307,-7.710859145453,0.275694848879909,6.67102997257268e-175,1.3732856092863e-172,"ZPLD2P"
"CEP85",740.642630380203,-1.1716778008286,0.195755978903312,6.65037879977715e-10,2.50329986277255e-09,"CEP85"
"CRYBG2",15.4740660820154,-1.93081779669021,0.472217617329298,5.89626054698234e-06,1.60422727348554e-05,"CRYBG2"
"RPS6KA1",774.652330111128,-0.62123621430041,0.239602782617395,0.00647832928112607,0.0122062621031582,"RPS6KA1"
"PIGV",1040.50171281483,-2.1448709847233,0.151867989707863,4.04645438163534e-46,7.39552043463011e-45,"PIGV"
"ZDHHC18",2569.11691521854,-0.905442410959798,0.143006019720792,1.17258890747755e-10,4.66874885573948e-10,"ZDHHC18"
"GPN2",1404.58908093806,-0.846615181691786,0.0744690006556687,3.1834069773163e-30,3.28775797891172e-29,"GPN2"
"NUDC",5317.27900848861,-1.00755800166607,0.12374335690928,1.59434523512915e-16,8.92921255122793e-16,"NUDC"
"NR0B2",2006.4379822353,-14.2588301376448,1.88949773383781,5.18488373286957e-16,2.8299507826825e-15,"NR0B2"
"KDF1",110.055945950478,-7.21779478098848,0.658723208150102,9.11137770526232e-31,9.62539336151966e-30,"KDF1"
"TMEM222",2465.84162929837,-1.06523654947138,0.103052233363095,1.78943679840268e-25,1.5165165768271e-24,"TMEM222"
"SYTL1",142.032753633405,-1.13678369091344,0.308790963266132,7.625865388726e-05,0.000185055548226456,"SYTL1"
"FCN3",849.483040118479,-3.53861181358621,0.381098879895801,1.88105920614597e-21,1.34153162063786e-20,"FCN3"
"XKR8",739.831609024112,-1.70047870302914,0.135572032084691,6.41078196308664e-37,8.61947458381997e-36,"XKR8"
"ATP5IF1",4537.65499007897,-2.22463793376993,0.148462698240562,1.42306859948889e-51,3.1124645384514e-50,"ATP5IF1"
"SESN2",1676.91997265533,-2.20896529100825,0.228255129472615,5.48055014953553e-23,4.17962256335166e-22,"SESN2"
"MED18",504.620507651424,-1.63311255103759,0.132158079209965,6.88930141696258e-36,8.92037170720778e-35,"MED18"
"PHACTR4",2386.24556342219,-0.668959350980625,0.0951397462863307,1.36212729095874e-12,6.12635550245644e-12,"PHACTR4"
"RCC1",781.320899765886,-1.2450006923088,0.175192891411259,3.2180088227802e-13,1.50073587637601e-12,"RCC1"
"OPRD1",179.002565630842,-1.28188265959686,0.34178240673107,4.62236153527192e-05,0.00011498162058714,"OPRD1"
"EPB41",2794.79026675004,-1.23263777985252,0.207909647703403,8.46596785489455e-10,3.16248948792389e-09,"EPB41"
"SERINC2",4379.91162759527,-5.78735312659956,0.260350807483404,7.02393426936058e-112,5.91155263493395e-110,"SERINC2"
"TXLNA",4539.42221907988,-0.914478209287952,0.145190059357578,1.43123169361642e-10,5.66303065057291e-10,"TXLNA"
"LCK",144.551260072104,-1.01867145303246,0.365241821421746,0.00209160226212959,0.00424040764707893,"LCK"
"TSSK3",400.827165778567,-0.623101873248537,0.210943887520219,0.00214942482300445,0.00434953015956937,"TSSK3"
"FAM229A",249.681802653725,-1.38354561104435,0.31708889118234,2.85501751404096e-06,8.00440034970883e-06,"FAM229A"
"BSDC1",5470.64051936164,-0.931904222514865,0.125206971429258,4.57853723540629e-14,2.24737061303566e-13,"BSDC1"
"ZBTB8OS",773.228900469415,-0.620682300666595,0.0994718318954238,3.07769701613044e-10,1.18844353600058e-09,"ZBTB8OS"
"KIAA1522",1486.67731526868,-0.770164431521954,0.147621739989946,1.06145757367319e-07,3.38349318864838e-07,"KIAA1522"
"YARS1",4824.46741177813,-0.842053897123094,0.256357723413312,0.000530092333001258,0.00116164303456443,"YARS1"
"FNDC5",1232.97914646524,-3.3591643723626,0.296231944678838,1.17319741488766e-30,1.23127129312374e-29,"FNDC5"
"AK2",5491.60684887697,-1.27828118918461,0.110342531671247,1.24560050897428e-31,1.37200689468255e-30,"AK2"
"SMIM12",2197.33799488728,-0.927242235536064,0.176540515661999,6.98111656635482e-08,2.25645744140815e-07,"SMIM12"
"GJB5",24.017541019911,-2.53273049381064,0.524508744172722,1.69200436364795e-07,5.30571191305702e-07,"GJB5"
"GJB3",32.9348819313576,-2.92768651101879,0.490500763104891,3.17122824396179e-10,1.22362982407274e-09,"GJB3"
"RPL5P4",70.6339710545044,-0.500530349088915,0.191332655115667,0.00685433696128445,0.0128725318498091,"RPL5P4"
"KIAA0319L",4052.65287556791,-0.650389507118487,0.0835251564770901,4.68068091880313e-15,2.42775460594442e-14,"KIAA0319L"
"PSMB2",3557.23330894331,-0.586113994917264,0.117306277558621,4.24690382014799e-07,1.28261715591246e-06,"PSMB2"
"STK40",3964.18711257384,-0.654655819074457,0.163465998529519,4.1627903692417e-05,0.000104045754924777,"STK40"
"LSM10",1115.12590158141,-0.701006737874234,0.121801324974267,5.5286005673114e-09,1.94278977490515e-08,"LSM10"
"MRPS15",2707.97807856351,-1.34567190340255,0.103196416909795,1.62696008330246e-39,2.4050748596786e-38,"MRPS15"
"CSF3R",1305.06297741591,-0.806775694923096,0.306973836426656,0.00462332942818963,0.00890948625481679,"CSF3R"
"LINC01137",203.198764315288,-1.40136367886053,0.173749166231802,1.51672803738594e-16,8.50076400203042e-16,"LINC01137"
"ZC3H12A",802.513569083481,-0.716293277176766,0.243387626787127,0.00198962538643897,0.00404713023425265,"ZC3H12A"
"DNALI1",612.289722540097,-1.11327712348176,0.199025207039113,7.58458532356395e-09,2.6375934374275e-08,"DNALI1"
"EPHA10",279.741434722344,-1.19896496657585,0.337095864132966,0.000112017907501973,0.000266899944307705,"EPHA10"
"MANEAL",272.483256417645,-2.94749865526865,0.253471540614649,4.98764315621524e-32,5.56624630184651e-31,"MANEAL"
"YRDC",514.419346123724,-0.837591048924486,0.182253853374247,2.28573687902867e-06,6.4612679062318e-06,"YRDC"
"C1orf122",2345.12343801699,-1.09840664244353,0.145441638388428,1.50063138002129e-14,7.55074091744155e-14,"C1orf122"
"AKIRIN1",2783.76048527855,-0.508707878973792,0.178182200887144,0.00331024703523176,0.0065285665731749,"AKIRIN1"
"BMP8A",37.0273178118577,-0.926962965874105,0.258979074352471,0.000158198582912112,0.000369931401149996,"BMP8A"
"PPIE",1648.6637243878,-0.514701094353718,0.0851027738700715,1.14740499978907e-09,4.24401944015704e-09,"PPIE"
"TRIT1",849.390359038809,-0.701993676935656,0.138367554869699,2.49007477702734e-07,7.68487725199472e-07,"TRIT1"
"MYCL",679.698531874702,-5.98544288451677,0.460946850445678,4.6035299945454e-41,7.12319697022928e-40,"MYCL"
"MFSD2A",3391.81977276998,-7.48841054138861,0.356332574294029,7.24290509095835e-101,4.92566047781759e-99,"MFSD2A"
"SMAP2",4328.11696975588,-0.94156691539578,0.146958767125611,6.77357085545922e-11,2.74611288427513e-10,"SMAP2"
"ZNF684",458.170974824318,-2.18375913745473,0.21117746873198,6.72529844709333e-26,5.82763560260502e-25,"ZNF684"
"NFYC",2399.34795610375,-0.659614388089911,0.112425074634589,2.9783584161166e-09,1.06956206817332e-08,"NFYC"
"CITED4",780.604799814753,-2.28569538520804,0.18279487660085,1.09626969576047e-36,1.46043064367006e-35,"CITED4"
"CTPS1",1728.54270582086,-2.10259309975811,0.204011950015578,9.42070682622953e-26,8.10792866877783e-25,"CTPS1"
"SLFNL1-AS1",119.070872441315,-3.23487491516769,0.344930255302269,9.73193316515366e-22,7.02779823993213e-21,"SLFNL1-AS1"
"SLFNL1",70.3037857469895,-2.79985817741783,0.292383401420156,1.6604373060268e-22,1.23991527947839e-21,"SLFNL1"
"EDN2",13.7467485923794,-2.92616853247613,1.50573584311224,0.00284201094110001,0.00565303566902749,"EDN2"
"ZMYND12",142.921968876518,-2.73742656363994,0.237178870782017,1.39225755965856e-31,1.5296758409707e-30,"ZMYND12"
"P3H1",1845.08076506912,-0.502048995312254,0.127512862004964,6.48879577288164e-05,0.000158739473913911,"P3H1"
"C1orf50",425.529560578641,-0.896765411102794,0.105853775403686,1.18947870602148e-17,7.04507148840524e-17,"C1orf50"
"ERMAP",956.533773652274,-0.590923356018571,0.170105782791844,0.000367608608892274,0.000822375467150371,"ERMAP"
"ZNF691",648.13116942706,-1.9003210794103,0.17065636059132,1.17616281345615e-29,1.19010801851772e-28,"ZNF691"
"EBNA1BP2",4027.76741392136,-2.97593016614735,0.20738250768727,1.8458518375503e-47,3.51484799591531e-46,"EBNA1BP2"
"CFAP57",160.190282050059,-2.84119039309984,0.394172844812734,8.45628996009088e-14,4.09468827422265e-13,"CFAP57"
"TMEM125",477.145875677782,-3.20372253774394,0.349723535046391,7.55583864248204e-21,5.23547272959974e-20,"TMEM125"
"C1orf210",100.924378831015,-5.41444360120719,0.456662342118843,1.40936389282296e-34,1.73141490817085e-33,"C1orf210"
"MED8",1499.14121991959,-0.603033211740329,0.121471225440645,4.9211914261873e-07,1.47805539414086e-06,"MED8"
"PTPRF",13168.5569036926,-0.983589060777585,0.249317413373784,3.36155950920196e-05,8.47960205057593e-05,"PTPRF"
"ST3GAL3",1346.58391220316,-0.580333514801348,0.103154769657135,1.35236061793659e-08,4.62272758293212e-08,"ST3GAL3"
"DPH2",993.642508191604,-0.822431012257289,0.158057488092811,1.0638241993563e-07,3.38997300301101e-07,"DPH2"
"ATP6V0B",3947.27408406924,-1.33557907136112,0.166754649771137,2.66389995115282e-16,1.47565526930496e-15,"ATP6V0B"
"CCDC24",336.629224016481,-0.862904731791702,0.187070100970667,2.03005691063266e-06,5.76795149643245e-06,"CCDC24"
"DMAP1",2963.11129376151,-0.566446357734309,0.0787071174471414,4.58656083434273e-13,2.12175446310234e-12,"DMAP1"
"TMEM53",921.011276262326,-2.28163683203499,0.165541945921273,5.04263181143859e-44,8.59249795296977e-43,"TMEM53"
"ARMH1",474.385583518561,-3.27102975016912,0.25518940180212,1.97001461490498e-38,2.79685159703215e-37,"ARMH1"
"BEST4",57.8861532308935,-1.50607906875847,0.371722930175051,9.76249917642643e-06,2.60108493579523e-05,"BEST4"
"UROD",3955.35296705318,-0.805989548412842,0.0735736299448718,3.54229909783782e-28,3.36628903973253e-27,"UROD"
"LINC01144",92.7855426980517,-2.62025752193611,0.242937087412118,6.70638341355225e-28,6.29850133972554e-27,"LINC01144"
"TESK2",577.426289133721,-0.515449505518375,0.139667767682463,0.000173572599995897,0.00040374380852611,"TESK2"
"MMACHC",954.452667643214,-3.65992964379037,0.167624356061084,1.2652027999389e-106,9.73407416811574e-105,"MMACHC"
"PRDX1",7171.98921267255,-0.860944115227812,0.115975847779457,5.91002422383629e-14,2.88373971857176e-13,"PRDX1"
"AKR1A1",5848.8689651677,-2.29681566698766,0.100696323208169,5.98678402620399e-116,5.27165748342072e-114,"AKR1A1"
"CCDC17",275.750920939521,-1.57216589841337,0.354045922132526,1.57911199427606e-06,4.53276852549547e-06,"CCDC17"
