"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"MTND1P23",695.859858933689,-1.10076135685359,0.348156150086125,0.000551282924809146,0.00203779077922976,"MTND1P23"
"MTND2P28",44444.1594230053,-1.42869460414119,0.232968359404361,1.84925738435895e-10,1.33992684294058e-09,"MTND2P28"
"MTCO1P12",5582.84884654574,-2.29757312372862,0.34054395700154,2.70262447922059e-12,2.25694410933527e-11,"MTCO1P12"
"MTCO2P12",759.09056907109,-1.72182953375945,0.395013119427573,2.37680368678033e-06,1.1820303725317e-05,"MTCO2P12"
"MTATP8P1",168.281675797858,-0.94092729699106,0.32337128447169,0.00161940951738428,0.00556632352818575,"MTATP8P1"
"MTATP6P1",138965.718479552,-2.14691810215574,0.211115940400068,5.48377361248762e-25,9.95520587874823e-24,"MTATP6P1"
"MTCO3P12",2263.89668316403,-1.12229952552601,0.519811387722312,0.011076147115347,0.0328632562040205,"MTCO3P12"
"SAMD11",150.534627572405,-1.30047135376913,0.429457969317676,0.000671022507223988,0.00244888060361652,"SAMD11"
"HES4",707.587178880419,-1.56973512732069,0.495288838653752,0.000317052149472538,0.0012110397869661,"HES4"
"AGRN",4523.42343589847,-0.533256240167315,0.150655336249436,0.000312364769890881,0.00119436501590857,"AGRN"
"LOC100288175",71.3470006834874,-3.87183874598247,0.413780635394794,3.66431980588661e-22,5.75540429296453e-21,"LOC100288175"
"B3GALT6",1012.8372169705,-0.608575991050218,0.153133103838427,5.10065470323358e-05,0.000216385294292412,"B3GALT6"
"SCNN1D",1379.18420146953,-1.10138398986104,0.228921499120934,5.08649627196969e-07,2.70653224135089e-06,"SCNN1D"
"ACAP3",7205.59965940413,-1.96449304629723,0.144307562696919,6.75291600272803e-43,2.76039748636938e-41,"ACAP3"
"DVL1",5343.5421472261,-1.05059637908602,0.114567813683929,1.71288611276042e-20,2.45093626962322e-19,"DVL1"
"AURKAIP1",4004.20750173034,-1.04658234480779,0.139041879763336,1.90016233113341e-14,1.84712474893631e-13,"AURKAIP1"
"MRPL20-AS1",1354.17999351966,-0.816170157451878,0.195775696071873,1.66640249501867e-05,7.53952953261658e-05,"MRPL20-AS1"
"MRPL20",2296.19026783939,-0.548238714662345,0.115230731650127,1.51620288327286e-06,7.69022566505432e-06,"MRPL20"
"ANKRD65",513.795817992509,-1.24043254004728,0.248875949622114,1.69961393958528e-07,9.53155195627207e-07,"ANKRD65"
"TMEM88B",140.746428195703,-7.73793921974711,0.67755687979774,1.52637855314423e-31,3.88316822314937e-30,"TMEM88B"
"ATAD3C",340.851614419353,-1.64098834713555,0.323449780051216,7.35172748598298e-08,4.28170218892042e-07,"ATAD3C"
"TMEM240",331.560385932408,-3.4753792024337,0.264072734935701,1.06072289140424e-40,3.98783855548584e-39,"TMEM240"
"SSU72",5727.33143844881,-0.626558643719903,0.150611018905454,2.25247895667326e-05,0.000100229079774109,"SSU72"
"FNDC10",253.533436444855,-3.73356331803625,0.300849277541151,1.20316022286149e-36,3.84333995693537e-35,"FNDC10"
"MIB2",3451.89051431167,-0.751324064080663,0.166272687302581,3.74273121202836e-06,1.82298939727545e-05,"MIB2"
"GNB1",17987.1042107102,-1.13448803511704,0.157693546196333,1.97263138344077e-13,1.79156231934222e-12,"GNB1"
"CFAP74",184.679000530663,-5.69828593573838,0.688848402389475,3.68142215373427e-18,4.54733412510557e-17,"CFAP74"
"GABRD",1279.66081078666,-7.74990741140709,0.527436384044074,3.57417549373786e-50,1.92411110424604e-48,"GABRD"
"PRKCZ",1665.54523074846,-7.24705613358364,0.325777630973927,7.85076609595018e-111,2.52454468425438e-108,"PRKCZ"
"PRKCZ-AS1",147.883767395206,-1.62158226833734,0.324160215426323,1.07619581762659e-07,6.15561547055836e-07,"PRKCZ-AS1"
"LOC100129534",116.985645611436,-0.62847596934247,0.223815175870352,0.003454003601896,0.0112236502113617,"LOC100129534"
"PEX10",951.639386672119,-0.792477264776506,0.248112306704645,0.000785902208500287,0.002841678637707,"PEX10"
"PLCH2",1173.00705745208,-4.7489194886658,0.37842115460735,9.61619624878063e-38,3.19007720811509e-36,"PLCH2"
"HES5",65.8434662460896,-4.9794691156605,0.628072427010456,5.30653673366037e-17,6.11468703650521e-16,"HES5"
"PRXL2B",1047.08814502402,-1.06036375768226,0.154759429619147,2.6136369202107e-12,2.18641652525777e-11,"PRXL2B"
"PRDM16-DT",1289.98384400036,-3.69232652993513,0.458171913745506,4.21387045467856e-17,4.88713732583362e-16,"PRDM16-DT"
"TPRG1L",6018.46988924225,-1.05191819048178,0.187510372797885,7.40303811135758e-09,4.70406459361524e-08,"TPRG1L"
"TP73",27.7565225521643,-3.78327757075791,0.48367111637141,2.56877288625084e-16,2.82243189449452e-15,"TP73"
"LRRC47",3071.91770449512,-0.538104159800647,0.137845397761343,7.37693997323747e-05,0.000306614993200439,"LRRC47"
"DFFB",599.791340238215,-0.585854820571233,0.240334447833228,0.0106607090510811,0.0317232692745442,"DFFB"
"AJAP1",775.988277005735,-3.49683483367704,0.331763743879146,3.92299427824282e-27,7.91739033519006e-26,"AJAP1"
"KCNAB2",5435.29321420485,-3.34334974062449,0.358302014543577,8.72714336116207e-22,1.33891145046327e-20,"KCNAB2"
"CHD5",654.234315540133,-5.87248439563237,0.412032325805907,1.54597453030652e-47,7.55522608605216e-46,"CHD5"
"ICMT",3689.96718299599,-0.673883017269082,0.181858492833736,0.000140249629317622,0.000562526265602485,"ICMT"
"ACOT7",1655.50722286915,-3.24487648435164,0.273761321951751,1.97704797938132e-33,5.45866681656885e-32,"ACOT7"
"CAMTA1",2692.28428945085,-2.82442327924057,0.188841132506595,2.16377437325325e-51,1.22643545116182e-49,"CAMTA1"
"PARK7",7730.26198201486,-1.03982883051172,0.110197917543658,1.43082282043079e-21,2.17098895072284e-20,"PARK7"
"SLC45A1",425.608716439029,-2.02114907218443,0.396573183114686,5.86572912526733e-08,3.44452695833053e-07,"SLC45A1"
"ENO1",28744.2580892845,-1.1854248771924,0.197324044112759,5.49521594095133e-10,3.8431454387674e-09,"ENO1"
"SLC2A5",473.502265003384,-1.65001084431514,0.390078586094775,4.41923893911951e-06,2.13610572430534e-05,"SLC2A5"
"SLC25A33",1071.26604205217,-1.62565583972391,0.345106195365904,4.70075861523854e-07,2.50986375698507e-06,"SLC25A33"
"TMEM201",756.761169552953,-0.668589330095924,0.168326552899399,4.78389600772463e-05,0.000203843837396287,"TMEM201"
"CLSTN1",7369.37827757308,-1.60614810330139,0.226096414994989,2.2967894877737e-13,2.073907978968e-12,"CLSTN1"
"KIF1B",8863.22503553096,-2.56338639746983,0.118820133409899,6.13358919007237e-104,1.58210521167455e-101,"KIF1B"
"CENPS",327.302840065136,-1.46200198153685,0.191705237243531,4.94400467215574e-15,4.99736096733931e-14,"CENPS"
"CORT",734.244874323957,-6.28689931970363,0.247270962771407,6.72705246832677e-144,4.38485642986138e-141,"CORT"
"DFFA",1899.21886233551,-0.798586279650212,0.130650746823129,5.52233692252987e-10,3.86155293502796e-09,"DFFA"
"PEX14",1620.7400374822,-0.603844581079706,0.134992657015187,5.61503185818186e-06,2.68212578410974e-05,"PEX14"
"SRM",2785.25918553106,-0.660179588598701,0.209595297908426,0.00109666895904331,0.0038744471720101,"SRM"
"MTOR",3465.59506643908,-0.520046192018132,0.157165978489528,0.000737065574635134,0.00267753863477374,"MTOR"
"DISP3",266.347686373652,-6.82741016395476,0.478851558783063,2.23368424470705e-47,1.07957674893231e-45,"DISP3"
"FBXO2",2929.37732164946,-8.51978518011719,0.323242688277023,1.42950125535666e-154,1.16867784834116e-151,"FBXO2"
"FBXO44",3948.82000259047,-3.42235774846701,0.196822737227431,7.84033562483796e-69,7.84602881460704e-67,"FBXO44"
"FBXO6",564.244528215613,-1.03268501580075,0.208899192872212,2.91462112150242e-07,1.59449642503878e-06,"FBXO6"
"DRAXIN",53.2676899301818,-3.59346846314843,0.511394160063781,1.28318348244409e-13,1.1805141193151e-12,"DRAXIN"
"NPPB",27.4881519860418,-5.0199263380299,0.881936050786787,2.9814891555624e-10,2.12551181523134e-09,"NPPB"
"MFN2",7782.20352825803,-0.982249277003317,0.145105798428078,5.33415352174158e-12,4.35794199053532e-11,"MFN2"
"LRRC38",13.1062319449286,-4.86038841115707,1.51412391424175,2.78370443357174e-05,0.000122354641291537,"LRRC38"
"PDPN",425.991108473936,-1.12074072133166,0.413615462012841,0.00234438267734602,0.00783654181855753,"PDPN"
"KAZN",1574.99045530806,-1.27342068084929,0.324120261504787,2.29948658828862e-05,0.000102165392104654,"KAZN"
"TMEM51-AS1",47.3301061526801,-1.09954722949096,0.511739663508935,0.0116980579694527,0.0345554428413591,"TMEM51-AS1"
"CASP9",944.365786833967,-1.08628168462437,0.226258890918809,5.48584126715434e-07,2.9062004779922e-06,"CASP9"
"DNAJC16",1343.93965946083,-0.537678664255123,0.104242312311741,1.95653582422545e-07,1.08963751854883e-06,"DNAJC16"
"AGMAT",1072.23887755141,-3.26441804659191,0.285131877668503,2.211861924127e-31,5.57414628580282e-30,"AGMAT"
"PLEKHM2",5320.20636082569,-0.758356095741732,0.0765860543169525,2.45087242583211e-23,4.06946063545652e-22,"PLEKHM2"
"UQCRHL",276.030785377949,-0.861824106864444,0.301946260507433,0.0021739132454328,0.0073118855903303,"UQCRHL"
"FLJ37453",229.547200102637,-0.710494199354636,0.242866039625657,0.0021529588860342,0.00724739841355709,"FLJ37453"
"SRARP",74.1483603053618,-7.95423243533828,0.626060174689121,2.41865989284181e-38,8.22736670883107e-37,"SRARP"
"FAM131C",104.103072826661,-4.39972608600353,0.755423177896709,1.69984856091857e-10,1.23519426537974e-09,"FAM131C"
"CPLANE2",142.067437112893,-2.15979476275936,0.224190040140912,1.15144581176617e-22,1.84948347421049e-21,"CPLANE2"
"LOC112267871",26.6948722899056,-2.19602456049038,0.533274362965025,5.70147815323193e-06,2.72045502741262e-05,"LOC112267871"
"ATP13A2",2414.81455170173,-1.73728954941785,0.193126570618329,4.37594377340208e-20,6.1269563979695e-19,"ATP13A2"
"SDHB",3853.69031549546,-0.597261817526866,0.161985753753972,0.000165461089797748,0.000657414799538252,"SDHB"
"PADI2",3012.42486665133,-6.03849908885229,0.386804502399756,2.46819648557331e-56,1.66275778605627e-54,"PADI2"
"PADI1",220.47042690738,-2.78121007005863,0.855477487593568,0.000103326954935105,0.000421584814015798,"PADI1"
"IGSF21",309.38945707632,-2.39471100531903,0.450676448526129,1.67609202081877e-08,1.03688981177624e-07,"IGSF21"
"PAX7",12.652162536823,-6.21203813378299,0.925376439302517,5.62748909948376e-13,4.94970708814003e-12,"PAX7"
"ALDH4A1",16854.0116672909,-2.15798168105359,0.355395567316331,2.22194124321147e-10,1.6005874532005e-09,"ALDH4A1"
"MRTO4",1555.53190822862,-0.697226362296325,0.149418119352055,1.99111879179113e-06,9.97420447835134e-06,"MRTO4"
"AKR7A3",2499.87878310028,-1.44986343831815,0.286680577156796,9.09426751595916e-08,5.23775514784824e-07,"AKR7A3"
"MICOS10",2585.37119927671,-1.22432327549057,0.10102757342826,2.2379598805722e-34,6.40640918928189e-33,"MICOS10"
"HTR6",85.2606282676444,-7.27197441133919,0.71176370540058,8.09409327867996e-26,1.52566857873047e-24,"HTR6"
"OTUD3",981.156005616988,-0.61111912164535,0.118834013138,1.96298586803501e-07,1.09310347892714e-06,"OTUD3"
"PLA2G5",390.133855434028,-1.58329449322764,0.433327181673557,5.18686742291073e-05,0.000219887985712866,"PLA2G5"
"CAMK2N1",9259.33303449338,-4.82284859789883,0.169959887176307,9.24135587226011e-179,1.59198857320881e-175,"CAMK2N1"
"FAM43B",261.179390327256,-4.65286306314819,0.375297727654128,6.60028950746856e-37,2.11960695334718e-35,"FAM43B"
"PINK1",2208.70159270822,-1.95197651198778,0.196988188070665,7.4036741384131e-24,1.26906973015763e-22,"PINK1"
"SH2D5",1052.66125974876,-9.95834019513467,0.520679923830298,1.2821629334242e-83,1.82434009126007e-81,"SH2D5"
"RAP1GAP",9894.90389441342,-9.97526227587393,0.297140988828934,3.72533651621418e-249,3.59383213719182e-245,"RAP1GAP"
"EPHA8",28.7918390500937,-4.40047422761363,0.57565619777722,6.05386714283146e-16,6.50642338757744e-15,"EPHA8"
"EPHB2",371.124528749978,-1.01974705844387,0.394908611225091,0.00394255573985374,0.0126720314594419,"EPHB2"
"HTR1D",137.592839555919,-8.00146582817465,0.769302072634527,9.57600094638616e-27,1.89380240118465e-25,"HTR1D"
"PITHD1",3056.24768933196,-1.26557425242351,0.146982386485345,1.84196386288684e-18,2.32705937470788e-17,"PITHD1"
"LYPLA2",2510.04403364659,-0.611510178179179,0.143233301431539,1.41420969022367e-05,6.46275740482602e-05,"LYPLA2"
"GALE",1782.45921002337,-1.07036036490733,0.153249830252716,1.00584242497749e-12,8.69165341612129e-12,"GALE"
"IFNLR1",465.630215159167,-2.58850922204661,0.436165620221847,4.4266754087881e-10,3.11618050704749e-09,"IFNLR1"
"GRHL3",22.1778556754341,-1.57845545680193,0.482518573696988,0.00021940957228418,0.000856940948917202,"GRHL3"
"STPG1",420.184490268548,-0.900862473134733,0.177568255618296,1.85853696955292e-07,1.03793598154897e-06,"STPG1"
"NIPAL3",3053.93656499146,-3.90391821845105,0.162317231900164,3.4503097917952e-129,1.69822135517593e-126,"NIPAL3"
"RHCE",45.054140754233,-2.32750399424565,0.313124321753177,1.9482429495417e-14,1.8923378709453e-13,"RHCE"
"MTFR1L",4410.48888926767,-1.0584590915535,0.150972112326698,8.50014165513893e-13,7.38613461962937e-12,"MTFR1L"
"AUNIP",30.3486725405703,-1.42357247318644,0.418205315841491,0.000154992854883365,0.000617960022755754,"AUNIP"
"STMN1",3616.61272549701,-2.71310999571402,0.270439797491042,1.78879537111311e-24,3.16400970757759e-23,"STMN1"
"EXTL1",266.339937682508,-6.00044248132388,0.601027873897377,6.21532718566663e-25,1.12451727982232e-23,"EXTL1"
"PDIK1L",539.009005847641,-0.509753148926121,0.208394079398705,0.011267848332402,0.0333955789778971,"PDIK1L"
"CNKSR1",164.027405368406,-1.80983616751416,0.206688734649265,3.77211675770599e-19,5.00407183190177e-18,"CNKSR1"
"ZPLD2P",262.285764758307,-4.65357817890113,0.318803418827893,7.1519421009311e-50,3.82878942550956e-48,"ZPLD2P"
"CEP85",740.642630380203,-1.15028141701883,0.229552878462842,1.69212023851431e-07,9.49173388821231e-07,"CEP85"
"UBXN11",1431.47695230505,-0.641530115504028,0.213005599237116,0.00177918346335693,0.00607137703254486,"UBXN11"
"SFN",80.8315257168514,-1.54845651968334,0.329791684324516,5.31691526122435e-07,2.82166803416389e-06,"SFN"
"NUDC",5317.27900848861,-0.810779664788282,0.144605478368278,1.13614072532694e-08,7.10695731891388e-08,"NUDC"
"TRNP1",685.419873987856,-2.04778566998096,0.322009537683853,3.64698014432057e-11,2.80204025583471e-10,"TRNP1"
"SLC9A1",1952.28610882522,-1.69938987680868,0.223768741854864,5.72634496013699e-15,5.76158216838147e-14,"SLC9A1"
"WDTC1",4138.75320032323,-0.772962556721169,0.123815454624615,2.51492365721003e-10,1.803290361313e-09,"WDTC1"
"TMEM222",2465.84162929837,-0.885991577543208,0.120576268480797,9.81808515929935e-14,9.12476565816578e-13,"TMEM222"
"GPR3",73.1204600339461,-1.42865028118632,0.423413066039145,0.000172263219254239,0.000682810122502113,"GPR3"
"IFI6",2498.71688664023,-1.08296384305265,0.257428860612709,9.12648087156152e-06,4.26607040255616e-05,"IFI6"
"SMPDL3B",16.8861147069236,-1.24673515370334,0.615782134532852,0.0135148671028886,0.0394773581243767,"SMPDL3B"
"XKR8",739.831609024112,-0.766880759815052,0.157670070379584,6.77634727102332e-07,3.55859674053141e-06,"XKR8"
"ATP5IF1",4537.65499007897,-1.82754684726088,0.174228540823268,1.84063726154791e-26,3.59155090253897e-25,"ATP5IF1"
"OPRD1",179.002565630842,-5.86529000977194,0.369149198440458,2.75545363524609e-58,1.98076462140231e-56,"OPRD1"
"EPB41",2794.79026675004,-0.879909346755302,0.241088809255834,0.000129059121605197,0.000519716708183896,"EPB41"
"MECR",1197.18276596481,-0.609335747619613,0.144298271494111,1.74465214743183e-05,7.87288767250204e-05,"MECR"
"SDC3",6674.93797661267,-1.76594436205069,0.29714060430753,5.0653955650501e-10,3.55233142018307e-09,"SDC3"
"NKAIN1",266.545679838401,-5.41336144537972,0.718062185175445,1.18219829852545e-15,1.24722954788659e-14,"NKAIN1"
"ZCCHC17",1347.71332457133,-1.25078285407949,0.108159186722016,1.59908069009216e-31,4.05742541223542e-30,"ZCCHC17"
"ADGRB2",4356.92622483732,-5.60465957777366,0.426661583191034,6.12148969716134e-41,2.32496106726439e-39,"ADGRB2"
"PTP4A2",12006.1186296729,-1.01627289789186,0.155035109923037,2.15606030552059e-11,1.68308090041731e-10,"PTP4A2"
"CCDC28B",233.548027143302,-1.38331659534922,0.192965205165723,1.67166040965574e-13,1.52568665770567e-12,"CCDC28B"
"IQCC",156.369112408756,-0.637059227421384,0.171811420421431,0.000145532549773348,0.000582311284804434,"IQCC"
"MARCKSL1",5127.60763282221,-3.3541353930143,0.355367191497601,3.11139617804492e-22,4.89491828597511e-21,"MARCKSL1"
"BSDC1",5470.64051936164,-0.560888795034555,0.145706420439371,9.00125047556061e-05,0.000370393547763748,"BSDC1"
"ZBTB8B",34.9857765228902,-5.30526561938804,0.490751947800764,7.80079705186126e-29,1.74684979478425e-27,"ZBTB8B"
"ZBTB8OS",773.228900469415,-0.80344264593618,0.11595910895582,2.37472609188615e-12,1.99277858458818e-11,"ZBTB8OS"
"YARS1",4824.46741177813,-1.96925473896124,0.30656818561949,2.40596920389561e-11,1.87210718744805e-10,"YARS1"
"S100PBP",1988.52604033655,-0.639463688634206,0.127714751484234,3.8719402791733e-07,2.08650474098899e-06,"S100PBP"
"FNDC5",1232.97914646524,-3.66475688546151,0.349788565481126,6.24233425432362e-27,1.24833744924254e-25,"FNDC5"
"HPCA",18864.5475901552,-12.9818607097782,0.63546658242049,7.99497716528668e-96,1.6271633905806e-93,"HPCA"
"TMEM54",501.328023020171,-1.58888690238706,0.177834325553058,7.75380283855291e-20,1.07072625226911e-18,"TMEM54"
"AZIN2",790.101537068985,-2.40242768855791,0.215700983168543,1.62794099500447e-29,3.75711645426032e-28,"AZIN2"
"TRIM62",425.397268525933,-0.754840541159988,0.166230785020061,3.35107192349094e-06,1.64067148020286e-05,"TRIM62"
"CSMD2",337.841303326173,-2.98243901073768,0.44559827430599,2.54709368410305e-12,2.13259961556519e-11,"CSMD2"
"GJB5",24.017541019911,-1.98540828193427,0.608656887174549,0.000172940787885985,0.000685357058711399,"GJB5"
"DLGAP3",1858.85766265834,-8.03424355546101,0.228990933942045,5.4421817981065e-271,8.75012130105556e-267,"DLGAP3"
"KIAA0319L",4052.65287556791,-0.8072648138238,0.0978101256474702,8.56648395723235e-17,9.74079098720185e-16,"KIAA0319L"
"NCDN",25593.4883363366,-6.4647845110592,0.258749690639603,4.9673152884361e-139,3.07177503766302e-136,"NCDN"
"TFAP2E",175.202987894827,-2.20761884684906,0.377600452561097,8.64360293153575e-10,5.9577620377626e-09,"TFAP2E"
"C1orf216",1657.59993131494,-1.80916855760115,0.220522674184598,4.32274171947932e-17,5.0085862800645e-16,"C1orf216"
"AGO1",2467.79675372095,-0.540015023280001,0.126691580689084,1.57544036754079e-05,7.15078254712808e-05,"AGO1"
"TEKT2",26.8515091335672,-2.88313687034698,0.429969268297526,2.56600069718168e-12,2.14805698765287e-11,"TEKT2"
"LSM10",1115.12590158141,-0.902832722105276,0.142615620361849,1.15769235597303e-10,8.5397294372777e-10,"LSM10"
"OSCP1",367.635110478585,-1.32524702013162,0.232863310449411,3.03899863279557e-09,1.99844715818533e-08,"OSCP1"
"GRIK3",451.433134845424,-4.27987124456329,0.353273899387446,2.65153759044142e-35,7.90463014060208e-34,"GRIK3"
"MEAF6",2394.04688354074,-0.68582158327787,0.209061513783025,0.000674511047699719,0.00246086078101474,"MEAF6"
"DNALI1",612.289722540097,-0.668932492546908,0.229341823999695,0.0023371306060383,0.00781446657301105,"DNALI1"
"EPHA10",279.741434722344,-8.14399515785781,0.344687733241078,8.929081850121e-125,3.95132351413382e-122,"EPHA10"
"MANEAL",272.483256417645,-3.95570110986958,0.29530090962795,2.60099626128475e-42,1.04288490991746e-40,"MANEAL"
"C1orf122",2345.12343801699,-1.70068151522565,0.170948640622914,4.78417591115653e-24,8.2770704833083e-23,"C1orf122"
"POU3F1",112.589377265389,-5.56805805410275,0.566100432578371,2.1964639647824e-24,3.87514408709872e-23,"POU3F1"
"LOC105378663",45.302625486735,-0.866414619623677,0.258600279018197,0.000404793165582919,0.00152362062753742,"LOC105378663"
"GJA9",11.7240444562274,-2.07043113628449,0.546782361626279,2.34496688958006e-05,0.000104085283812362,"GJA9"
"RHBDL2",144.855611494165,-2.73514500319241,0.312099499738451,2.94424954513267e-19,3.93832159760051e-18,"RHBDL2"
"AKIRIN1",2783.76048527855,-1.03345465130368,0.21155875538318,3.92545739651378e-07,2.11298334472539e-06,"AKIRIN1"
"NDUFS5",5119.03631928057,-1.4428755816019,0.14378587645441,2.19773353984203e-24,3.87596626304498e-23,"NDUFS5"
"NT5C1A",10.4616243480433,-3.24707984775715,1.03737465339179,0.000103816093380407,0.00042350890258829,"NT5C1A"
"HPCAL4",2091.10952340675,-9.42281827896539,0.501717510915967,1.54474573132201e-80,2.03026731199774e-78,"HPCAL4"
"BMP8B",207.874969561959,-1.06665459239661,0.27739715995072,4.3832885595932e-05,0.000187902527259134,"BMP8B"
"OXCT2",10.4573788475819,-1.78711131249864,0.557348663544871,0.000237650647373579,0.000923101866328279,"OXCT2"
"MYCL",679.698531874702,-3.29967691021307,0.53793467749586,7.02888867205756e-11,5.27193974648883e-10,"MYCL"
"MFSD2A",3391.81977276998,-5.07468224056612,0.413473214137072,3.02655047861385e-36,9.44891018355592e-35,"MFSD2A"
"PPT1",4141.16653707057,-1.07416753290682,0.160366744706228,7.37923387974663e-12,5.95810756929325e-11,"PPT1"
"COL9A2",2155.61147763875,-5.17858171166845,0.314340887326216,1.3911387856014e-62,1.14118332182795e-60,"COL9A2"
"SMAP2",4328.11696975588,-1.26553241340135,0.173432693728821,7.51324699823199e-14,7.03282493614827e-13,"SMAP2"
"ZFP69B",50.8198236654904,-2.02840124996022,0.311228508323483,1.297027333561e-11,1.02796768705742e-10,"ZFP69B"
"ZFP69",245.146090664795,-0.664065783275358,0.168390442062242,5.41700612509251e-05,0.000229000254552005,"ZFP69"
"RIMS3",1551.9822843116,-4.3630434112329,0.363544824886288,9.91513762478924e-35,2.88453958583661e-33,"RIMS3"
"FOXO6",133.033757666425,-2.61956392526817,0.240984029215392,2.81635950756529e-28,6.07002237924093e-27,"FOXO6"
"RIMKLA",545.637448451285,-5.50652818558073,0.3251756849702,7.35076455709737e-66,6.715229704765e-64,"RIMKLA"
"ZMYND12",142.921968876518,-2.17370327568093,0.277994721816973,1.01229751072806e-15,1.07361852308636e-14,"ZMYND12"
"CCDC30",162.257658777955,-1.11567604836091,0.246007693742103,1.91505620373212e-06,9.61114722578489e-06,"CCDC30"
"C1orf50",425.529560578641,-0.680394300394567,0.123046134170184,2.13798591749693e-08,1.30920084715583e-07,"C1orf50"
"SLC2A1",2612.08419070754,-4.14601570909929,0.426930730559273,9.20431823073497e-24,1.56603276846385e-22,"SLC2A1"
"SLC2A1-AS1",21.4049547374647,-3.03921314091124,0.428928504433699,1.55230031291701e-13,1.4202428982085e-12,"SLC2A1-AS1"
"EBNA1BP2",4027.76741392136,-0.786208164090802,0.240274951716219,0.000603999174204128,0.00222124886914731,"EBNA1BP2"
"CFAP57",160.190282050059,-1.68620132468547,0.461965664914564,4.90416731364948e-05,0.000208747361784224,"CFAP57"
"TMEM125",477.145875677782,-8.27526684894531,0.383929597536515,1.93461014940314e-104,5.04410381386273e-102,"TMEM125"
"ST3GAL3",1346.58391220316,-0.930680960428781,0.120920020639976,6.30222500657107e-15,6.31859952591884e-14,"ST3GAL3"
"IPO13",3510.92995638529,-2.5604673349301,0.14170026458994,1.0623786396849e-73,1.19171706244653e-71,"IPO13"
"DPH2",993.642508191604,-0.608661636798547,0.183718504113235,0.00066120144720243,0.00241595726125363,"DPH2"
"ATP6V0B",3947.27408406924,-1.43741491000731,0.196041201082755,4.73919206504825e-14,4.49194201724509e-13,"ATP6V0B"
"B4GALT2",2813.27206751333,-0.645922315443388,0.124289930093723,1.40875043901553e-07,7.95773245414149e-07,"B4GALT2"
"CCDC24",336.629224016481,-0.828137649563439,0.217561659358596,7.52134023805244e-05,0.000312240163854428,"CCDC24"
"SLC6A9",546.093881056339,-1.10240250884833,0.400138274722391,0.00208914635145662,0.00704783705850537,"SLC6A9"
"ERI3",2758.85699696388,-1.55304901879103,0.125481054421251,6.68694244352004e-36,2.04660322819282e-34,"ERI3"
"RNF220",3811.10302764536,-1.45274750958616,0.108071371344097,6.88814232472522e-42,2.72559101749894e-40,"RNF220"
"ARMH1",474.385583518561,-1.4332934797438,0.303313054535015,5.03120216116663e-07,2.67829197929448e-06,"ARMH1"
"BEST4",57.8861532308935,-1.8528628845621,0.424286876361683,2.16973995453638e-06,1.08284952619826e-05,"BEST4"
"ZSWIM5",366.901319491383,-1.31072263121109,0.223473927062724,1.09631443144201e-09,7.49231037129575e-09,"ZSWIM5"
"LINC01144",92.7855426980517,-0.698288758447785,0.279816288529762,0.00792835736545971,0.0241872315174846,"LINC01144"
"HPDL",30.5913710224842,-2.3905409282833,0.405780577831024,6.30092447137991e-10,4.3850107037514e-09,"HPDL"
"CCDC163",174.689963007885,-1.25850646754034,0.294253851152643,5.14195291954504e-06,2.46542842022122e-05,"CCDC163"
"MMACHC",954.452667643214,-1.5680447569365,0.197875095376361,4.39415634546847e-16,4.76403981397329e-15,"MMACHC"
"POMGNT1",3742.47840343517,-1.11380611656062,0.0814816808690023,4.96686453497958e-43,2.0459155494854e-41,"POMGNT1"
"RAD54L",52.1399496719877,-2.68897977693066,0.389968573035026,8.08836972881151e-13,7.04355504367617e-12,"RAD54L"
"UQCRH",3602.972574911,-1.48018256966779,0.176627666053815,1.06151644127521e-17,1.27686397867606e-16,"UQCRH"
"FAAH",2142.14059619237,-2.01172331644285,0.157190800520845,3.42804176460937e-38,1.15873577095959e-36,"FAAH"
"ATPAF1",4154.03733025605,-2.33169700401645,0.109514527008556,2.93871801532658e-101,7.05219221240187e-99,"ATPAF1"
"STIL",90.3921140760271,-0.588358359708304,0.24521003278621,0.0117983612060815,0.034826139940967,"STIL"
"FOXE3",15.4418206174862,-3.01939596258007,0.715541147279881,2.16861925530672e-06,1.08240221212458e-05,"FOXE3"
"AGBL4",77.7804731632892,-3.5486575405606,0.412169341279161,4.74702217467693e-19,6.26464061820908e-18,"AGBL4"
"ELAVL4",76.6913969805617,-4.63580927427111,0.485799214944078,3.50142865693917e-23,5.76421198865054e-22,"ELAVL4"
"RNF11",6507.2604153383,-1.14178096411008,0.149377977071508,6.53902696758757e-15,6.55057042121675e-14,"RNF11"
"TTC39A",120.096227233283,-3.68126548840153,0.340089400560014,1.46645749356226e-28,3.2313648790304e-27,"TTC39A"
"EPS15",4808.70079263689,-0.50151191959772,0.0911715946287018,3.06914312264749e-08,1.84796053577458e-07,"EPS15"
"RAB3B",290.267812969399,-8.48956049991284,0.710040866742387,1.82762659439641e-34,5.25987880553166e-33,"RAB3B"
"ZFYVE9",1479.29311280472,-1.09601573136409,0.141647264485103,3.39320088973256e-15,3.4661381811997e-14,"ZFYVE9"
"COA7",751.430011766643,-1.08910847631009,0.181801040105701,7.14969110599665e-10,4.95282709317462e-09,"COA7"
"LOC100507564",13.7959416483605,-1.36381462849159,0.51699750244671,0.00218376818141459,0.00734239915171703,"LOC100507564"
