"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Syf2",0.1421717124516,0.587050777350348,1.22597926015367,0.115965838144586,"8",7748.47468639642,"4",0.0741294872314056
"Tbc1d4",0.142009664649689,0.472879421553511,2.20507994169768,0.0644011411850933,"4",477.601518080108,"4",0.0729330697730141
"6530409C15Rik",0.142450720453944,0.981536339002459,0.234654301951207,0.60706630677312,"1",16.3992366547202,"3",-0.0608812675648274
"Cdkn3",0.142539039990844,1,0.197119583668066,0.7231094817594,"1",24.510801200904,"5",0.0644647320520651
"Kbtbd7",0.142635827111639,0.585745673503201,1.23465430195121,0.115526934856357,"4",395.269139102578,"3",0.071204911385466
"Man2c1os",0.142383211129772,0.743542700067286,0.640294358477202,0.222371490931762,"2",76.4636185207289,"1",0.0712435960837645
"Pqlc3",0.142670147028408,0.645425341710437,0.991008294653493,0.143964634603076,"6",1453.0869293749,"4",-0.0737313941475412
"Srebf2",0.142573785520631,0.593266505845182,1.19711958366807,0.119097362924909,"8",8163.56052417468,"5",-0.0746343792642178
"Tyw3",0.142455900589327,0.752712694325849,0.617051875941677,0.230865355318669,"2",80.7176535738392,"3",-0.0693177075838554
"Zfhx2",0.142612471802019,0.645970218393104,0.989440068184805,0.144134522532174,"3",106.115834797193,"3",0.0712589938218317
"Fbrs",0.1428050235472,0.47366626061014,2.20507994169768,0.0647618350912281,"4",624.834385551494,"4",-0.0741835113258996
"Akap8",0.143005426212686,0.588960286926431,1.22597926015367,0.116645877186178,"8",10961.0629733162,"4",-0.0709199130054152
"Diaph3",0.142927630648233,0.686509570451739,0.818956861175256,0.174524004161981,"3",104.700410266889,"4",-0.0685405180672177
"Kin",0.143062104984044,0.583940344207619,1.26618307669144,0.11298690340884,"5",1094.05556010175,"1",0.0738855700977268
"Zbtb48",0.143062442908522,0.583940344207619,1.26618307669144,0.112987170293215,"5",816.380846225462,"1",-0.0728193074404806
"Adam17",0.143268392319754,0.573532375481769,1.34136982102505,0.106807526212473,"7",3157.2082634779,"2",-0.073690267466903
"Htt",0.143228333586758,0.593982497037914,1.19711958366807,0.119644132082357,"6",1514.65963590601,"5",-0.0731561402271188
